,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,237.4439,0.6722,0.9608,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0855,0.0000,-0.0045,0.0000,-0.0286,0.0000,-0.0015,0.0000,0.0000,0.4889,-0.0015,0.0000,-0.0045,-0.0015,0.0000,0.0010,1.0000
2,2,236.4233,1.1257,1.0219,0.0635,0.0000,0.0000,0.0000,0.0000,-0.0637,-0.0047,-0.0066,0.0000,0.0176,0.0000,-0.0036,-0.0046,0.0000,1.2356,0.0009,0.0000,-0.0035,0.0009,0.0000,0.0068,0.8874
3,3,235.4137,1.6859,1.1889,0.2020,0.0000,0.0000,0.0000,0.0000,-0.0637,0.0000,-0.0106,0.0000,0.0176,0.0000,-0.0016,-0.0036,0.0000,1.9210,0.0009,0.0000,-0.0035,0.0009,0.0000,0.0068,0.8545
4,4,221.0822,0.1405,0.0000,0.1382,12.5760,0.9663,1.4386,0.1743,-0.0272,-0.0092,-0.0068,-0.0046,0.1130,-0.0066,-0.0091,-0.0002,238.5280,2.6535,0.0068,1.4386,-0.0015,0.0068,0.0000,0.8199,0.8029
5,5,221.0298,0.1239,0.0261,0.1382,12.5760,0.7164,1.4933,0.3478,-0.0272,-0.0092,-0.0058,-0.0036,0.1130,-0.0046,-0.0169,-0.0020,238.5280,3.2854,0.0068,1.4386,-0.0015,0.0068,0.0000,0.8199,0.8279
6,6,220.9584,0.0810,0.0450,0.1445,12.5760,0.4912,1.5282,0.5328,-0.0272,-0.0092,-0.0037,-0.0065,0.1664,-0.0036,-0.0062,0.0057,238.5280,3.9222,0.0100,1.4386,-0.0015,0.0100,0.0000,0.8255,0.8384
7,7,220.8408,0.0705,0.0370,0.1543,12.5760,0.3522,1.5182,0.6903,-0.0272,-0.0092,-0.0035,-0.0104,0.2262,-0.0036,-0.0019,0.0057,238.5280,4.5119,0.0133,1.4386,-0.0015,0.0133,0.0000,0.8295,0.8289
8,8,220.7520,0.1143,0.0512,0.1645,12.5760,0.2044,1.4718,0.8705,-0.0272,-0.0092,-0.0035,-0.0104,0.2262,-0.0047,-0.0008,0.0093,238.5280,5.1808,0.0133,1.4386,-0.0015,0.0133,0.0000,0.8295,0.8205
9,9,220.5525,0.1348,0.0726,0.1812,12.5760,0.1359,1.3341,1.0838,0.0144,-0.0036,-0.0034,-0.0069,0.2262,-0.0047,0.0011,0.0095,238.5280,5.7298,0.0133,1.4386,0.0010,0.0133,0.0000,0.8352,0.8070
10,10,220.4956,0.1357,0.0937,0.1960,12.5760,0.0996,1.1459,1.3087,0.0144,-0.0036,-0.0015,-0.0089,0.2262,0.0000,0.0016,0.0067,238.5280,6.3668,0.0133,1.4386,0.0010,0.0133,0.0000,0.8352,0.7699
11,11,218.3890,0.0068,0.0000,0.0986,14.2651,0.1424,1.2118,1.6176,0.0144,-0.0046,-0.0065,-0.0047,0.2841,-0.0033,0.0004,0.0155,459.9378,7.0535,0.0172,1.6342,0.0010,0.0172,0.0000,0.9475,0.7048
12,12,218.3736,-0.0002,0.0009,0.0986,14.2651,0.1051,1.0689,1.8024,0.0144,-0.0046,-0.0065,-0.0047,0.2841,-0.0033,0.0013,0.0201,459.9378,7.7996,0.0172,1.6342,0.0010,0.0172,0.0000,0.9475,0.6769
13,13,218.3736,0.0009,-0.0002,0.0986,14.2651,0.0644,0.9799,1.9416,0.0144,-0.0046,-0.0046,-0.0016,0.2841,0.0000,-0.0019,0.0255,459.9378,8.3759,0.0172,1.6342,0.0010,0.0172,0.0000,0.9475,0.6197
14,14,218.3736,-0.0036,-0.0002,0.1062,14.2651,0.0268,0.8604,2.1046,0.0144,0.0000,-0.0092,-0.0016,0.2841,0.0000,0.0003,0.0285,459.9378,9.0540,0.0172,1.6342,0.0010,0.0172,0.0000,0.9475,0.5844
