,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,238.3857,0.8018,1.0035,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4480,0.0000,0.0236,0.0000,0.0000,0.8815,0.0236,0.0000,0.0000,0.0236,0.0000,0.0236,1.0000
2,2,236.2477,1.2396,0.8878,0.2164,2.6940,0.0604,0.2070,0.0000,0.0000,0.0000,0.0000,0.0000,0.7341,0.0000,0.0433,0.0146,29.8332,1.6890,0.0391,0.1473,0.0000,0.0391,0.0000,0.1707,0.8891
3,3,235.2427,1.5898,0.9640,0.3369,2.6940,0.0466,0.2169,0.0148,0.2512,0.0296,0.0148,0.0000,1.2875,0.1188,0.0860,0.0235,29.8332,2.4622,0.0736,0.1473,0.0148,0.0736,0.0000,0.2052,0.8520
4,4,234.1574,2.0366,1.3218,0.4349,2.6940,0.0466,0.2030,0.0316,0.2512,0.0148,0.0296,0.0000,1.5396,0.1442,0.2028,0.0316,29.8332,3.1228,0.0929,0.1473,0.0148,0.0929,0.0000,0.2221,0.8795
5,5,233.0197,2.4198,1.6533,0.5956,2.6940,0.0237,0.2211,0.0392,0.3478,0.0368,0.0737,0.0368,1.7804,0.1264,0.3318,0.0704,29.8332,3.9504,0.1115,0.1473,0.0238,0.1115,0.0000,0.2445,0.8490
6,6,232.6413,1.6611,1.9922,0.7319,2.6940,0.0237,0.1822,0.0831,0.7104,0.1109,0.2266,0.0507,1.9917,0.1928,0.3607,0.1514,29.8332,4.6919,0.1297,0.1473,0.0536,0.1297,0.0000,0.2832,0.8978
7,7,232.2975,1.1775,2.0525,0.9270,2.6940,0.0000,0.1750,0.1017,0.8772,0.0886,0.3035,0.0969,2.2895,0.1663,0.4692,0.2413,29.8332,5.5164,0.1532,0.1473,0.0671,0.1532,0.0000,0.3157,0.9284
8,8,231.2376,1.8197,2.0132,1.1589,2.6940,0.0000,0.1586,0.1139,0.9176,0.0798,0.3736,0.1434,2.4319,0.1189,0.5425,0.3097,29.8332,6.2470,0.1649,0.1473,0.0737,0.1649,0.0000,0.3319,0.9621
9,9,228.6647,1.6077,1.2793,1.1158,4.9901,0.4916,1.0128,0.5632,0.9647,0.0704,0.3949,0.2142,2.4683,0.1317,0.5365,0.4025,59.0296,7.0000,0.1706,0.3929,0.0801,0.1706,0.0000,0.5287,0.9494
10,10,227.7816,1.9718,1.4071,1.2899,4.9901,0.3258,1.0879,0.6638,0.9647,0.0640,0.3589,0.2543,2.6644,0.1686,0.5582,0.4893,59.0296,7.7097,0.1879,0.3929,0.0801,0.1879,0.0000,0.5439,0.9741
11,11,226.7998,2.3329,1.6896,1.3604,4.9901,0.2373,1.0246,0.8075,1.0684,0.0638,0.4057,0.3675,2.8476,0.1543,0.5530,0.5884,59.0296,8.4423,0.2013,0.3929,0.0929,0.2013,0.0000,0.5655,1.0424
12,12,225.9525,2.5895,2.0864,1.5970,4.9901,0.1534,0.9557,0.9586,1.1366,0.0762,0.3819,0.4417,2.8476,0.1395,0.4890,0.6693,59.0296,9.0143,0.2013,0.3929,0.0991,0.2013,0.0000,0.5705,1.0693
13,13,225.7661,1.7938,2.5686,1.7959,4.9901,0.1282,0.8938,1.0461,1.3001,0.0798,0.4239,0.4958,2.9202,0.1169,0.4692,0.7539,59.0296,9.7656,0.2070,0.3929,0.1115,0.2070,0.0000,0.5855,1.0983
14,14,225.6786,1.2302,2.6539,2.0625,4.9901,0.0799,0.8328,1.1609,1.3598,0.1606,0.4357,0.6186,2.9565,0.0990,0.5032,0.8257,59.0296,10.4706,0.2126,0.3929,0.1237,0.2126,0.0000,0.6005,1.1258
