day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-students	num-of-screened-students-external-1	num-of-screened-students-external-2	num-of-positive-students	num-of-positive-students-external-1	num-of-positive-students-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123457068	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	[]	0	0
1	123457068	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	50	1	[]	0	0
2	123457068	235	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	50	4	[]	0	1
3	123457068	230	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	50	6	[]	0	2
4	123457068	226	10	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	50	7	[]	0	3
5	123457068	223	10	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	50	8	[]	0	3
6	123457068	219	9	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	50	12	[]	0	6
7	123457068	218	9	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	50	13	[]	0	6
8	123457068	210	15	13	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	50	15	[]	0	7
9	123457068	177	24	16	3	0	0	0	0	0	0	0	0	19	0	1	0	0	9	1	0	0	1	0	0	0	50	19	[3B]	1	9
10	123457068	163	33	20	4	0	0	0	0	0	0	0	0	19	0	1	0	0	10	1	0	0	1	0	0	0	50	20	[3B]	1	10
11	123457068	151	36	27	6	0	0	0	0	0	0	0	0	19	0	1	0	0	10	1	0	0	1	0	0	0	50	22	[3B]	1	10
12	123457068	123	37	31	9	0	0	0	0	0	0	0	0	33	3	4	0	0	10	2	0	0	2	0	0	0	50	23	[3B 2C]	2	11
13	123457068	109	22	35	14	0	0	0	0	0	0	0	0	45	5	9	1	0	10	3	0	0	3	0	0	0	50	25	[3B 2C 2A]	3	12
14	123457068	97	17	30	16	0	0	0	0	11	1	6	2	45	3	8	4	0	12	3	0	1	3	0	0	0	50	26	[3B 2C 2A 2D]	4	10
15	123457068	90	21	26	23	0	0	0	0	11	0	7	2	45	2	9	4	0	12	3	0	1	3	0	0	0	50	26	[3B 2C 2A 2D]	4	10
16	123457068	83	23	29	25	0	0	0	0	11	0	7	2	45	2	9	4	0	12	3	0	1	3	0	0	0	50	27	[3B 2C 2A 2D]	4	10
