day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-students	num-of-screened-students-external-1	num-of-screened-students-external-2	num-of-positive-students	num-of-positive-students-external-1	num-of-positive-students-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456797	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	[]	0	0
1	123456797	238	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	50	2	[]	0	0
2	123456797	235	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	60	1	0	0	0	0	0	0	0	50	4	[]	0	2
3	123456797	214	5	1	0	0	0	0	0	0	0	0	0	18	1	1	0	60	1	1	0	0	1	0	0	0	50	6	[3C]	1	2
4	123456797	214	4	1	1	0	0	0	0	0	0	0	0	18	0	1	1	60	3	1	0	0	1	0	0	0	50	6	[3C]	1	2
5	123456797	212	3	3	2	0	0	0	0	0	0	0	0	18	0	1	1	60	4	1	0	0	1	0	0	0	50	7	[3C]	1	4
6	123456797	207	7	4	2	0	0	0	0	0	0	0	0	18	0	1	1	60	4	1	0	0	1	0	0	0	50	12	[3C]	1	4
7	123456797	204	7	5	4	0	0	0	0	0	0	0	0	18	0	1	1	60	5	1	0	0	1	0	0	0	50	15	[3C]	1	5
8	123456797	196	14	5	5	0	0	0	0	0	0	0	0	18	0	1	1	60	6	1	0	0	1	0	0	0	50	18	[3C]	1	6
9	123456797	155	15	5	5	34	2	3	1	0	0	0	0	18	0	1	1	115	6	1	2	0	1	0	0	0	50	23	[3C 1C 2D]	3	6
10	123456797	144	20	10	6	34	1	4	1	0	0	0	0	18	0	1	1	115	6	1	2	0	1	0	0	0	50	25	[3C 1C 2D]	3	9
11	123456797	136	22	12	10	34	1	4	1	0	0	0	0	18	0	1	1	115	6	1	2	0	1	0	0	0	50	27	[3C 1C 2D]	3	11
12	123456797	109	28	10	13	34	1	3	2	0	0	0	0	35	1	3	1	115	6	2	2	0	2	0	0	0	50	29	[3C 1C 2D 1A]	4	10
13	123456797	108	17	21	14	34	0	4	2	0	0	0	0	35	1	3	1	115	6	2	2	0	2	0	0	0	50	30	[3C 1C 2D 1A]	4	11
14	123456797	100	9	20	11	34	0	3	3	8	2	5	5	35	1	2	2	115	7	2	2	1	2	0	0	0	50	30	[3C 1C 2D 1A 3D]	5	10
15	123456797	79	10	18	13	34	0	2	4	8	1	6	5	50	1	6	3	115	7	3	2	1	3	0	0	0	50	32	[3C 1C 2D 1A 3D 3A]	6	9
16	123456797	33	2	3	2	78	7	19	16	8	0	6	6	50	0	6	4	145	8	3	8	1	3	0	0	0	50	33	[3C 1C 2D 1A 3D 3A 1D 2B 2C 3B]	10	10
