,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated,num-immunized,num-immunized-in-quarantine,num-immunized-in-quarantine-external-1,num-immunized-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,138.2894,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,218.0000,152.8946,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,138.1518,0.1675,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,1.9532,0.0000,0.0000,0.0000,0.0000,218.0000,152.8946,0.0000,0.0000,0.0000,0.1675,0.0000,0.0000
2,2,137.8497,0.4879,0.0619,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0059,0.0000,0.0000,0.0000,0.0059,0.0000,60.1800,3.7830,0.0059,0.0000,0.0059,0.0059,218.0000,152.8946,0.0000,0.0000,0.0000,0.3156,0.0000,0.0643
3,3,137.2329,1.1128,0.1910,0.0095,0.0000,0.0000,0.0059,0.0000,0.0000,0.0000,0.0059,0.0000,0.0000,0.0000,0.0095,0.0000,60.2415,5.6650,0.0095,0.0059,0.0059,0.0095,218.0000,152.8946,0.0000,0.0000,0.0000,0.4772,0.0000,0.1268
4,4,136.4086,1.8028,0.4122,0.0451,0.0177,0.0177,0.0445,0.0000,0.0000,0.0000,0.0127,0.0000,0.0000,0.0000,0.0242,0.0000,60.6111,7.5326,0.0242,0.0445,0.0127,0.0242,218.0000,152.8781,0.0531,0.0000,0.0000,0.6193,0.0059,0.2244
5,5,135.1527,2.8283,0.7733,0.0943,0.0310,0.0686,0.1143,0.0059,0.0000,0.0000,0.0215,0.0000,0.0000,0.0000,0.0399,0.0127,61.1763,9.3853,0.0474,0.1165,0.0215,0.0474,218.0000,152.8315,0.1430,0.0000,0.0000,0.7571,0.0158,0.3461
6,6,135.0241,2.1582,1.2702,0.2094,0.0489,0.0878,0.2093,0.0282,0.0000,0.0000,0.0322,0.0059,0.0177,0.0236,0.0851,0.0215,62.2402,11.2036,0.0965,0.2034,0.0348,0.0965,218.0000,152.7763,0.2055,0.0000,0.0414,0.8622,0.0269,0.5180
7,7,134.8615,1.6260,1.3691,0.3243,0.0789,0.1439,0.4814,0.1229,0.0000,0.0000,0.0497,0.0095,0.0177,0.0236,0.1279,0.0348,63.6879,13.0204,0.1498,0.4916,0.0546,0.1498,218.0000,152.5087,0.5776,0.0000,0.0414,1.0107,0.0666,0.6239
8,8,132.9830,3.1712,0.7515,0.3548,0.1972,0.2459,1.2969,0.3429,0.0000,0.0000,0.0594,0.0095,0.0177,0.0295,0.1535,0.0665,128.0707,14.8712,0.1906,1.3158,0.0642,0.1906,218.0000,151.9227,1.3083,0.0000,0.0766,1.1833,0.1515,0.7201
9,9,130.3980,5.3190,1.4985,0.4490,0.2134,0.1866,1.2618,0.5039,0.0117,0.0117,0.0594,0.0215,0.0527,0.0280,0.1760,0.0870,128.9414,16.6887,0.2275,1.3727,0.0744,0.2275,218.0000,151.8389,1.3522,0.0645,0.1347,1.3089,0.1638,0.9347
