,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated,num-immunized,num-immunized-in-quarantine,num-immunized-in-quarantine-external-1,num-immunized-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0.0000,255.0321,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,34.9679,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1.0000,254.8076,0.2244,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,1.8878,0.0000,0.0000,0.0000,0.0000,50.0000,34.9679,0.0000,0.0000,0.0000,0.2244,0.0000,0.0000
2,2.0000,253.9279,1.0281,0.0762,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,3.7114,0.0000,0.0000,0.0000,0.0000,50.0000,34.9679,0.0000,0.0000,0.0000,0.4790,0.0000,0.0701
3,3.0000,252.0341,2.6293,0.3427,0.0140,0.0000,0.0000,0.0080,0.0000,0.0000,0.0000,0.0020,0.0000,0.0000,0.0000,0.0020,0.0000,60.0762,5.3667,0.0020,0.0080,0.0020,0.0020,50.0000,34.9679,0.0000,0.0000,0.0000,0.7174,0.0000,0.1784
4,4.0000,248.5691,5.1483,0.8417,0.0541,0.0521,0.1703,0.1403,0.0140,0.0000,0.0000,0.0160,0.0020,0.0000,0.0000,0.0240,0.0000,60.7996,7.1784,0.0240,0.1443,0.0180,0.0240,50.0000,34.9679,0.0000,0.0000,0.0000,0.9840,0.0180,0.3667
5,5.0000,243.8737,7.8677,1.8557,0.1283,0.1162,0.5150,0.5070,0.0601,0.0000,0.0000,0.0401,0.0080,0.0000,0.0000,0.0581,0.0020,62.0561,9.0341,0.0601,0.4930,0.0481,0.0601,50.0000,34.9679,0.0000,0.0000,0.0000,1.2204,0.0581,0.5731
6,6.0000,243.5391,5.2946,3.2104,0.3287,0.2124,0.9299,1.1283,0.1884,0.0000,0.0000,0.0521,0.0120,0.0000,0.0000,0.1263,0.0100,63.7956,10.7074,0.1363,1.0441,0.0641,0.1363,50.0000,34.9679,0.0000,0.0000,0.0000,1.4529,0.1222,0.9479
7,7.0000,243.0000,3.5551,3.3146,0.6273,0.4890,1.1844,1.9719,0.5210,0.0000,0.0000,0.0681,0.0220,0.0040,0.0100,0.2345,0.0301,66.3727,12.3788,0.2485,1.7976,0.0902,0.2485,50.0000,34.9679,0.0000,0.0000,0.0000,1.7114,0.2124,1.2104
8,8.0000,235.1804,7.9359,1.0762,0.3808,1.7635,1.9499,4.7275,1.4910,0.0000,0.0000,0.0902,0.0301,0.0200,0.0140,0.2986,0.0741,135.2846,14.1683,0.3467,4.4188,0.1202,0.3467,50.0000,34.9679,0.0000,0.0000,0.0000,1.9539,0.4890,1.3768
9,9.0000,224.4509,15.7255,2.7555,0.4589,2.0501,1.6914,5.0481,2.1403,0.0040,0.0120,0.1182,0.0441,0.0421,0.0361,0.3287,0.1263,137.1202,15.9339,0.4128,4.7635,0.1483,0.4128,50.0000,34.9679,0.0000,0.0000,0.0000,2.1383,0.5451,1.8016
