day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-students	num-of-screened-students-external-1	num-of-screened-students-external-2	num-of-positive-students	num-of-positive-students-external-1	num-of-positive-students-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456919	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	[]	0	0
1	123456919	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	1	[]	0	0
2	123456919	233	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	50	4	[]	0	1
3	123456919	231	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	12	2	0	0	0	0	0	0	0	50	5	[]	0	1
4	123456919	225	11	4	0	0	0	0	0	0	0	0	0	0	0	0	0	12	3	0	0	0	0	0	0	0	50	9	[]	0	2
5	123456919	206	10	4	0	0	0	0	0	14	2	4	0	0	0	0	0	23	4	0	0	1	0	0	0	0	50	10	[3A]	1	4
6	123456919	204	10	5	1	0	0	0	0	14	2	4	0	0	0	0	0	23	4	0	0	1	0	0	0	0	50	12	[3A]	1	5
7	123456919	201	11	7	1	0	0	0	0	14	1	5	0	0	0	0	0	23	5	0	0	1	0	0	0	0	50	15	[3A]	1	6
8	123456919	193	18	7	2	0	0	0	0	14	1	5	0	0	0	0	0	23	5	0	0	1	0	0	0	0	50	17	[3A]	1	6
9	123456919	183	22	12	3	0	0	0	0	14	1	5	0	0	0	0	0	23	5	0	0	1	0	0	0	0	50	18	[3A]	1	9
10	123456919	151	15	8	6	30	4	4	2	14	0	6	0	0	0	0	0	45	5	0	2	1	0	0	0	0	50	18	[3A 1B 2B]	3	9
11	123456919	143	17	13	7	30	3	5	2	14	0	5	1	0	0	0	0	45	5	0	2	1	0	0	0	0	50	21	[3A 1B 2B]	3	9
12	123456919	106	14	13	7	61	5	11	3	14	0	4	2	0	0	0	0	54	6	0	4	1	0	0	0	0	50	22	[3A 1B 2B 1A 2A]	5	10
13	123456919	94	9	13	4	61	3	12	4	14	0	4	2	10	2	4	4	54	6	1	4	1	1	0	0	0	50	24	[3A 1B 2B 1A 2A 3C]	6	11
14	123456919	94	8	10	8	61	2	12	5	14	0	4	2	10	2	3	5	54	6	1	4	1	1	0	0	0	50	24	[3A 1B 2B 1A 2A 3C]	6	11
15	123456919	90	10	9	11	61	2	10	7	14	0	4	2	10	1	4	5	54	6	1	4	1	1	0	0	0	50	25	[3A 1B 2B 1A 2A 3C]	6	10
16	123456919	68	15	8	9	61	1	9	9	14	0	4	2	24	3	6	7	54	6	2	4	1	2	0	0	0	50	26	[3A 1B 2B 1A 2A 3C 3D]	7	10
17	123456919	41	19	10	10	79	2	8	11	14	0	4	2	24	2	6	8	64	7	2	5	1	2	0	0	0	50	27	[3A 1B 2B 1A 2A 3C 3D 1C]	8	11
18	123456919	35	21	12	12	79	1	8	12	14	0	1	5	24	2	6	8	64	7	2	5	1	2	0	0	0	50	27	[3A 1B 2B 1A 2A 3C 3D 1C]	8	11
19	123456919	24	9	13	14	102	8	11	19	0	0	0	0	24	1	6	9	69	7	2	7	1	2	0	0	0	50	27	[1B 2B 1A 2A 3C 3D 1C 1D 3B]	9	9
20	123456919	23	8	12	17	102	8	9	21	0	0	0	0	24	0	5	11	69	7	2	7	1	2	0	0	0	50	28	[1B 2B 1A 2A 3C 3D 1C 1D 3B]	9	9
21	123456919	22	7	14	17	102	5	12	21	0	0	0	0	24	0	4	12	69	8	2	7	1	2	0	0	0	50	29	[1B 2B 1A 2A 3C 3D 1C 1D 3B]	9	10
22	123456919	20	6	15	19	102	5	12	21	0	0	0	0	24	0	3	13	69	8	2	7	1	2	0	0	0	50	29	[1B 2B 1A 2A 3C 3D 1C 1D 3B]	9	10
23	123456919	19	5	14	22	102	4	12	22	0	0	0	0	24	0	2	14	69	8	2	7	1	2	0	0	0	50	30	[1B 2B 1A 2A 3C 3D 1C 1D 3B]	9	10
24	123456919	48	2	5	25	73	5	18	24	0	0	0	0	24	0	1	15	74	8	2	8	1	2	0	0	0	50	30	[1A 2A 3C 3D 1C 1D 3B 2D]	8	8
25	123456919	48	2	4	26	73	4	17	26	0	0	0	0	24	0	1	15	74	8	2	8	1	2	0	0	0	50	30	[1A 2A 3C 3D 1C 1D 3B 2D]	8	8
26	123456919	77	4	3	36	42	0	17	21	0	0	0	0	24	0	1	15	80	9	2	8	1	2	0	0	0	50	30	[3C 3D 1C 1D 3B 2D]	6	6
27	123456919	86	5	2	47	42	0	13	25	0	0	0	0	14	0	0	6	80	9	2	8	1	2	0	0	0	50	31	[3D 1C 1D 3B 2D]	5	5
28	123456919	86	4	3	47	42	0	12	26	0	0	0	0	14	0	0	6	80	9	2	8	1	2	0	0	0	50	31	[3D 1C 1D 3B 2D]	5	5
29	123456919	84	4	4	48	42	0	11	27	0	0	0	0	14	0	0	6	80	9	2	8	1	2	0	0	0	50	31	[3D 1C 1D 3B 2D]	5	5
30	123456919	98	3	5	54	42	0	9	29	0	0	0	0	0	0	0	0	80	10	2	8	1	2	0	0	0	50	31	[1C 1D 3B 2D]	4	5
31	123456919	112	4	7	57	24	0	7	29	0	0	0	0	0	0	0	0	89	10	2	8	1	2	0	0	0	50	32	[1D 3B 2D]	3	6
32	123456919	109	5	6	60	24	0	6	30	0	0	0	0	0	0	0	0	89	10	2	8	1	2	0	0	0	50	32	[1D 3B 2D]	3	6
33	123456919	126	9	7	78	1	0	2	17	0	0	0	0	0	0	0	0	100	11	2	8	1	2	0	0	0	50	35	[2D]	1	4
34	123456919	122	8	12	78	1	0	2	17	0	0	0	0	0	0	0	0	100	12	2	8	1	2	0	0	0	50	39	[2D]	1	6
35	123456919	121	5	15	79	1	0	2	17	0	0	0	0	0	0	0	0	100	12	2	8	1	2	0	0	0	50	40	[2D]	1	8
