day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-students	num-of-screened-students-external-1	num-of-screened-students-external-2	num-of-positive-students	num-of-positive-students-external-1	num-of-positive-students-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123457440	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	[]	0	0
1	123457440	238	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	[]	0	1
2	123457440	236	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	[]	0	2
3	123457440	232	5	2	1	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	50	0	0	0	0	[]	0	1
4	123457440	227	8	4	1	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	50	0	0	0	0	[]	0	1
5	123457440	226	6	7	1	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	50	0	0	0	0	[]	0	1
6	123457440	226	4	9	1	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	50	0	0	0	0	[]	0	1
7	123457440	226	3	9	2	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	50	0	0	0	0	[]	0	1
8	123457440	223	5	10	2	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	50	0	0	0	0	[]	0	1
9	123457440	221	6	8	5	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	50	0	0	0	0	[]	0	2
10	123457440	216	2	1	1	4	5	7	4	0	0	0	0	0	0	0	0	60	0	0	2	0	0	50	0	0	0	0	[3C]	1	2
11	123457440	216	2	1	1	4	4	8	4	0	0	0	0	0	0	0	0	60	0	0	2	0	0	50	0	0	0	0	[3C]	1	2
12	123457440	214	4	1	1	4	4	8	4	0	0	0	0	0	0	0	0	71	0	0	2	0	0	50	0	0	0	0	[3C]	1	2
13	123457440	214	4	1	1	4	3	9	4	0	0	0	0	0	0	0	0	71	0	0	2	0	0	50	0	0	0	0	[3C]	1	2
14	123457440	214	3	1	2	4	2	10	4	0	0	0	0	0	0	0	0	71	0	0	2	0	0	50	0	0	0	0	[3C]	1	2
15	123457440	214	2	1	3	4	2	9	5	0	0	0	0	0	0	0	0	71	0	0	2	0	0	50	0	0	0	0	[3C]	1	2
16	123457440	213	2	2	3	4	1	9	6	0	0	0	0	0	0	0	0	71	0	0	2	0	0	50	0	0	0	0	[3C]	1	2
17	123457440	210	5	2	3	4	1	8	7	0	0	0	0	0	0	0	0	82	0	0	2	0	0	50	0	0	0	0	[3C]	1	2
18	123457440	205	8	3	4	4	0	8	8	0	0	0	0	0	0	0	0	82	0	0	2	0	0	50	0	0	0	0	[3C]	1	2
19	123457440	198	1	0	1	11	6	11	12	0	0	0	0	0	0	0	0	93	0	0	3	0	0	50	0	0	0	0	[3C 1C]	2	2
20	123457440	198	1	0	1	11	5	11	13	0	0	0	0	0	0	0	0	93	0	0	3	0	0	50	0	0	0	0	[3C 1C]	2	2
21	123457440	198	0	1	1	11	3	12	14	0	0	0	0	0	0	0	0	93	0	0	3	0	0	50	0	0	0	0	[3C 1C]	2	3
22	123457440	198	0	1	1	11	1	13	15	0	0	0	0	0	0	0	0	93	0	0	3	0	0	50	0	0	0	0	[3C 1C]	2	3
23	123457440	196	2	1	1	11	1	13	15	0	0	0	0	0	0	0	0	93	0	0	3	0	0	50	0	0	0	0	[3C 1C]	2	3
24	123457440	195	6	2	17	7	1	8	4	0	0	0	0	0	0	0	0	104	0	0	3	0	0	50	0	0	0	0	[1C]	1	2
25	123457440	193	8	1	18	7	0	8	5	0	0	0	0	0	0	0	0	104	0	0	3	0	0	50	0	0	0	0	[1C]	1	2
26	123457440	193	8	0	19	7	0	6	7	0	0	0	0	0	0	0	0	115	0	0	3	0	0	50	0	0	0	0	[1C]	1	1
27	123457440	193	5	3	19	7	0	5	8	0	0	0	0	0	0	0	0	115	0	0	3	0	0	50	0	0	0	0	[1C]	1	2
28	123457440	193	4	4	19	7	0	5	8	0	0	0	0	0	0	0	0	115	0	0	3	0	0	50	0	0	0	0	[1C]	1	2
29	123457440	192	4	4	20	7	0	4	9	0	0	0	0	0	0	0	0	115	0	0	3	0	0	50	0	0	0	0	[1C]	1	3
30	123457440	191	3	6	20	7	0	4	9	0	0	0	0	0	0	0	0	115	0	0	3	0	0	49	1	0	0	0	[1C]	1	3
31	123457440	181	1	1	17	16	3	9	12	0	0	0	0	0	0	0	0	137	0	0	4	0	0	49	0	1	0	0	[1C 3D]	2	3
32	123457440	181	1	1	17	16	3	7	14	0	0	0	0	0	0	0	0	137	0	0	4	0	0	49	0	1	0	0	[1C 3D]	2	3
