,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated-susceptible,num-vaccinated-exposed,num-vaccinated-infected,num-vaccinated-removed,num-vaccinated-susceptible-in-quarantine,num-vaccinated-exposed-in-quarantine,num-vaccinated-infected-in-quarantine,num-vaccinated-removed-in-quarantine,num-vaccinated-susceptible-in-quarantine-external-1,num-vaccinated-exposed-in-quarantine-external-1,num-vaccinated-infected-in-quarantine-external-1,num-vaccinated-removed-in-quarantine-external-1,num-vaccinated-susceptible-in-quarantine-external-2,num-vaccinated-exposed-in-quarantine-external-2,num-vaccinated-infected-in-quarantine-external-2,num-vaccinated-removed-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,144.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,146.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,143.7920,0.0749,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.5062,0.0000,0.0000,0.0000,0.0000,145.8475,0.0294,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1470,0.0000,0.0000
2,2,143.5801,0.1755,-0.0030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,1.1573,0.0000,0.0000,0.0000,0.0000,145.7631,0.0438,0.0073,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2937,0.0000,0.0005
3,3,143.3684,0.2540,0.0229,-0.0030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,1.7255,0.0000,0.0000,0.0000,0.0000,145.5484,0.1847,0.0219,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5510,0.0000,0.0371
4,4,142.9571,0.3989,0.1176,0.0012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,2.5494,0.0000,0.0000,0.0000,0.0000,145.2870,0.3105,0.0678,-0.0067,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7865,0.0000,0.1620
5,5,142.2096,0.6837,0.1681,0.0182,-0.0744,-0.0186,-0.0093,0.0000,0.0000,0.0000,-0.0093,0.0000,0.0000,0.0000,0.0000,0.0000,59.8234,3.1423,0.0000,-0.0093,-0.0093,0.0000,144.9633,0.3128,0.1533,0.0089,-0.0651,-0.0093,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9632,-0.0093,0.2485
6,6,141.9850,0.6699,0.2771,0.0555,-0.0744,-0.0093,-0.0186,0.0000,0.0000,0.0000,-0.0093,0.0000,0.0000,0.0000,0.0000,0.0000,59.8234,3.8448,0.0000,-0.0093,-0.0093,0.0000,144.8176,0.2924,0.2657,0.0288,-0.0651,-0.0093,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2881,-0.0093,0.3316
7,7,141.7992,0.5731,0.4572,0.0966,-0.0744,-0.0093,-0.0186,0.0000,0.0000,0.0000,-0.0093,0.0000,0.0000,0.0000,-0.0076,0.0000,59.8874,4.4809,-0.0076,-0.0093,-0.0093,-0.0076,144.7786,0.2764,0.2919,0.0509,-0.0651,0.0000,-0.0093,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.4676,-0.0093,0.4701
8,8,139.9815,0.9449,0.3750,0.1179,0.2969,0.0008,0.1370,-0.0063,0.0000,0.0000,-0.0093,0.0000,0.0000,0.0000,-0.0076,0.0000,121.3869,5.1436,-0.0076,0.1351,-0.0093,-0.0076,143.5583,0.5077,0.2792,0.1038,0.2658,-0.0092,0.0038,-0.0062,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7301,0.0370,0.5669
9,9,138.5048,1.5462,0.6801,0.1356,0.3616,0.0076,0.1345,0.0008,0.0000,0.0000,-0.0093,0.0000,0.0000,0.0000,-0.0058,0.0000,121.7079,5.8614,-0.0019,0.1446,-0.0093,-0.0019,142.9347,0.7284,0.3953,0.1440,0.3221,0.0000,0.0095,-0.0062,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0092,0.0000,2.0111,0.0444,0.7345
