day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated	num-immunized	num-immunized-in-quarantine	num-immunized-in-quarantine-external-1	num-immunized-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456844	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	107	0	0	0	0	[]	0	0
1	123456844	176	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	146	107	0	0	0	7	[]	0	0
2	123456844	166	15	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	146	107	0	0	0	17	[]	0	2
3	123456844	155	21	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	146	107	0	0	0	21	[]	0	5
4	123456844	138	34	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	146	107	0	0	0	31	[]	0	6
5	123456844	118	40	22	3	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	146	107	0	0	0	35	[]	0	10
6	123456844	114	34	29	6	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	146	107	0	0	0	39	[]	0	11
7	123456844	110	27	34	10	0	0	0	0	0	0	0	0	0	0	2	0	0	8	2	0	0	2	146	107	0	0	0	43	[]	0	12
8	123456844	80	48	37	16	0	0	0	0	0	0	0	0	0	0	2	0	0	9	2	0	0	2	146	107	0	0	0	48	[]	0	11
9	123456844	60	56	43	21	0	0	0	0	0	0	0	0	0	0	3	0	0	11	3	0	0	3	146	107	0	0	0	52	[]	0	11
10	123456844	47	57	50	26	0	0	0	0	0	0	0	0	0	0	3	0	0	11	3	0	0	3	146	107	0	0	0	55	[]	0	12
11	123456844	36	55	56	32	0	0	0	0	0	0	0	0	0	0	3	1	0	11	4	0	0	4	146	107	0	0	0	55	[]	0	12
12	123456844	27	53	60	37	0	0	0	0	0	0	1	0	0	0	4	1	0	13	5	0	1	5	146	107	0	0	0	56	[]	0	12
13	123456844	27	39	66	44	0	0	0	0	0	0	0	1	0	0	5	1	0	16	6	0	1	6	146	107	0	0	0	56	[]	0	12
14	123456844	26	25	76	48	0	0	0	0	0	0	1	1	0	0	5	1	0	17	6	0	2	6	146	107	0	0	0	57	[]	0	12
15	123456844	17	27	69	62	0	0	0	0	0	0	1	1	0	0	4	2	0	18	6	0	2	6	146	107	0	0	0	59	[]	0	12
16	123456844	9	31	66	68	0	0	0	0	0	0	1	2	0	0	3	3	0	19	6	0	3	6	146	107	0	0	0	60	[]	0	12
17	123456844	9	22	69	74	0	0	0	0	0	0	1	2	0	0	3	3	0	19	6	0	3	6	146	107	0	0	0	60	[]	0	12
18	123456844	5	19	67	83	0	0	0	0	0	0	1	2	0	0	2	4	0	19	6	0	3	6	146	107	0	0	0	60	[]	0	12
19	123456844	5	12	62	95	0	0	0	0	0	0	1	2	0	0	2	4	0	21	6	0	3	6	146	107	0	0	0	60	[]	0	12
