,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated-susceptible,num-vaccinated-exposed,num-vaccinated-infected,num-vaccinated-removed,num-vaccinated-susceptible-in-quarantine,num-vaccinated-exposed-in-quarantine,num-vaccinated-infected-in-quarantine,num-vaccinated-removed-in-quarantine,num-vaccinated-susceptible-in-quarantine-external-1,num-vaccinated-exposed-in-quarantine-external-1,num-vaccinated-infected-in-quarantine-external-1,num-vaccinated-removed-in-quarantine-external-1,num-vaccinated-susceptible-in-quarantine-external-2,num-vaccinated-exposed-in-quarantine-external-2,num-vaccinated-infected-in-quarantine-external-2,num-vaccinated-removed-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,0.1886,0.1886,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8005,0.0000,0.0000,0.0000,0.0000,0.0167,0.0167,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1989,0.0000,0.0000
2,2,0.7464,0.5280,0.0516,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6474,0.0000,0.0000,0.0000,0.0000,0.0349,0.0303,0.0050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4197,0.0000,0.0458
3,3,2.5961,1.5171,0.2189,0.0097,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0038,0.0000,1.3592,2.2792,0.0038,0.0000,0.0000,0.0038,0.1039,0.0906,0.0127,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7063,0.0000,0.1550
4,4,7.6640,3.7050,0.5745,0.0328,0.3366,0.0000,0.0319,0.0000,0.0000,0.0000,0.0020,0.0000,0.0000,0.0000,0.0018,0.0020,2.0724,2.8709,0.0038,0.0319,0.0020,0.0038,0.2060,0.1655,0.0362,0.0000,0.0080,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9084,0.0020,0.2977
5,5,17.6116,8.1575,1.6287,0.0753,0.3366,0.0000,0.0319,0.0000,0.0000,0.0000,0.0040,0.0000,0.0000,0.0000,0.0056,0.0020,4.1529,3.4779,0.0076,0.0319,0.0040,0.0076,0.3800,0.2581,0.0742,0.0020,0.0080,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1123,0.0020,0.4949
6,6,18.8005,4.6966,3.9384,0.2085,0.8782,0.0512,0.0690,0.0020,0.0000,0.0000,0.0078,0.0000,0.0000,0.0000,0.0096,0.0039,7.5985,4.1351,0.0134,0.1045,0.0078,0.0134,0.4239,0.2095,0.1278,0.0145,0.0178,0.0000,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3265,0.0059,0.6778
7,7,20.9259,2.7382,5.3548,0.4552,1.9110,0.1613,0.1538,0.0371,0.0000,0.0000,0.0117,0.0000,0.0000,0.0000,0.0190,0.0039,12.2494,4.9056,0.0228,0.2339,0.0117,0.0228,0.4986,0.1614,0.1839,0.0276,0.0563,0.0000,0.0000,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.5472,0.0155,0.7887
8,8,93.7412,5.3159,1.4976,0.3140,35.7666,0.8236,4.4028,0.5438,0.0000,0.0000,0.0156,0.0000,0.5079,0.0000,0.0280,0.0077,118.8716,5.5898,0.0354,3.3969,0.0156,0.0354,1.6736,0.2194,0.1581,0.0404,0.7889,0.0079,0.0542,0.0056,0.0000,0.0000,0.0000,0.0000,0.0079,0.0000,0.0000,0.0000,1.7141,0.2413,0.9807
9,9,116.7580,13.5829,2.8218,0.4666,37.8617,0.7637,4.2605,1.1687,0.0000,0.0000,0.0194,0.0000,0.5079,0.0000,0.0450,0.0077,125.1232,6.3833,0.0521,3.5450,0.0194,0.0521,2.1751,0.4436,0.2134,0.0849,0.8677,0.0059,0.0515,0.0126,0.0000,0.0000,0.0000,0.0000,0.0079,0.0000,0.0000,0.0000,1.9910,0.2640,1.1191
