,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-vaccinated-susceptible,num-vaccinated-exposed,num-vaccinated-infected,num-vaccinated-removed,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,2.5814,2.5814,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6580,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5814,0.0000,0.0000
2,2,10.7646,4.9210,0.7314,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5059,0.0048,0.0074,0.0000,0.0000,1.1335,0.0074,0.0000,0.0000,0.0074,0.0000,0.0000,0.0000,0.0000,4.4629,0.0074,0.7330
3,3,135.5310,9.0540,1.7684,0.0875,93.2098,0.3705,0.7080,0.0049,0.0000,0.0000,0.0000,0.0000,5.9592,0.0048,0.0170,0.0000,0.1529,1.8711,0.0170,0.3241,0.0000,0.0170,0.0000,0.0000,0.0000,0.0000,7.6443,0.3114,1.4108
4,4,156.5141,15.9384,4.6583,0.2884,93.2098,0.2690,0.7933,0.0511,3.0110,0.0197,0.0245,0.0000,14.2054,0.0049,0.0479,0.0076,0.1529,2.7682,0.0408,0.3241,0.0098,0.0408,0.0000,0.0000,0.0000,0.0000,9.5349,0.3393,2.2256
5,5,363.7749,20.1152,6.3402,0.7943,251.9892,2.8314,4.0044,0.2203,7.0749,0.1135,0.0237,0.0049,24.4651,0.1506,0.2590,0.0217,1.8738,3.2529,0.0798,0.9715,0.0237,0.0798,0.0000,0.0000,0.0000,0.0000,10.9754,0.9319,2.7234
6,6,358.3278,14.4611,14.3464,1.3873,251.9892,1.5161,4.7944,0.4979,10.9647,0.4041,0.3009,0.0096,27.8656,0.1430,0.2264,0.0882,1.8738,3.7520,0.0913,0.9715,0.0421,0.0913,0.0000,0.0000,0.0000,0.0000,12.0035,0.9485,3.1220
7,7,380.1521,10.7965,17.3889,2.4236,251.9892,0.7785,4.9967,0.9406,13.7158,0.1616,0.6551,0.0144,40.2451,0.1910,0.5801,0.1503,1.8738,4.3657,0.1353,0.9715,0.0509,0.1353,0.0000,0.0000,0.0000,0.0000,14.0235,1.0163,3.0015
8,8,436.6803,23.3705,19.4208,3.9985,251.9892,0.5075,4.7578,1.5097,27.7674,0.2085,1.4326,0.1255,62.3792,0.1171,0.9737,0.2713,1.8738,5.2562,0.2078,0.9715,0.1087,0.2078,0.0000,0.0000,0.0000,0.0000,16.4203,1.1379,2.8958
9,9,474.8979,42.1382,26.4263,6.1451,251.9892,0.3118,4.2029,2.2747,31.1046,0.1879,1.6360,0.2282,76.3993,0.3215,1.6838,0.5003,1.8738,5.8964,0.2705,0.9715,0.1235,0.2705,0.0000,0.0000,0.0000,0.0000,17.0408,1.2054,2.7019
10,10,842.4820,36.5242,16.2893,6.7142,480.2096,13.3261,29.9563,6.7899,38.3842,0.3502,1.7012,0.3938,91.4700,1.1205,3.1846,0.8671,17.8419,6.4394,0.3654,2.7869,0.1551,0.3654,0.0000,0.0000,0.0000,0.0000,17.5872,2.7087,2.3331
11,11,818.4145,44.9811,29.4864,8.6554,480.2096,8.2258,31.8555,9.6418,49.6090,0.7640,2.4800,1.0354,105.0760,1.2602,3.8063,1.4083,17.8419,6.6354,0.4293,2.7869,0.2182,0.4293,0.0000,0.0000,0.0000,0.0000,17.8256,2.8303,2.4589
12,12,840.3766,42.2970,25.9483,10.2596,579.7135,14.8748,53.4723,17.4673,54.8858,0.5216,3.2581,1.3856,113.0601,1.9892,5.5015,2.1343,46.6954,7.3877,0.4967,3.9055,0.2441,0.4967,0.0000,0.0000,0.0000,0.0000,17.7734,3.1586,2.2900
13,13,832.8560,28.1432,35.9618,13.7092,579.7135,8.3243,54.0542,25.1075,56.6215,0.4369,3.4409,1.8961,123.9572,2.2870,8.5531,3.4555,46.6954,8.0997,0.6005,3.9055,0.2595,0.6005,0.0000,0.0000,0.0000,0.0000,16.8428,3.2017,1.8823
14,14,813.8578,17.0807,42.9108,15.8706,579.7135,5.5630,50.0096,33.7329,57.8588,0.4322,3.4882,2.3657,135.3512,1.6028,9.5778,5.6880,46.6954,8.4344,0.6532,3.9055,0.2681,0.6532,0.0000,0.0000,0.0000,0.0000,17.2695,3.0589,1.7314
15,15,767.9326,33.2966,40.7667,21.7723,579.7135,3.3554,46.5417,41.5442,68.9285,0.4562,4.1679,3.6648,143.7922,1.3897,11.0194,8.5124,46.6954,8.6230,0.7185,3.9055,0.3300,0.7185,0.0000,0.0000,0.0000,0.0000,17.4626,3.1204,1.9231
16,16,677.0326,46.8782,47.3265,26.1011,579.7135,2.0469,40.8509,51.3191,70.0122,0.3018,4.0012,4.4959,163.3813,2.2670,12.5415,11.6236,46.6954,9.0694,0.8564,3.9055,0.3343,0.8564,0.0000,0.0000,0.0000,0.0000,18.0525,3.1002,1.8082
17,17,642.3292,28.1713,16.7095,13.5043,490.0566,16.1304,59.3606,64.6439,73.4990,0.7671,5.2985,6.7922,175.5008,2.0354,14.6010,15.3771,106.9030,9.5475,0.9951,4.2257,0.3909,0.9951,0.0000,0.0000,0.0000,0.0000,18.9070,2.4794,1.7410
18,18,572.4706,35.4515,22.2177,16.8524,490.0566,8.8008,62.9986,79.9790,72.4262,0.6449,5.0395,8.1715,184.4789,1.9738,14.5352,20.1381,106.9030,10.4295,1.0754,4.2257,0.3917,1.0754,0.0000,0.0000,0.0000,0.0000,18.5905,2.3624,1.6205
19,19,625.3002,33.0919,18.3091,26.4636,495.4908,15.8138,75.5176,99.2955,75.8537,0.6222,6.4714,9.7715,179.1452,2.8878,17.0248,26.5041,135.6707,10.7926,1.2173,4.1528,0.4499,1.2173,0.0000,0.0000,0.0000,0.0000,18.7680,2.7990,1.8290
20,20,615.8679,19.8728,27.2086,29.5740,495.4908,9.8499,71.0497,115.2011,76.4785,0.5510,5.3599,11.4927,181.0073,2.0739,18.0076,33.1184,135.6707,11.1755,1.2667,4.1528,0.4576,1.2667,0.0000,0.0000,0.0000,0.0000,18.8351,2.7682,1.7931
21,21,602.9617,11.8897,29.8424,32.6990,495.4908,5.7923,66.5791,131.3574,72.0842,0.4200,4.7346,13.1781,172.9657,1.6839,16.0574,36.9357,135.6707,11.4604,1.2694,4.1528,0.4664,1.2694,0.0000,0.0000,0.0000,0.0000,19.6136,2.6629,1.7829
22,22,572.4343,20.3929,31.9758,38.0359,495.4908,3.5523,62.4152,148.1838,66.0968,0.2930,5.2185,13.8483,147.1682,1.2176,14.3562,41.2414,135.6707,12.0410,1.2227,4.1528,0.5168,1.2227,0.0000,0.0000,0.0000,0.0000,19.6704,2.7319,1.8934
23,23,504.7610,26.5109,33.4294,44.6882,495.4908,2.2667,54.7414,164.5083,61.1558,0.5251,5.0653,16.1078,120.1222,1.5870,15.4335,42.5500,135.6707,12.2171,1.2093,4.1528,0.5337,1.2093,0.0000,0.0000,0.0000,0.0000,20.6710,2.5665,1.9601
24,24,664.3634,15.5387,11.3995,127.7142,419.9444,8.6582,64.0408,162.7902,54.7617,0.4639,5.5009,17.7646,119.2646,1.8380,17.2400,47.0138,122.9936,13.0640,1.2973,4.4643,0.5280,1.2973,0.0000,0.0000,0.0000,0.0000,21.7021,3.1043,2.6174
