day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-vaccinated-susceptible-in-quarantine	num-vaccinated-exposed-in-quarantine	num-vaccinated-infected-in-quarantine	num-vaccinated-removed-in-quarantine	num-vaccinated-susceptible-in-quarantine-external-1	num-vaccinated-exposed-in-quarantine-external-1	num-vaccinated-infected-in-quarantine-external-1	num-vaccinated-removed-in-quarantine-external-1	num-vaccinated-susceptible-in-quarantine-external-2	num-vaccinated-exposed-in-quarantine-external-2	num-vaccinated-infected-in-quarantine-external-2	num-vaccinated-removed-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected	prob-outside-contagion
0	123457174	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0.02	0
1	123457174	139	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	3	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	[]	0	0.02	0
2	123457174	139	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	60	6	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	[]	0	0.02	1
3	123457174	135	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	60	7	0	0	0	0	144	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	[]	0	0.02	2
4	123457174	128	12	4	0	0	0	0	0	0	0	0	0	0	0	0	0	60	8	0	0	0	0	144	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	[]	0	0.02	3
5	123457174	123	15	5	1	0	0	0	0	0	0	0	0	0	0	0	0	60	9	0	0	0	0	144	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	11	[]	0	0.02	3
6	123457174	120	15	8	1	0	0	0	0	0	0	0	0	0	0	0	0	60	10	0	0	0	0	143	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	15	[]	0	0.02	5
7	123457174	116	9	7	0	2	4	3	3	0	0	0	0	0	0	0	0	79	13	0	3	1	0	137	0	1	0	6	1	0	0	0	0	1	0	0	0	0	0	17	[1C]	1	0.02	6
8	123457174	104	21	6	1	2	3	4	3	0	0	0	0	0	0	0	0	134	13	0	3	1	0	137	0	1	0	6	1	0	0	0	0	1	0	0	0	0	0	20	[1C]	1	0.02	5
9	123457174	95	24	11	2	2	0	6	4	0	0	0	0	0	0	0	0	134	13	0	3	1	0	135	2	1	0	6	1	0	0	0	0	0	1	0	0	0	0	23	[1C]	1	0.02	7
10	123457174	80	32	15	5	2	0	4	6	0	0	0	0	0	0	0	0	134	13	0	3	1	0	134	2	2	0	6	0	1	0	0	0	0	1	0	0	0	0	26	[1C]	1	0.02	8
11	123457174	71	33	20	8	2	0	3	7	0	0	0	0	0	0	0	0	134	14	0	3	1	0	131	5	2	0	6	0	1	0	0	0	0	1	0	0	0	0	31	[1C]	1	0.02	9
12	123457174	58	36	28	10	2	0	3	7	0	0	0	0	0	0	0	0	134	16	0	3	1	0	127	5	6	0	6	0	1	0	0	0	0	1	0	0	0	0	32	[1C]	1	0.02	11
13	123457174	54	19	35	12	6	4	6	8	0	0	0	0	0	0	0	0	153	16	1	6	1	1	121	3	6	0	12	0	0	2	0	0	0	1	0	0	1	0	32	[1C 2C]	2	0.02	11
14	123457174	54	13	34	19	6	2	8	8	0	0	0	0	0	0	0	0	153	17	1	6	1	1	121	2	7	0	12	0	0	2	0	0	0	1	0	0	1	0	32	[1C 2C]	2	0.02	12
15	123457174	29	5	5	8	26	10	36	25	0	0	0	0	0	0	0	0	260	17	1	22	1	1	78	1	3	0	53	2	4	3	0	0	0	1	0	0	1	0	34	[1C 2C 2B 2D 3A 3B 3C 3D]	8	0.02	11
16	123457174	24	7	7	9	26	10	32	29	0	0	0	0	0	0	0	0	260	17	1	22	1	1	77	2	3	0	53	2	3	4	0	0	0	1	0	0	1	0	34	[1C 2C 2B 2D 3A 3B 3C 3D]	8	0.02	11
17	123457174	22	9	6	10	26	8	32	31	0	0	0	0	0	0	0	0	260	17	1	22	1	1	76	2	4	0	53	2	3	4	0	0	0	1	0	0	1	0	36	[1C 2C 2B 2D 3A 3B 3C 3D]	8	0.02	11
18	123457174	21	6	8	12	26	7	27	37	0	0	0	0	0	0	0	0	260	18	1	22	1	1	76	1	5	0	53	2	2	5	0	0	0	1	0	0	1	0	36	[1C 2C 2B 2D 3A 3B 3C 3D]	8	0.02	10
19	123457174	18	8	9	12	26	7	22	42	0	0	0	0	0	0	0	0	260	18	1	22	1	1	76	1	5	0	53	2	2	5	0	0	0	1	0	0	1	0	36	[1C 2C 2B 2D 3A 3B 3C 3D]	8	0.02	9
20	123457174	18	6	10	13	26	6	21	44	0	0	0	0	0	0	0	0	279	18	1	22	1	1	76	1	5	0	53	2	2	5	0	0	0	1	0	0	1	0	36	[1C 2C 2B 2D 3A 3B 3C 3D]	8	0.02	10
