day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-vaccinated-susceptible-in-quarantine	num-vaccinated-exposed-in-quarantine	num-vaccinated-infected-in-quarantine	num-vaccinated-removed-in-quarantine	num-vaccinated-susceptible-in-quarantine-external-1	num-vaccinated-exposed-in-quarantine-external-1	num-vaccinated-infected-in-quarantine-external-1	num-vaccinated-removed-in-quarantine-external-1	num-vaccinated-susceptible-in-quarantine-external-2	num-vaccinated-exposed-in-quarantine-external-2	num-vaccinated-infected-in-quarantine-external-2	num-vaccinated-removed-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected	prob-outside-contagion
0	123457286	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0.02	0
1	123457286	140	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	2	0	0	0	0	145	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	[]	0	0.02	0
2	123457286	137	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	60	3	0	0	0	0	145	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	[]	0	0.02	1
3	123457286	133	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0	60	3	0	0	0	0	145	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	[]	0	0.02	3
4	123457286	128	12	4	0	0	0	0	0	0	0	0	0	0	0	0	0	60	4	0	0	0	0	144	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	11	[]	0	0.02	4
5	123457286	121	17	5	1	0	0	0	0	0	0	0	0	0	0	0	0	60	4	0	0	0	0	144	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	12	[]	0	0.02	3
6	123457286	113	20	9	2	0	0	0	0	0	0	0	0	0	0	0	0	60	5	0	0	0	0	143	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	21	[]	0	0.02	4
7	123457286	108	20	13	3	0	0	0	0	0	0	0	0	0	0	0	0	60	6	0	0	0	0	142	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	27	[]	0	0.02	8
8	123457286	77	13	4	2	25	6	11	6	0	0	0	0	0	0	0	0	177	7	0	11	0	0	110	3	1	0	30	0	1	1	0	0	0	0	0	0	0	0	31	[1A 2A 2B 3D]	4	0.02	8
9	123457286	71	18	3	4	25	5	10	8	0	0	0	0	0	0	0	0	177	7	0	11	0	0	109	4	1	0	30	0	1	1	0	0	0	0	0	0	0	0	34	[1A 2A 2B 3D]	4	0.02	8
10	123457286	59	23	10	4	25	4	9	10	0	0	0	0	0	0	0	0	177	7	0	11	0	0	108	3	3	0	30	0	1	1	0	0	0	0	0	0	0	0	38	[1A 2A 2B 3D]	4	0.02	9
11	123457286	45	30	17	4	25	3	10	10	0	0	0	0	0	0	0	0	177	7	0	11	0	0	105	5	4	0	30	0	1	1	0	0	0	0	0	0	0	0	40	[1A 2A 2B 3D]	4	0.02	10
