day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-vaccinated-susceptible-in-quarantine	num-vaccinated-exposed-in-quarantine	num-vaccinated-infected-in-quarantine	num-vaccinated-removed-in-quarantine	num-vaccinated-susceptible-in-quarantine-external-1	num-vaccinated-exposed-in-quarantine-external-1	num-vaccinated-infected-in-quarantine-external-1	num-vaccinated-removed-in-quarantine-external-1	num-vaccinated-susceptible-in-quarantine-external-2	num-vaccinated-exposed-in-quarantine-external-2	num-vaccinated-infected-in-quarantine-external-2	num-vaccinated-removed-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected	prob-outside-contagion
0	123457267	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0.02	0
1	123457267	142	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	1	0	0	0	0	145	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	[]	0	0.02	0
2	123457267	138	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	60	2	0	0	0	0	145	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7	[]	0	0.02	1
3	123457267	133	8	2	1	0	0	0	0	0	0	0	0	0	0	0	0	60	3	0	0	0	0	145	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10	[]	0	0.02	2
4	123457267	132	7	4	1	0	0	0	0	0	0	0	0	0	0	0	0	60	3	0	0	0	0	144	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10	[]	0	0.02	3
5	123457267	121	16	6	1	0	0	0	0	0	0	0	0	0	0	0	0	60	6	0	0	0	0	143	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	11	[]	0	0.02	5
6	123457267	117	16	10	1	0	0	0	0	0	0	0	0	0	0	0	0	60	7	0	0	0	0	143	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	15	[]	0	0.02	7
7	123457267	116	13	13	2	0	0	0	0	0	0	0	0	0	0	0	0	60	7	0	0	0	0	143	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	16	[]	0	0.02	6
8	123457267	82	16	7	3	24	4	6	1	0	0	0	0	0	0	1	0	172	8	1	7	0	1	121	0	0	1	22	1	1	0	0	0	0	0	0	0	0	0	21	[2D 1C 3D]	3	0.02	7
9	123457267	72	24	8	4	24	3	6	2	0	0	0	0	0	0	1	0	172	8	1	7	0	1	121	0	0	1	22	1	1	0	0	0	0	0	0	0	0	0	22	[2D 1C 3D]	3	0.02	7
10	123457267	64	24	16	4	24	2	4	5	0	0	0	0	0	0	0	1	172	8	1	7	0	1	119	2	0	1	22	1	1	0	0	0	0	0	0	0	0	0	24	[2D 1C 3D]	3	0.02	8
11	123457267	56	22	23	7	24	2	4	5	0	0	0	0	0	0	0	1	172	8	1	7	0	1	117	2	2	1	22	0	1	1	0	0	0	0	0	0	0	0	24	[2D 1C 3D]	3	0.02	10
12	123457267	43	24	32	9	24	2	4	5	0	0	0	0	0	0	0	1	172	8	1	7	0	1	111	7	3	1	22	0	1	1	0	0	0	0	0	0	0	0	27	[2D 1C 3D]	3	0.02	9
13	123457267	41	19	34	14	24	1	4	6	0	0	0	0	0	0	0	1	172	9	1	7	0	1	111	4	6	1	22	0	1	1	0	0	0	0	0	0	0	0	29	[2D 1C 3D]	3	0.02	10
14	123457267	40	13	35	20	24	1	4	6	0	0	0	0	0	0	0	1	172	10	1	7	0	1	111	4	5	2	22	0	1	1	0	0	0	0	0	0	0	0	30	[2D 1C 3D]	3	0.02	9
15	123457267	19	1	0	4	44	9	39	27	0	0	0	0	0	0	0	1	293	10	1	34	0	1	63	1	0	2	70	2	7	1	0	0	0	0	0	0	0	0	31	[2D 1C 3D 1B 1D 2A 2B 3A 3B 3C]	10	0.02	9
16	123457267	18	2	0	4	44	6	40	29	0	0	0	0	0	0	0	1	293	10	1	34	0	1	63	0	1	2	70	1	8	1	0	0	0	0	0	0	0	0	32	[2D 1C 3D 1B 1D 2A 2B 3A 3B 3C]	10	0.02	9
17	123457267	16	3	1	4	44	3	37	35	0	0	0	0	0	0	0	1	293	12	1	34	0	1	63	0	1	2	70	1	6	3	0	0	0	0	0	0	0	0	33	[2D 1C 3D 1B 1D 2A 2B 3A 3B 3C]	10	0.02	10
18	123457267	14	5	1	4	44	2	30	43	0	0	0	0	0	0	0	1	293	12	1	34	0	1	63	0	1	2	70	1	4	5	0	0	0	0	0	0	0	0	33	[2D 1C 3D 1B 1D 2A 2B 3A 3B 3C]	10	0.02	10
19	123457267	14	5	1	4	44	2	28	45	0	0	0	0	0	0	0	1	293	12	1	34	0	1	63	0	0	3	70	1	3	6	0	0	0	0	0	0	0	0	33	[2D 1C 3D 1B 1D 2A 2B 3A 3B 3C]	10	0.02	10
20	123457267	14	4	2	4	44	2	24	49	0	0	0	0	0	0	0	1	293	13	1	34	0	1	63	0	0	3	70	1	3	6	0	0	0	0	0	0	0	0	33	[2D 1C 3D 1B 1D 2A 2B 3A 3B 3C]	10	0.02	10
21	123457267	14	3	3	4	44	2	19	54	0	0	0	0	0	0	0	1	293	13	1	34	0	1	63	0	0	3	70	0	4	6	0	0	0	0	0	0	0	0	33	[2D 1C 3D 1B 1D 2A 2B 3A 3B 3C]	10	0.02	10
22	123457267	31	1	0	16	25	3	21	47	0	0	0	0	0	0	0	0	337	14	1	39	0	1	77	0	0	5	56	0	3	5	0	0	0	0	0	0	0	0	35	[1B 1D 2A 2B 3A 3B 3C 1A]	8	0.02	8
23	123457267	30	2	0	16	25	2	18	51	0	0	0	0	0	0	0	0	337	14	1	39	0	1	77	0	0	5	56	0	3	5	0	0	0	0	0	0	0	0	36	[1B 1D 2A 2B 3A 3B 3C 1A]	8	0.02	8
24	123457267	28	3	1	16	25	1	18	52	0	0	0	0	0	0	0	0	337	14	1	39	0	1	77	0	0	5	56	0	3	5	0	0	0	0	0	0	0	0	38	[1B 1D 2A 2B 3A 3B 3C 1A]	8	0.02	9
25	123457267	26	4	1	17	25	1	15	55	0	0	0	0	0	0	0	0	337	14	1	39	0	1	76	1	0	5	56	0	3	5	0	0	0	0	0	0	0	0	39	[1B 1D 2A 2B 3A 3B 3C 1A]	8	0.02	9
