,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated,num-immunized,num-immunized-in-quarantine,num-immunized-in-quarantine-external-1,num-immunized-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,72.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,218.0000,218.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,71.8907,0.0590,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,1.8159,0.0000,0.0000,0.0000,0.0000,218.0000,218.0000,0.0000,0.0000,0.0000,0.0590,0.0000,0.0000
2,2,71.7112,0.1566,0.0126,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,3.6469,0.0000,0.0000,0.0000,0.0000,218.0000,218.0000,0.0000,0.0000,0.0000,0.1282,0.0000,0.0126
3,3,71.4974,0.2486,0.0491,0.0008,0.0000,0.0000,-0.0019,0.0000,0.0000,0.0000,-0.0015,0.0000,0.0000,0.0000,0.0000,0.0000,59.9718,5.5385,0.0000,-0.0019,-0.0015,0.0000,218.0000,218.0000,0.0000,0.0000,0.0000,0.1799,0.0000,0.0441
4,4,71.1787,0.4023,0.1052,0.0018,0.0000,0.0000,-0.0029,0.0000,0.0000,0.0000,-0.0015,-0.0019,0.0000,0.0000,-0.0019,0.0000,60.0048,7.2829,-0.0019,-0.0029,-0.0007,-0.0019,218.0000,218.0000,0.0000,0.0000,0.0000,0.2364,0.0000,0.0815
5,5,70.8648,0.5414,0.1733,0.0161,0.0000,0.0000,-0.0011,-0.0019,0.0000,0.0000,0.0000,-0.0007,0.0000,0.0000,0.0008,0.0000,60.0797,9.0964,0.0008,-0.0014,-0.0007,0.0008,218.0000,218.0000,0.0000,0.0000,0.0000,0.3042,0.0000,0.1184
6,6,70.7460,0.5114,0.2548,0.0397,0.0000,0.0000,0.0085,-0.0019,0.0000,0.0000,-0.0019,-0.0007,0.0000,0.0000,0.0055,-0.0019,60.2368,10.8386,0.0068,0.0088,0.0002,0.0068,218.0000,218.0000,0.0000,0.0000,0.0000,0.4045,0.0000,0.1534
7,7,70.6779,0.4160,0.3505,0.0711,0.0000,0.0000,0.0167,-0.0019,0.0000,0.0000,-0.0019,-0.0007,0.0000,0.0000,0.0160,-0.0019,60.4556,12.6263,0.0176,0.0173,0.0002,0.0176,218.0000,218.0000,0.0000,0.0000,0.0000,0.4653,0.0000,0.2452
8,8,70.2471,0.6291,0.1744,0.1193,0.0000,-0.0015,0.2220,0.0038,0.0000,0.0000,-0.0015,-0.0007,0.0000,0.0000,0.0339,-0.0015,122.7348,14.3373,0.0372,0.2320,0.0014,0.0372,218.0000,217.8220,-0.0096,0.0000,0.0000,0.5192,-0.0007,0.2922
9,9,69.7539,0.8177,0.3181,0.1420,0.0000,-0.0014,0.2120,0.0292,0.0000,0.0000,-0.0015,-0.0007,0.0000,0.0000,0.0372,0.0038,123.0375,16.1205,0.0492,0.2506,0.0014,0.0492,218.0000,217.7794,0.0039,0.0000,0.0000,0.5960,0.0003,0.3333
10,10,69.3415,0.9230,0.4699,0.1873,0.0000,-0.0014,0.1941,0.0582,0.0000,0.0000,0.0003,-0.0007,0.0000,0.0000,0.0399,0.0065,123.2841,17.9570,0.0555,0.2649,0.0038,0.0555,218.0000,217.7794,0.0039,0.0000,0.0000,0.6613,0.0003,0.3737
11,11,68.8815,0.9924,0.6232,0.2567,0.0000,-0.0007,0.2159,0.0898,0.0000,0.0000,0.0013,-0.0007,0.0000,0.0000,0.0525,0.0094,123.7965,19.7677,0.0720,0.3161,0.0051,0.0720,218.0000,217.6227,0.0716,0.0000,0.0000,0.7203,0.0051,0.4477
