,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0.0000,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1.0000,238.1156,0.6935,0.9899,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1910,0.0000,0.0101,0.0000,0.0000,0.7688,0.0101,0.0000,0.0000,0.0101,0.0000,0.0101,1.0000
2,2.0000,237.2764,1.2010,0.9548,0.1658,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3769,0.0000,0.0201,0.0050,0.0000,1.5176,0.0201,0.0000,0.0000,0.0201,0.0000,0.0201,0.8392
3,3.0000,236.1005,1.5879,1.0251,0.2814,0.0000,0.0000,0.0000,0.0000,0.0854,0.0101,0.0050,0.0000,0.7889,0.0553,0.0503,0.0101,0.0000,2.2663,0.0452,0.0000,0.0050,0.0452,0.0000,0.0503,0.7940
4,4.0000,232.4774,1.5628,0.9899,0.3467,2.6332,0.2613,0.3869,0.0352,0.0854,0.0050,0.0101,0.0000,0.9950,0.0754,0.1206,0.0151,28.9146,2.9246,0.0603,0.1859,0.0050,0.0603,0.0000,0.2312,0.8291
5,5.0000,231.5477,1.9045,1.2462,0.4774,2.6332,0.1558,0.4472,0.0804,0.0854,0.0050,0.0000,0.0101,1.1256,0.0603,0.1809,0.0402,28.9146,3.7085,0.0704,0.1859,0.0050,0.0704,0.0000,0.2412,0.8090
6,6.0000,231.2060,1.3266,1.5427,0.5980,2.6332,0.1206,0.4322,0.1307,0.3367,0.0553,0.0905,0.0201,1.2161,0.0503,0.1608,0.0804,28.9146,4.4724,0.0754,0.1859,0.0251,0.0754,0.0000,0.2663,0.8593
7,7.0000,230.7789,0.9296,1.6080,0.7538,2.6332,0.0553,0.4472,0.1809,0.4623,0.0452,0.1508,0.0452,1.5176,0.0503,0.2111,0.1307,28.9146,5.2412,0.0955,0.1859,0.0352,0.0955,0.0000,0.2965,0.8894
8,8.0000,229.8090,1.4422,1.5829,0.9347,2.6332,0.0553,0.3920,0.2362,0.4975,0.0402,0.1960,0.0704,1.6432,0.0352,0.2714,0.1608,28.9146,5.9146,0.1055,0.1859,0.0402,0.1055,0.0000,0.3116,0.9095
9,9.0000,228.8744,1.9196,1.6181,1.1558,2.6332,0.0251,0.3266,0.3317,0.5377,0.0352,0.2161,0.1156,1.6784,0.0503,0.2663,0.2161,28.9146,6.5879,0.1106,0.1859,0.0452,0.1106,0.0000,0.3216,0.9045
10,10.0000,227.5879,2.2563,1.8744,1.3467,2.6332,0.0201,0.2965,0.3668,0.6683,0.0603,0.2261,0.1508,1.8543,0.0804,0.3015,0.2764,28.9146,7.2864,0.1256,0.1859,0.0553,0.1256,0.0000,0.3467,0.9497
11,11.0000,224.6432,1.8241,1.2613,1.0151,4.7337,0.4824,1.2010,0.9196,0.7538,0.0503,0.2814,0.2211,1.9095,0.0754,0.3015,0.3266,57.3920,8.0151,0.1307,0.4221,0.0653,0.1307,0.0000,0.5628,1.0402
12,12.0000,223.8342,2.0151,1.5025,1.1910,4.7337,0.3367,1.1809,1.0854,0.8693,0.0603,0.3015,0.2764,1.9095,0.0653,0.2613,0.3769,57.3920,8.6030,0.1307,0.4221,0.0754,0.1307,0.0000,0.5729,1.0402
13,13.0000,223.5678,1.3467,1.9095,1.3166,4.7337,0.2663,1.1005,1.2362,0.9950,0.0452,0.3216,0.3467,2.0503,0.0553,0.2663,0.4422,57.3920,9.3065,0.1407,0.4221,0.0854,0.1407,0.0000,0.5930,1.0955
14,14.0000,223.4523,0.9095,1.9950,1.4824,4.7337,0.2060,0.9799,1.4171,0.9950,0.0352,0.2814,0.3970,2.1658,0.0854,0.3518,0.5126,57.3920,10.0050,0.1558,0.4221,0.0854,0.1558,0.0000,0.6080,1.1206
