,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,237.2318,0.6476,0.9467,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0896,0.0000,-0.0047,0.0000,0.0754,0.0000,0.0040,0.0000,0.0000,0.6400,0.0040,0.0000,-0.0047,0.0040,0.0000,0.0070,1.0000
2,2,235.7495,1.2188,0.9896,0.0720,0.0000,0.0000,0.0000,0.0000,-0.0258,0.0000,-0.0034,0.0000,0.2549,0.0000,0.0074,-0.0032,0.0000,1.2488,0.0136,0.0000,-0.0014,0.0136,0.0000,0.0243,0.8505
3,3,234.2456,1.6816,1.1471,0.2295,0.0000,0.0000,0.0000,0.0000,0.1219,-0.0105,0.0016,-0.0041,0.3847,-0.0086,0.0104,-0.0031,0.0000,2.0545,0.0207,0.0000,0.0069,0.0207,0.0000,0.0435,0.7728
4,4,227.9952,1.0471,0.5703,0.2688,4.1327,0.4444,0.6993,0.0734,0.1219,-0.0047,-0.0049,-0.0014,0.4811,-0.0110,0.0023,0.0104,59.3532,2.6861,0.0281,0.3416,0.0069,0.0281,0.0000,0.3602,0.7558
5,5,227.3981,1.1728,0.7824,0.3488,4.1327,0.3164,0.7024,0.1848,0.1219,-0.0047,-0.0029,0.0011,0.5349,-0.0092,0.0159,0.0112,59.3532,3.3018,0.0318,0.3416,0.0069,0.0318,0.0000,0.3651,0.7998
6,6,227.3303,0.7862,1.0259,0.4583,4.1327,0.1932,0.7284,0.2772,0.1219,-0.0047,-0.0029,0.0011,0.5935,-0.0048,0.0329,0.0151,59.3532,3.9674,0.0361,0.3416,0.0069,0.0361,0.0000,0.3701,0.8503
7,7,227.1914,0.5317,1.0998,0.5627,4.1327,0.1137,0.6987,0.3987,0.1219,-0.0047,-0.0060,0.0069,0.7048,0.0020,0.0565,0.0244,59.3532,4.6388,0.0439,0.3416,0.0069,0.0439,0.0000,0.3800,0.8732
8,8,226.3321,1.0185,1.0527,0.7573,4.1327,0.0725,0.6517,0.4891,0.1705,-0.0036,-0.0164,0.0114,0.7048,-0.0016,0.0586,0.0325,59.3532,5.3099,0.0439,0.3416,0.0101,0.0439,0.0000,0.3849,0.8498
9,9,225.1667,1.3514,1.1543,0.8672,4.1327,0.0349,0.6073,0.5752,0.2450,-0.0026,-0.0082,0.0183,0.8447,0.0010,0.0760,0.0739,59.3532,5.9459,0.0559,0.3416,0.0169,0.0559,0.0000,0.4084,0.8560
10,10,224.0244,1.4986,1.2094,0.9920,4.1327,0.0321,0.5546,0.6388,0.3838,0.0099,0.0308,0.0430,1.0248,0.0172,0.1206,0.1385,59.3532,6.6422,0.0724,0.3416,0.0279,0.0724,0.0000,0.4422,0.8818
11,11,219.9738,0.6219,0.3886,0.5136,7.2481,0.5239,1.4686,1.3354,0.4551,0.0203,0.0495,0.0644,1.1482,0.0262,0.1675,0.1944,116.4127,7.3037,0.0851,0.7340,0.0355,0.0851,0.0000,0.7466,0.8973
