,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,238.3857,0.8018,1.0035,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4480,0.0000,0.0236,0.0000,0.0000,0.8815,0.0236,0.0000,0.0000,0.0236,0.0000,0.0236,1.0000
2,2,237.6604,1.3624,1.0297,0.2164,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7341,0.0000,0.0433,0.0146,0.0000,1.6890,0.0391,0.0000,0.0000,0.0391,0.0000,0.0391,0.8891
3,3,236.6682,1.7962,1.1310,0.3422,0.0000,0.0000,0.0000,0.0000,0.2512,0.0296,0.0148,0.0000,1.2875,0.1188,0.0860,0.0235,0.0000,2.4674,0.0736,0.0000,0.0148,0.0736,0.0000,0.0801,0.8520
4,4,233.4825,1.7935,1.1378,0.4140,3.4443,0.3643,0.5216,0.0604,0.2512,0.0148,0.0296,0.0000,1.5396,0.1442,0.2028,0.0316,29.7219,3.1410,0.0929,0.2457,0.0148,0.0929,0.0000,0.2887,0.8960
5,5,232.5467,2.1789,1.4533,0.5541,3.4443,0.2311,0.5990,0.1225,0.2512,0.0148,0.0000,0.0296,1.6966,0.1131,0.3063,0.0704,29.7219,3.9629,0.1053,0.2457,0.0148,0.1053,0.0000,0.2996,0.8763
6,6,232.2369,1.5426,1.7972,0.6845,3.4443,0.1887,0.5872,0.1911,0.6290,0.1051,0.1796,0.0438,1.8092,0.0933,0.2740,0.1324,29.7219,4.7438,0.1115,0.2457,0.0466,0.1115,0.0000,0.3266,0.9305
7,7,231.8799,1.0996,1.8801,0.8601,3.4443,0.0921,0.6016,0.2572,0.7988,0.0824,0.2694,0.0823,2.1657,0.0858,0.3346,0.2049,29.7219,5.5497,0.1354,0.2457,0.0604,0.1354,0.0000,0.3602,0.9654
8,8,230.9017,1.6638,1.8389,1.0702,3.4443,0.0921,0.5261,0.3324,0.8396,0.0735,0.3492,0.1209,2.3087,0.0638,0.4212,0.2460,29.7219,6.2502,0.1473,0.2457,0.0671,0.1473,0.0000,0.3761,0.9860
9,9,229.9690,2.2002,1.8900,1.3230,3.4443,0.0507,0.4505,0.4598,0.8872,0.0639,0.3705,0.1943,2.3452,0.1071,0.4043,0.3295,29.7219,6.9552,0.1530,0.2457,0.0736,0.1530,0.0000,0.3866,0.9838
10,10,228.7381,2.5928,2.2007,1.5405,3.4443,0.0438,0.4124,0.5116,1.0562,0.1086,0.3697,0.2459,2.5420,0.1448,0.4420,0.4038,29.7219,7.6668,0.1706,0.2457,0.0864,0.1706,0.0000,0.4156,1.0408
11,11,225.9318,2.1887,1.5272,1.2037,5.6924,0.6356,1.4987,1.1342,1.1587,0.0855,0.4372,0.3528,2.6027,0.1297,0.4440,0.4682,58.8734,8.4190,0.1764,0.5075,0.0990,0.1764,0.0000,0.6390,1.1349
12,12,225.1474,2.4189,1.8296,1.4121,5.6924,0.4501,1.4857,1.3346,1.3002,0.1028,0.4535,0.4312,2.6027,0.1144,0.3952,0.5362,58.8734,9.0221,0.1764,0.5075,0.1114,0.1764,0.0000,0.6502,1.1453
13,13,224.9011,1.6360,2.3115,1.5730,5.6924,0.3620,1.3946,1.5109,1.4604,0.0798,0.4831,0.5234,2.7625,0.0991,0.3967,0.6181,58.8734,9.7344,0.1879,0.5075,0.1236,0.1879,0.0000,0.6711,1.2053
14,14,224.8182,1.1223,2.4281,1.7850,5.6924,0.2899,1.2495,1.7267,1.4604,0.0639,0.4216,0.5962,2.8854,0.1495,0.5184,0.7077,58.8734,10.4473,0.2051,0.5075,0.1236,0.2051,0.0000,0.6882,1.2374
