,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,9.9991,0.6521,0.0282,0.0000,0.0000,0.0000,0.0000,0.0000,1.7858,0.0000,0.0049,0.0000,8.4875,0.0000,0.0235,0.0000,0.0000,0.6694,0.0235,0.0000,0.0049,0.0235,0.0000,0.0282,0.0000
2,2,16.8124,1.4915,0.3841,0.1020,0.0000,0.0000,0.0000,0.0000,4.9193,0.0000,0.0288,0.0000,13.0375,0.0000,0.0560,0.0096,0.0000,1.3922,0.0371,0.0000,0.0141,0.0371,0.0000,0.0500,0.1014
3,3,23.0417,2.4751,1.0207,0.2416,0.0000,0.0000,0.0000,0.0000,8.9061,0.0485,0.0774,0.0044,15.9104,0.0194,0.0459,0.0292,0.0000,2.1462,0.0459,0.0000,0.0280,0.0459,0.0000,0.0710,0.1667
4,4,66.0494,2.9551,1.0028,0.2800,50.5764,1.1986,2.0376,0.1574,8.9061,0.0046,0.1310,0.0141,17.0551,0.0874,0.3603,0.0473,1.9795,2.8295,0.0547,0.4312,0.0280,0.0547,0.0000,0.2339,0.2066
5,5,62.8492,3.8991,2.0504,0.3780,50.5764,0.8025,2.1382,0.4269,8.9061,0.0046,0.0969,0.0189,17.5019,0.0958,0.4304,0.0617,1.9795,3.5000,0.0575,0.4312,0.0280,0.0575,0.0000,0.2341,0.2532
6,6,63.1009,2.0577,3.4985,0.4826,50.5764,0.4488,2.3103,0.7412,8.9061,0.0046,0.0969,0.0189,18.1833,0.1004,0.5761,0.0661,1.9795,4.0990,0.0618,0.4312,0.0280,0.0618,0.0000,0.2347,0.2885
7,7,63.4610,1.2148,4.3303,0.7829,50.5764,0.2298,2.1038,1.0590,8.9061,0.0046,0.0682,0.0280,19.7011,0.0749,0.8870,0.0877,1.9795,4.8914,0.0700,0.4312,0.0280,0.0700,0.0000,0.2359,0.3037
8,8,61.0484,3.5922,4.4541,1.2234,50.5764,0.1665,1.8467,1.3661,9.6670,0.0094,0.1419,0.1001,19.7011,0.0144,1.0182,0.1154,1.9795,5.3162,0.0700,0.4312,0.0326,0.0700,0.0000,0.2364,0.3376
9,9,65.5846,5.4234,4.5813,1.4832,50.5764,0.0819,1.6197,1.8334,10.6395,0.0960,0.5682,0.1415,21.7036,0.1018,1.0638,0.3728,1.9795,5.9451,0.0822,0.4312,0.0416,0.0822,0.0000,0.2480,0.3639
10,10,66.3338,6.8953,5.3963,2.1261,50.5764,0.0550,1.4102,2.0566,12.4767,0.1921,0.6963,0.2755,23.1267,0.1751,1.3533,0.8383,1.9795,6.6324,0.0976,0.4312,0.0548,0.0976,0.0000,0.2579,0.3803
11,11,101.5261,2.9846,1.6783,1.2447,62.3998,1.9523,5.3800,3.3009,13.4655,0.1820,1.3433,0.3429,24.3553,0.1267,1.7778,1.3471,10.3978,7.1204,0.1088,0.8178,0.0625,0.1088,0.0000,0.3039,0.4926
12,12,100.7644,3.5799,2.8318,1.4554,62.3998,0.8534,6.0312,4.5653,13.4655,0.0607,1.4574,0.4393,24.3553,0.1182,1.2610,1.9572,10.3978,7.6294,0.1088,0.8178,0.0625,0.1088,0.0000,0.3039,0.5819
13,13,102.3596,2.2652,3.5931,1.9805,62.3998,0.5422,5.5457,5.1412,15.0448,0.0556,1.4680,0.5889,24.3553,0.0384,1.2858,2.4748,10.3978,8.2502,0.1088,0.8178,0.0708,0.1088,0.0000,0.3075,0.5742
14,14,101.9245,0.8433,4.7932,2.3455,62.3998,0.3095,5.1339,6.1642,15.1134,0.0477,1.2933,1.2114,24.8483,0.0292,1.1250,2.6697,10.3978,8.5374,0.1106,0.8178,0.0749,0.1106,0.0000,0.3024,0.6472
15,15,115.3025,2.4781,4.6581,2.8366,62.3998,0.1854,4.6813,7.2439,13.5222,0.0245,1.2888,1.4623,17.7609,0.1025,0.8860,3.4495,10.3978,9.5333,0.1142,0.8178,0.0749,0.1142,0.0000,0.3183,0.7110
16,16,128.4889,4.0904,4.9629,3.8741,62.3998,0.1105,3.5913,8.8922,10.6529,0.0197,1.1030,1.7472,16.1735,0.1266,0.8249,3.9207,10.3978,9.9682,0.1275,0.8178,0.0749,0.1275,0.0000,0.3398,0.6656
17,17,136.7362,5.6056,6.0517,4.9524,62.3998,0.0728,3.3590,9.8719,6.8250,0.0197,0.8368,2.1238,13.4149,0.0681,0.7608,4.1854,10.3978,10.7976,0.1275,0.8178,0.0749,0.1275,0.0000,0.3535,0.7610
18,18,227.2917,2.0151,1.1885,6.6615,62.0464,1.5828,9.2767,12.6543,6.8250,0.0197,0.6671,2.5171,13.1199,0.4140,1.3533,4.7177,15.5429,11.1922,0.1410,1.1132,0.0749,0.1410,0.0000,0.5782,0.9863
19,19,239.8039,2.1597,1.8254,6.9965,62.0464,0.8752,9.0180,15.1720,6.8250,0.0197,0.5971,2.7574,14.4614,0.2558,1.3832,5.1903,15.5429,12.3982,0.1539,1.1132,0.0749,0.1539,0.0000,0.5967,1.0837
20,20,241.7202,1.4237,2.0903,6.9486,62.0464,0.5261,8.4817,17.3240,6.8250,0.0049,0.5163,2.8567,15.3142,0.1377,1.6483,6.0802,15.5429,13.4301,0.1603,1.1132,0.0749,0.1603,0.0000,0.6151,1.1711
21,21,242.7774,0.6439,2.3385,7.2322,62.0464,0.2270,7.1117,20.2578,6.8250,0.0000,0.4189,3.0131,13.8946,0.1094,1.7124,7.4566,15.5429,13.7981,0.1662,1.1132,0.0749,0.1662,0.0000,0.6152,1.1129
22,22,255.2048,1.8197,2.4023,7.5511,62.0464,0.1578,5.4858,23.4492,6.0621,0.0000,0.3297,3.0263,13.8946,0.0756,1.3341,8.2547,15.5429,14.4215,0.1662,1.1132,0.0749,0.1662,0.0000,0.6166,1.1587
23,23,258.7251,2.3461,3.1225,10.0356,62.0464,0.1120,4.7669,25.6199,5.7179,0.0198,0.1717,2.6667,11.7276,0.0333,1.0213,8.2839,15.5429,15.2873,0.1662,1.1132,0.0790,0.1662,0.0000,0.5924,1.1119
24,24,261.9161,3.3281,3.1156,13.5735,62.0464,0.0809,4.1118,27.2962,3.7468,0.0198,0.1446,1.9477,6.9471,0.0455,0.9700,6.8092,15.5429,14.9008,0.1689,1.1132,0.0790,0.1689,0.0000,0.5583,0.9752
25,25,277.4995,0.7903,1.0320,28.1745,55.4410,1.0604,6.9110,15.2898,2.6447,0.0198,0.0246,1.4981,6.6586,0.0920,1.0484,5.7596,20.0405,15.8845,0.1800,1.7664,0.0790,0.1800,0.0000,0.5551,0.7633
26,26,285.7479,0.9217,1.4852,28.1721,55.4410,0.7349,5.9880,18.0124,2.6447,0.0198,0.0049,1.6831,6.6586,0.0578,0.8647,6.7324,20.0405,16.8806,0.1800,1.7664,0.0790,0.1800,0.0000,0.5551,0.8398
27,27,284.5829,0.5716,1.5687,28.5601,55.4410,0.4367,5.3519,20.6738,0.8318,0.0049,0.0198,1.2274,6.6586,0.0091,0.6912,7.6794,20.0405,17.1891,0.1800,1.7664,0.0790,0.1800,0.0000,0.5532,0.9080
28,28,283.3568,0.3547,1.6800,29.3016,55.4410,0.3610,4.5966,23.0298,0.7117,0.0049,0.0198,0.1236,6.0283,0.0049,0.6237,8.2037,20.0405,17.9011,0.1800,1.7664,0.0790,0.1800,0.0000,0.5405,0.9266
29,29,294.2578,1.0480,1.5380,29.7457,55.4410,0.1769,4.3065,24.1463,0.7117,0.0049,0.0198,0.1236,5.8789,0.0049,0.4498,7.8488,20.0405,18.6101,0.1800,1.7664,0.0790,0.1800,0.0000,0.5394,0.9665
30,30,304.6416,1.3078,1.8123,29.8309,55.4410,0.0741,4.0223,25.7550,0.7117,0.0049,0.0198,0.1236,5.1268,0.0486,0.2895,8.9952,20.0405,19.6703,0.1830,1.7664,0.0790,0.1830,0.0000,0.5394,0.9066
31,31,322.0346,1.7863,2.1146,30.1790,55.4410,0.0652,3.4564,27.2826,2.2953,0.0000,0.0639,0.1236,5.1268,0.0438,0.2616,9.4052,20.0405,19.3793,0.1830,1.7664,0.0830,0.1830,0.0000,0.5504,0.8622
32,32,305.6636,0.4884,0.5703,51.9925,40.2232,0.5340,5.2177,10.5391,2.3121,0.0000,0.1076,1.2314,4.1710,0.0195,0.1727,5.4185,28.4405,21.0993,0.1830,2.5458,0.0870,0.1830,0.0000,0.4337,0.5501
33,33,308.7436,0.8807,0.9114,52.5663,40.2232,0.2876,4.5889,12.4133,2.3121,0.0000,0.0831,1.3843,3.5055,0.0195,0.0527,5.8919,28.4405,22.4685,0.1830,2.5458,0.0870,0.1830,0.0000,0.4217,0.5060
