,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,3.7974,0.6115,0.0095,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4406,0.0000,0.0095,0.0000,0.0000,0.6603,0.0095,0.0000,0.0000,0.0095,0.0000,0.0095,0.0000
2,2,7.6759,1.3556,0.2923,0.1332,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6431,0.0000,0.0280,0.0048,0.0000,1.5305,0.0189,0.0000,0.0000,0.0189,0.0000,0.0189,0.1299
3,3,16.7775,2.2579,0.5841,0.1926,0.0000,0.0000,0.0000,0.0000,1.4303,0.0198,0.0049,0.0000,12.9397,0.2101,0.0664,0.0094,0.0000,2.1039,0.0420,0.0000,0.0049,0.0420,0.0000,0.0465,0.1752
4,4,52.5999,2.7695,1.1386,0.2353,34.2564,0.5520,0.9435,0.0333,1.4303,0.0049,0.0198,0.0000,15.4421,0.2468,0.3514,0.0142,33.9327,2.4371,0.0552,0.1861,0.0049,0.0552,0.0000,0.1722,0.2330
5,5,51.9575,3.9180,2.2321,0.3066,34.2564,0.2952,1.1988,0.0924,1.4303,0.0049,0.0000,0.0198,16.9704,0.1451,0.8188,0.0474,33.9327,3.3678,0.0637,0.1861,0.0049,0.0637,0.0000,0.1774,0.2355
6,6,55.3294,2.4280,3.3719,0.3901,34.2564,0.2413,1.2522,0.1903,4.4479,0.1292,0.4139,0.0292,18.3155,0.0966,0.6671,0.1406,33.9327,3.8348,0.0678,0.1861,0.0240,0.0678,0.0000,0.1893,0.2642
7,7,63.1123,1.5035,3.8542,0.5888,34.2564,0.0707,1.2410,0.3031,5.8936,0.0720,0.7332,0.0717,21.8704,0.0658,0.7942,0.2872,33.9327,4.9559,0.0830,0.1861,0.0332,0.0830,0.0000,0.2113,0.3002
8,8,62.1576,2.5561,3.4116,0.9557,34.2564,0.0707,0.9371,0.4825,6.0938,0.0577,1.2216,0.1330,23.0541,0.0426,1.1690,0.3779,33.9327,5.8631,0.0909,0.1861,0.0376,0.0909,0.0000,0.2171,0.3045
9,9,62.3847,4.1005,3.8499,1.4553,34.2564,0.0339,0.7994,0.8550,6.3590,0.0430,1.2418,0.3225,23.1470,0.1685,0.9904,0.6698,33.9327,7.0208,0.0939,0.1861,0.0420,0.0939,0.0000,0.2199,0.3273
10,10,68.8675,5.8967,5.5449,1.9551,34.2564,0.0293,0.6997,1.0915,7.8301,0.1214,1.0727,0.4718,24.6209,0.2156,1.0278,0.8452,33.9327,7.5326,0.1053,0.1861,0.0505,0.1053,0.0000,0.2470,0.4319
