,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-vaccinated-susceptible,num-vaccinated-exposed,num-vaccinated-infected,num-vaccinated-removed,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000
1,1,237.2351,0.6419,0.9466,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0897,0.0000,-0.0047,0.0000,0.0736,0.0000,0.0039,0.0000,0.0000,0.6404,0.0039,0.0000,-0.0047,0.0039,0.0000,0.0000,0.0000,50.0000,0.0000,0.0069,1.0000
2,2,235.7533,1.2127,0.9845,0.0763,0.0000,0.0000,0.0000,0.0000,-0.0260,0.0000,-0.0034,0.0000,0.2533,0.0000,0.0074,-0.0036,0.0000,1.2536,0.0135,0.0000,-0.0014,0.0135,0.0000,0.0000,0.0000,50.0000,0.0000,0.0243,0.8503
3,3,234.2443,1.6815,1.1414,0.2334,0.0000,0.0000,0.0000,0.0000,0.1241,-0.0104,0.0017,-0.0042,0.3819,-0.0093,0.0105,-0.0036,0.0000,2.0583,0.0206,0.0000,0.0070,0.0206,0.0000,0.0000,0.0000,50.0000,0.0000,0.0435,0.7726
4,4,227.9942,1.0432,0.5698,0.2734,4.1299,0.4463,0.6966,0.0706,0.1241,-0.0044,-0.0049,-0.0014,0.4779,-0.0108,0.0022,0.0101,59.3527,2.6865,0.0279,0.3411,0.0070,0.0279,0.0000,0.0000,0.0000,50.0000,0.0000,0.3601,0.7561
5,5,227.4038,1.1635,0.7814,0.3520,4.1299,0.3181,0.7019,0.1808,0.1241,-0.0044,-0.0029,0.0011,0.5358,-0.0077,0.0196,0.0108,59.3527,3.3086,0.0321,0.3411,0.0070,0.0321,0.0000,0.0000,0.0000,50.0000,0.0000,0.3651,0.7996
6,6,227.3363,0.7811,1.0172,0.4665,4.1299,0.1936,0.7290,0.2726,0.1241,-0.0044,-0.0029,0.0011,0.5899,-0.0037,0.0305,0.0146,59.3527,3.9757,0.0359,0.3411,0.0070,0.0359,0.0000,0.0000,0.0000,50.0000,0.0000,0.3700,0.8502
7,7,227.1974,0.5307,1.0835,0.5759,4.1299,0.1145,0.6985,0.3951,0.1241,-0.0044,-0.0060,0.0070,0.7014,0.0023,0.0554,0.0243,59.3527,4.6483,0.0437,0.3411,0.0070,0.0437,0.0000,0.0000,0.0000,50.0000,0.0000,0.3799,0.8734
8,8,226.3443,1.0137,1.0442,0.7613,4.1299,0.0741,0.6509,0.4863,0.1721,-0.0034,-0.0170,0.0114,0.7014,-0.0016,0.0561,0.0333,59.3527,5.3086,0.0437,0.3411,0.0102,0.0437,0.0000,0.0000,0.0000,50.0000,0.0000,0.3849,0.8541
9,9,225.1791,1.3506,1.1405,0.8714,4.1299,0.0357,0.6075,0.5711,0.2464,-0.0027,-0.0090,0.0182,0.8418,0.0010,0.0731,0.0762,59.3527,5.9435,0.0557,0.3411,0.0170,0.0557,0.0000,0.0000,0.0000,50.0000,0.0000,0.4084,0.8611
10,10,224.0572,1.4903,1.1856,0.9989,4.1299,0.0328,0.5540,0.6354,0.3848,0.0096,0.0301,0.0428,1.0219,0.0174,0.1202,0.1394,59.3527,6.6330,0.0723,0.3411,0.0278,0.0723,0.0000,0.0000,0.0000,50.0000,0.0000,0.4422,0.8794
11,11,220.1412,0.6148,0.3782,0.5137,7.1816,0.5300,1.4574,1.3311,0.4563,0.0213,0.0554,0.0646,1.1452,0.0260,0.1670,0.1959,116.4124,7.2985,0.0849,0.7289,0.0357,0.0849,0.0000,0.0000,0.0000,50.0000,0.0000,0.7427,0.8977
