,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated,num-immunized,num-immunized-in-quarantine,num-immunized-in-quarantine-external-1,num-immunized-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,72.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,218.0000,218.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,68.4411,3.2467,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6232,0.0000,0.0000,0.0000,0.0000,218.0000,218.0000,0.0000,0.0000,0.0000,3.2467,0.0000,0.0000
2,2,64.8163,5.8262,0.8130,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0013,0.0000,0.0000,0.0000,0.0138,0.0000,0.4086,3.3269,0.0138,0.0000,0.0013,0.0138,218.0000,218.0000,0.0000,0.0000,0.0000,6.3347,0.0000,0.8283
3,3,60.9047,7.9492,2.2237,0.0994,0.0000,0.0000,0.0069,0.0000,0.0000,0.0000,0.0079,0.0000,0.0000,0.0000,0.0597,-0.0007,1.5707,5.1195,0.0649,0.0069,0.0079,0.0649,218.0000,218.0000,0.0000,0.0000,0.0000,9.1910,0.0000,2.0994
4,4,56.4493,10.0143,3.9802,0.3772,0.0000,0.0000,0.0413,0.0000,0.0000,0.0000,0.0295,-0.0015,0.0000,0.0000,0.1536,0.0051,4.1225,6.9263,0.1687,0.0413,0.0328,0.1687,218.0000,218.0000,0.0000,0.0000,0.0000,11.9334,0.0000,3.4119
5,5,51.8487,11.6619,5.8266,0.9321,-0.0018,-0.0019,0.1565,0.0002,0.0000,0.0000,0.0671,0.0013,0.0000,0.0000,0.2787,0.0296,7.9437,8.6602,0.3222,0.1635,0.0753,0.3222,218.0000,217.8672,-0.0206,0.0000,0.0000,14.4871,-0.0015,4.5924
6,6,49.3878,10.7907,7.7063,1.7028,-0.0015,-0.0019,0.3878,0.0230,0.0000,0.0000,0.1040,0.0153,0.0000,0.0000,0.4927,0.0639,13.9321,10.4985,0.5766,0.4245,0.1309,0.5766,218.0000,217.7813,0.0058,0.0000,0.0000,16.9273,0.0004,5.8247
7,7,47.0501,9.9439,9.0471,2.6953,0.0016,-0.0015,0.7080,0.0764,0.0000,0.0000,0.1543,0.0371,0.0000,0.0000,0.6999,0.1205,21.2710,12.2525,0.8489,0.8043,0.2062,0.8489,218.0000,217.5888,0.0938,0.0000,0.0000,19.2404,0.0067,6.7577
8,8,42.0747,11.9381,9.8264,3.9558,0.0027,-0.0015,1.0099,0.1974,-0.0019,0.0000,0.2132,0.0612,0.0000,0.0000,0.8825,0.2288,29.8488,13.9485,1.1455,1.2288,0.2918,1.1455,218.0000,217.4086,0.1734,-0.0266,0.0000,21.4517,0.0139,7.5322
9,9,37.4092,13.1775,10.9262,5.2099,0.0053,-0.0007,1.3305,0.3664,-0.0019,0.0000,0.2728,0.0889,0.0000,0.0000,1.0868,0.3522,40.6327,15.5994,1.4820,1.7242,0.3836,1.4820,218.0000,217.1691,0.3251,-0.0266,0.0000,23.3035,0.0248,8.0896
10,10,33.1176,13.6630,12.0952,6.6137,0.0123,0.0025,1.7890,0.5827,-0.0019,0.0000,0.3252,0.1156,0.0000,0.0000,1.2888,0.5010,52.6508,17.1917,1.8403,2.4037,0.4646,1.8403,218.0000,216.8061,0.5781,-0.0266,0.0000,25.0158,0.0430,8.5845
11,11,29.3829,13.4366,12.9509,8.2175,0.0247,0.0078,2.3904,0.8361,-0.0019,0.0000,0.3580,0.1630,-0.0007,0.0000,1.5202,0.6818,67.4581,18.9072,2.2575,3.2599,0.5478,2.2575,218.0000,216.0928,1.0228,-0.0266,-0.0101,26.4597,0.0802,9.0206
12,12,25.9167,12.9827,13.4447,9.9719,0.0321,0.0168,3.0559,1.2023,-0.0019,0.0000,0.4046,0.2073,-0.0007,0.0000,1.7619,0.8633,83.9696,20.6633,2.7064,4.2768,0.6482,2.7064,218.0000,215.1659,1.7238,-0.0212,0.0034,27.8172,0.1342,9.3425
13,13,24.7045,10.4064,13.7863,11.7973,0.0491,0.0231,3.6617,1.6501,-0.0019,0.0000,0.4622,0.2538,0.0013,0.0000,1.9697,1.0536,101.4850,22.4009,3.1693,5.3408,0.7641,3.1693,218.0000,214.1690,2.4547,-0.0104,0.0352,29.0151,0.1913,9.5990
14,14,23.5028,8.5008,13.3426,13.7720,0.0648,0.0214,4.2076,2.2051,-0.0019,0.0000,0.5052,0.2990,0.0038,-0.0019,2.1049,1.2356,119.1375,24.0561,3.5972,6.4502,0.8862,3.5972,218.0000,212.9218,3.4236,-0.0104,0.0900,30.2063,0.2665,9.7365
15,15,20.6649,8.8482,12.4160,15.8621,0.0840,0.0264,4.6101,2.7493,-0.0019,0.0000,0.5291,0.3405,0.0051,-0.0015,2.2331,1.3917,136.5661,25.6787,4.0421,7.4843,0.9950,4.0421,218.0000,211.8124,4.2863,0.0031,0.1499,31.2729,0.3356,9.7916
16,16,18.2079,8.7188,12.0529,17.9582,0.1059,0.0232,4.7427,3.2574,-0.0015,-0.0019,0.5285,0.3735,0.0064,-0.0007,2.2142,1.5478,153.0872,27.4308,4.4228,8.3378,1.0796,4.4228,218.0000,210.7554,5.0455,0.0351,0.2342,32.2899,0.4004,9.8558
17,17,16.0682,8.2895,11.7751,20.1636,0.1170,0.0174,4.8141,3.6866,-0.0007,-0.0019,0.5447,0.3871,0.0064,-0.0007,2.2001,1.6460,169.9263,28.9960,4.7666,9.1605,1.1842,4.7666,218.0000,210.0513,5.6057,0.0529,0.2778,33.1497,0.4463,9.8095
18,18,14.3175,7.6931,11.1808,22.5448,0.1245,0.0183,4.9295,4.0568,-0.0015,0.0000,0.5407,0.3809,0.0064,0.0002,2.1895,1.7390,186.9717,30.6051,5.1307,10.0032,1.2652,5.1307,218.0000,209.1541,6.4122,0.0354,0.3220,33.9146,0.5064,9.5679
19,19,12.7101,7.0510,10.7638,24.8490,0.1315,0.0127,4.8294,4.4666,-0.0007,0.0000,0.5099,0.4029,0.0064,0.0013,2.1628,1.8197,203.0146,32.1887,5.4967,10.7328,1.3468,5.4967,218.0000,208.4554,6.8724,0.0529,0.4133,34.5649,0.5487,9.4917
20,20,12.1042,5.5162,10.4512,27.2269,0.1333,0.0082,4.7001,4.6847,-0.0007,0.0000,0.4931,0.4273,0.0093,0.0002,2.1168,1.8407,218.4515,33.8765,5.8002,11.4043,1.4244,5.8002,218.0000,207.9793,7.1823,0.0529,0.4953,35.1730,0.5788,9.3129
21,21,11.5961,4.5179,9.4303,29.9436,0.1222,0.0086,4.5475,4.7790,-0.0007,0.0000,0.4772,0.4337,0.0051,-0.0015,2.0842,1.8195,232.9671,35.5245,6.1299,12.1196,1.4997,6.1299,218.0000,208.0922,7.0624,0.0529,0.4966,35.7116,0.5709,9.0876
22,22,10.4083,4.3625,8.5573,32.8330,0.1217,0.0096,4.1385,4.7327,-0.0007,0.0000,0.4557,0.4297,0.0051,-0.0019,1.9179,1.8422,246.5881,37.0858,6.4160,12.6706,1.5771,6.4160,218.0000,208.5801,6.6983,0.0354,0.4732,36.2137,0.5416,8.6551
23,23,9.3938,4.0867,7.8660,35.5734,0.1070,0.0010,3.8331,4.5523,-0.0007,0.0000,0.4149,0.4174,0.0025,-0.0019,1.8609,1.7417,259.5866,38.6775,6.7000,13.1505,1.6279,6.7000,218.0000,209.1335,6.2401,0.0189,0.4499,36.7038,0.5050,8.2244
24,24,8.5482,3.7349,7.2948,38.3102,0.0917,0.0012,3.5374,4.1849,-0.0007,0.0000,0.3744,0.3973,0.0003,-0.0015,1.7936,1.6550,272.6508,40.3107,6.9782,13.6047,1.6760,6.9782,218.0000,210.0659,5.4356,0.0355,0.4267,37.1196,0.4473,7.7994
25,25,7.7918,3.4616,6.7704,40.9665,0.0732,-0.0005,3.1733,3.8554,-0.0007,0.0000,0.3456,0.3550,-0.0007,-0.0019,1.6666,1.5657,283.2586,41.9992,7.2051,13.9675,1.7215,7.2051,218.0000,210.8726,4.7679,0.0190,0.4034,37.5223,0.3967,7.4114
26,26,7.1770,3.0991,6.2712,43.3660,0.0521,-0.0005,2.8846,3.5300,-0.0015,0.0000,0.3242,0.3277,-0.0015,0.0000,1.6017,1.4423,294.3132,43.6543,7.4291,14.3204,1.7632,7.4291,218.0000,211.6329,4.1825,0.0036,0.3346,37.8848,0.3468,7.0287
27,27,6.8855,2.5330,5.8204,45.6610,0.0390,-0.0012,2.4825,3.2942,-0.0019,0.0000,0.2864,0.2971,-0.0007,0.0000,1.4964,1.3596,303.5511,45.2569,7.6071,14.5781,1.7989,7.6071,218.0000,212.4151,3.5406,-0.0103,0.3345,38.1955,0.2985,6.6090
