,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated,num-immunized,num-immunized-in-quarantine,num-immunized-in-quarantine-external-1,num-immunized-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,72.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,218.0000,218.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,68.7533,3.5589,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8477,0.0000,0.0000,0.0000,0.0000,218.0000,218.0000,0.0000,0.0000,0.0000,3.5589,0.0000,0.0000
2,2,65.2679,6.2339,0.9665,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0187,0.0000,0.0000,0.0000,0.0423,0.0000,1.0383,3.6391,0.0423,0.0000,0.0187,0.0423,218.0000,218.0000,0.0000,0.0000,0.0000,6.7475,0.0000,0.9793
3,3,61.4881,8.4195,2.4857,0.1611,0.0000,0.0000,0.0412,0.0000,0.0000,0.0000,0.0322,0.0000,0.0000,0.0000,0.1087,0.0127,2.6177,5.5017,0.1154,0.0412,0.0322,0.1154,218.0000,218.0000,0.0000,0.0000,0.0000,9.6667,0.0000,2.3255
4,4,57.1779,10.5188,4.3484,0.4845,0.0000,0.0000,0.0909,0.0000,0.0000,0.0000,0.0667,0.0095,0.0000,0.0000,0.2271,0.0270,5.7012,7.3743,0.2441,0.0909,0.0714,0.2441,218.0000,218.0000,0.0000,0.0000,0.0000,12.4714,0.0000,3.6742
5,5,52.7004,12.2219,6.3137,1.1040,0.0059,0.0059,0.2564,0.0158,0.0000,0.0000,0.1173,0.0187,0.0000,0.0000,0.3746,0.0666,10.1765,9.1554,0.4273,0.2653,0.1291,0.4273,218.0000,218.0206,0.1328,0.0000,0.0000,15.0720,0.0095,4.8825
6,6,50.2474,11.3215,8.2576,1.9404,0.0095,0.0059,0.5420,0.0571,0.0000,0.0000,0.1685,0.0448,0.0000,0.0000,0.6175,0.1164,16.8855,11.0406,0.7140,0.5855,0.2018,0.7140,218.0000,217.9942,0.2187,0.0000,0.0000,17.5416,0.0156,6.1352
7,7,47.9198,10.4809,9.6263,3.0041,0.0185,0.0095,0.9192,0.1360,0.0000,0.0000,0.2304,0.0791,0.0000,0.0000,0.8552,0.1882,25.0296,12.8377,1.0149,1.0313,0.2948,1.0149,218.0000,217.9062,0.4112,0.0000,0.0000,19.8818,0.0294,7.0500
8,8,43.0155,12.4987,10.3980,4.3367,0.0213,0.0095,1.2587,0.2876,0.0059,0.0000,0.3038,0.1111,0.0000,0.0000,1.0493,0.3163,34.2595,14.5685,1.3315,1.5087,0.3975,1.3315,218.0000,217.8058,0.5561,0.0827,0.0000,22.0994,0.0422,7.8105
9,9,38.4065,13.7644,11.5388,5.6518,0.0268,0.0128,1.6154,0.4954,0.0059,0.0000,0.3725,0.1515,0.0000,0.0000,1.2739,0.4614,45.9084,16.2683,1.6923,2.0593,0.5022,1.6923,218.0000,217.6526,0.7971,0.0827,0.0000,23.9591,0.0594,8.3553
10,10,34.1129,14.2168,12.7945,7.1178,0.0398,0.0215,2.1028,0.7520,0.0059,0.0000,0.4323,0.1850,0.0000,0.0000,1.4847,0.6293,58.6518,17.8864,2.0635,2.7907,0.5935,2.0635,218.0000,217.3983,1.1614,0.0827,0.0000,25.6615,0.0853,8.8343
11,11,30.3606,14.0143,13.6664,8.7725,0.0595,0.0323,2.7839,1.0477,0.0059,0.0000,0.4717,0.2418,0.0127,0.0000,1.7343,0.8293,74.6822,19.6379,2.5080,3.7421,0.6866,2.5080,218.0000,216.8772,1.7828,0.0827,0.1784,27.1034,0.1362,9.2600
12,12,26.9009,13.5504,14.1986,10.5812,0.0721,0.0474,3.4972,1.4510,0.0059,0.0000,0.5212,0.2937,0.0127,0.0000,1.9856,1.0244,91.9382,21.4169,2.9770,4.8174,0.7947,2.9770,218.0000,216.1207,2.6529,0.1334,0.2210,28.4674,0.2024,9.5834
13,13,25.6642,10.9002,14.5624,12.4511,0.0952,0.0571,4.1218,1.9411,0.0059,0.0000,0.5879,0.3474,0.0187,0.0000,2.2026,1.2269,109.9298,23.1743,3.4519,5.9137,0.9192,3.4519,218.0000,215.3220,3.5493,0.1788,0.3014,29.6662,0.2736,9.8319
14,14,24.4330,8.9822,14.0882,14.4925,0.1196,0.0547,4.6942,2.5404,0.0059,0.0000,0.6370,0.4025,0.0243,0.0059,2.3360,1.4217,128.0408,24.8577,3.8898,7.0649,1.0537,3.8898,218.0000,214.2686,4.7126,0.1788,0.4150,30.8598,0.3627,9.9709
15,15,21.5515,9.3361,13.1151,16.6028,0.1445,0.0618,5.0893,3.1224,0.0059,0.0000,0.6653,0.4491,0.0270,0.0095,2.4723,1.5902,145.9509,26.5057,4.3466,8.1309,1.1734,4.3466,218.0000,213.3018,5.7016,0.2213,0.5235,31.9215,0.4420,10.0080
16,16,19.0547,9.2010,12.7366,18.7352,0.1707,0.0569,5.2173,3.6685,0.0095,0.0059,0.6619,0.4883,0.0296,0.0128,2.4631,1.7548,163.0371,28.2886,4.7435,9.0089,1.2651,4.7435,218.0000,212.3949,6.5697,0.3015,0.6636,32.9366,0.5175,10.0721
17,17,16.8817,8.7927,12.4414,20.9626,0.1836,0.0508,5.2941,4.1251,0.0127,0.0059,0.6817,0.5027,0.0296,0.0128,2.4532,1.8571,180.1980,29.9018,5.0891,9.8495,1.3769,5.0891,218.0000,211.7523,7.1879,0.3399,0.7322,33.8043,0.5678,10.0262
18,18,15.0813,8.1586,11.8653,23.3911,0.1921,0.0498,5.3992,4.5123,0.0095,0.0000,0.6777,0.4928,0.0296,0.0158,2.4398,1.9644,197.4691,31.5472,5.4585,10.7022,1.4603,5.4585,218.0000,210.9100,8.0648,0.3013,0.8002,34.5663,0.6319,9.8149
19,19,13.4261,7.5181,11.4206,25.7201,0.2012,0.0434,5.3149,4.9483,0.0127,0.0000,0.6404,0.5190,0.0296,0.0187,2.4183,2.0520,213.7749,33.1540,5.8379,11.4556,1.5470,5.8379,218.0000,210.3181,8.6146,0.3399,0.9334,35.2146,0.6818,9.7468
20,20,12.8016,5.9467,11.1039,28.1359,0.2034,0.0359,5.1877,5.1831,0.0127,0.0000,0.6212,0.5506,0.0348,0.0158,2.3762,2.0792,229.5084,34.8810,6.1477,12.1508,1.6297,6.1477,218.0000,209.8964,8.9780,0.3399,1.0758,35.8250,0.7158,9.5689
21,21,12.2676,4.9009,10.0327,30.8940,0.1904,0.0395,5.0116,5.2931,0.0127,0.0000,0.6050,0.5563,0.0270,0.0095,2.3407,2.0563,244.2112,36.5476,6.4833,12.8664,1.7107,6.4833,218.0000,210.0080,8.8735,0.3399,1.0746,36.3645,0.7077,9.3492
22,22,11.0546,4.7317,9.1461,33.7962,0.1870,0.0385,4.5709,5.2472,0.0127,0.0000,0.5864,0.5483,0.0270,0.0059,2.1582,2.0776,257.9971,38.1367,6.7784,13.4176,1.7937,6.7784,218.0000,210.4179,8.4520,0.3013,1.0419,36.8805,0.6728,8.9161
23,23,10.0010,4.4464,8.4306,36.5629,0.1696,0.0230,4.2471,5.0830,0.0127,0.0000,0.5350,0.5365,0.0215,0.0059,2.0990,1.9778,271.1348,39.7474,7.0676,13.8956,1.8471,7.0676,218.0000,210.9306,7.9563,0.2616,1.0090,37.3603,0.6333,8.4971
24,24,9.1231,4.0767,7.8475,39.2930,0.1488,0.0229,3.9336,4.6808,0.0127,0.0000,0.4913,0.5165,0.0158,0.0095,2.0220,1.8841,284.5637,41.4128,7.3544,14.3633,1.8992,7.3544,218.0000,211.7377,7.0213,0.3012,0.9761,37.7742,0.5667,8.0723
25,25,8.3364,3.7890,7.2737,41.9353,0.1272,0.0125,3.5561,4.3290,0.0127,0.0000,0.4560,0.4626,0.0128,0.0059,1.8805,1.7890,295.1743,43.1231,7.5804,14.7339,1.9458,7.5804,218.0000,212.4460,6.2862,0.2616,0.9433,38.1771,0.5091,7.6989
26,26,7.7008,3.4019,6.7589,44.3494,0.1002,0.0125,3.2637,3.9930,0.0095,0.0000,0.4293,0.4378,0.0095,0.0000,1.8051,1.6559,306.4483,44.7826,7.8094,15.0904,1.9923,7.8094,218.0000,213.1446,5.6372,0.2209,0.8438,38.5360,0.4548,7.3199
27,27,7.3951,2.8017,6.3039,46.6316,0.0812,0.0093,2.8161,3.7399,0.0059,0.0000,0.3869,0.4003,0.0128,0.0000,1.6980,1.5663,315.9078,46.4184,7.9961,15.3458,2.0288,7.9961,218.0000,213.8214,4.8762,0.1786,0.8438,38.8466,0.3989,6.8980
28,28,7.1054,2.3699,5.8975,48.8218,0.0691,0.0059,2.4593,3.2789,0.0059,0.0000,0.3798,0.3804,0.0128,0.0000,1.5324,1.4592,324.2241,48.1681,8.1267,15.5277,2.0888,8.1267,218.0000,214.6343,3.8756,0.3015,0.7980,39.1406,0.3327,6.4996
29,29,6.5758,2.2508,5.3689,50.8851,0.0619,0.0000,2.1852,2.8903,0.0000,0.0000,0.3433,0.3489,0.0128,0.0000,1.4121,1.3454,333.2408,49.9661,8.3027,15.7542,2.1232,8.3027,218.0000,215.3221,3.1932,0.2619,0.6620,39.4460,0.2737,6.1017
