,day,infected,type,type_pretty
0,0.0,0.0,Infected,0%
1,1.0,0.0,Infected,0%
2,2.0,0.0721,Infected,0%
3,3.0,0.20640000000000003,Infected,0%
4,4.0,0.465,Infected,0%
5,5.0,0.9379000000000001,Infected,0%
6,6.0,1.5972000000000002,Infected,0%
7,7.0,2.0420000000000003,Infected,0%
8,8.0,2.3205999999999993,Infected,0%
9,9.0,2.8977,Infected,0%
10,10.0,3.8234999999999992,Infected,0%
11,11.0,5.138299999999999,Infected,0%
12,12.0,6.8857,Infected,0%
13,13.0,9.302699999999998,Infected,0%
14,14.0,10.6132,Infected,0%
15,15.0,11.0722,Infected,0%
16,16.0,11.8659,Infected,0%
17,17.0,13.232499999999998,Infected,0%
18,18.0,14.971899999999998,Infected,0%
19,19.0,17.3145,Infected,0%
20,20.0,20.190399999999997,Infected,0%
21,21.0,21.338599999999996,Infected,0%
22,22.0,21.1142,Infected,0%
23,23.0,21.3467,Infected,0%
24,24.0,21.7314,Infected,0%
25,25.0,22.783499999999997,Infected,0%
26,26.0,24.452900000000003,Infected,0%
27,27.0,26.3045,Infected,0%
28,28.0,26.6313,Infected,0%
29,29.0,24.601300000000002,Infected,0%
30,30.0,24.2364,Infected,0%
31,31.0,24.274399999999996,Infected,0%
32,32.0,24.526999999999997,Infected,0%
33,33.0,25.120199999999997,Infected,0%
34,34.0,26.334699999999998,Infected,0%
35,35.0,25.8718,Infected,0%
36,36.0,22.8898,Infected,0%
37,37.0,22.328699999999998,Infected,0%
38,38.0,21.7996,Infected,0%
39,39.0,21.6312,Infected,0%
40,40.0,21.9378,Infected,0%
41,41.0,22.406899999999997,Infected,0%
42,42.0,21.8217,Infected,0%
43,43.0,18.5652,Infected,0%
44,44.0,18.026100000000003,Infected,0%
45,45.0,17.685399999999998,Infected,0%
46,46.0,17.621299999999998,Infected,0%
47,47.0,17.8897,Infected,0%
48,48.0,18.308799999999998,Infected,0%
49,49.0,17.7094,Infected,0%
50,50.0,14.9619,Infected,0%
51,51.0,14.7275,Infected,0%
52,52.0,14.553099999999999,Infected,0%
53,53.0,14.5491,Infected,0%
54,54.0,14.7074,Infected,0%
55,55.0,14.7235,Infected,0%
56,56.0,14.482999999999999,Infected,0%
57,57.0,12.5251,Infected,0%
58,58.0,12.076099999999999,Infected,0%
59,59.0,11.9198,Infected,0%
60,60.0,11.9419,Infected,0%
61,0.0,0.0,Infected,10%
62,1.0,0.0,Infected,10%
63,2.0,0.0581,Infected,10%
64,3.0,0.19030000000000002,Infected,10%
65,4.0,0.4248,Infected,10%
66,5.0,0.7876000000000001,Infected,10%
67,6.0,1.3427,Infected,10%
68,7.0,1.7153,Infected,10%
69,8.0,2.02,Infected,10%
70,9.0,2.465,Infected,10%
71,10.0,3.1483999999999996,Infected,10%
72,11.0,4.206499999999999,Infected,10%
73,12.0,5.7555,Infected,10%
74,13.0,7.6513,Infected,10%
75,14.0,8.4749,Infected,10%
76,15.0,8.763499999999999,Infected,10%
77,16.0,9.4148,Infected,10%
78,17.0,10.238299999999999,Infected,10%
79,18.0,11.621099999999998,Infected,10%
80,19.0,13.256499999999999,Infected,10%
81,20.0,15.460899999999999,Infected,10%
82,21.0,16.314499999999995,Infected,10%
83,22.0,15.9478,Infected,10%
84,23.0,16.1242,Infected,10%
85,24.0,16.532899999999998,Infected,10%
86,25.0,17.5871,Infected,10%
87,26.0,19.066099999999995,Infected,10%
88,27.0,20.615299999999994,Infected,10%
89,28.0,20.909800000000004,Infected,10%
90,29.0,19.5871,Infected,10%
91,30.0,19.352700000000002,Infected,10%
92,31.0,19.5912,Infected,10%
93,32.0,20.114100000000004,Infected,10%
94,33.0,20.9359,Infected,10%
95,34.0,22.0261,Infected,10%
96,35.0,21.863799999999998,Infected,10%
97,36.0,19.440900000000003,Infected,10%
98,37.0,19.033900000000003,Infected,10%
99,38.0,18.7714,Infected,10%
100,39.0,18.979900000000004,Infected,10%
101,40.0,19.4828,Infected,10%
102,41.0,19.96,Infected,10%
103,42.0,19.442800000000002,Infected,10%
104,43.0,16.8476,Infected,10%
105,44.0,16.382700000000003,Infected,10%
106,45.0,16.1403,Infected,10%
107,46.0,16.264499999999998,Infected,10%
108,47.0,16.5049,Infected,10%
109,48.0,16.863599999999998,Infected,10%
110,49.0,16.5932,Infected,10%
111,50.0,14.1682,Infected,10%
112,51.0,13.761499999999998,Infected,10%
113,52.0,13.360600000000002,Infected,10%
114,53.0,13.188300000000002,Infected,10%
115,54.0,13.408700000000001,Infected,10%
116,55.0,13.725399999999999,Infected,10%
117,56.0,13.4728,Infected,10%
118,57.0,11.551,Infected,10%
119,58.0,11.442799999999998,Infected,10%
120,59.0,11.382699999999998,Infected,10%
121,60.0,11.445000000000002,Infected,10%
122,0.0,0.0,Infected,40%
123,1.0,0.0,Infected,40%
124,2.0,0.0701,Infected,40%
125,3.0,0.1724,Infected,40%
126,4.0,0.3146,Infected,40%
127,5.0,0.6131000000000001,Infected,40%
128,6.0,0.9258,Infected,40%
129,7.0,1.1783,Infected,40%
130,8.0,1.3025,Infected,40%
131,9.0,1.5249000000000001,Infected,40%
132,10.0,1.9257000000000002,Infected,40%
133,11.0,2.4848999999999997,Infected,40%
134,12.0,3.2202999999999995,Infected,40%
135,13.0,4.1183,Infected,40%
136,14.0,4.561100000000001,Infected,40%
137,15.0,4.711599999999999,Infected,40%
138,16.0,5.0782,Infected,40%
139,17.0,5.4769,Infected,40%
140,18.0,6.1543,Infected,40%
