day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-students	num-of-screened-students-external-1	num-of-screened-students-external-2	num-of-positive-students	num-of-positive-students-external-1	num-of-positive-students-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123457429	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	[]	0	0
1	123457429	237	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	50	0	0	0	0	[]	0	1
2	123457429	236	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	50	0	0	0	0	[]	0	1
3	123457429	236	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	50	0	0	0	0	[]	0	1
4	123457429	233	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	50	0	0	0	0	[]	0	1
5	123457429	231	5	3	1	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	50	0	0	0	0	[]	0	1
6	123457429	231	3	5	1	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	50	0	0	0	0	[]	0	2
7	123457429	231	2	5	2	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	50	0	0	0	0	[]	0	2
8	123457429	224	7	7	2	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	49	1	0	0	0	[]	0	3
9	123457429	218	11	8	3	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	49	1	0	0	0	[]	0	3
10	123457429	200	8	9	3	15	1	4	0	0	0	0	0	0	0	0	0	120	0	0	2	0	0	49	0	1	0	0	[1D]	1	3
11	123457429	198	8	8	6	15	1	3	1	0	0	0	0	0	0	0	0	120	0	0	2	0	0	48	1	1	0	0	[1D]	1	5
12	123457429	195	8	11	6	15	1	3	1	0	0	0	0	0	0	0	0	120	0	0	2	0	0	48	1	1	0	0	[1D]	1	4
13	123457429	195	5	13	7	15	1	3	1	0	0	0	0	0	0	0	0	120	0	0	2	0	0	48	1	0	1	0	[1D]	1	4
14	123457429	195	3	12	10	15	1	3	1	0	0	0	0	0	0	0	0	120	0	0	2	0	0	48	1	0	1	0	[1D]	1	4
15	123457429	183	4	5	8	26	0	9	5	0	0	0	0	0	0	0	0	153	0	0	3	0	0	48	1	0	1	0	[1D 3B]	2	4
16	123457429	182	4	6	8	26	0	9	5	0	0	0	0	0	0	0	0	153	0	0	3	0	0	48	1	0	1	0	[1D 3B]	2	4
17	123457429	177	8	7	8	26	0	6	8	0	0	0	0	0	0	0	0	173	0	0	3	0	0	48	1	0	1	0	[1D 3B]	2	4
18	123457429	172	8	12	8	26	0	6	8	0	0	0	0	0	0	0	0	173	0	0	3	0	0	47	1	1	1	0	[1D 3B]	2	4
19	123457429	171	5	15	9	26	0	4	10	0	0	0	0	0	0	0	0	173	0	0	3	0	0	47	1	1	1	0	[1D 3B]	2	4
