day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-students	num-of-screened-students-external-1	num-of-screened-students-external-2	num-of-positive-students	num-of-positive-students-external-1	num-of-positive-students-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456851	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	[]	0	0
1	123456851	238	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	49	1	0	0	0	[]	0	1
2	123456851	236	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	49	0	1	0	0	[]	0	2
3	123456851	218	1	1	0	17	1	2	0	0	0	0	0	0	0	0	0	60	0	0	1	0	0	49	0	1	0	0	[1D]	1	2
4	123456851	217	1	2	0	17	1	2	0	0	0	0	0	0	0	0	0	60	0	0	1	0	0	48	1	1	0	0	[1D]	1	2
5	123456851	215	2	3	0	17	1	1	1	0	0	0	0	0	0	0	0	60	0	0	1	0	0	48	1	1	0	0	[1D]	1	3
6	123456851	215	2	3	0	17	1	1	1	0	0	0	0	0	0	0	0	60	0	0	1	0	0	48	1	1	0	0	[1D]	1	3
7	123456851	215	1	4	0	17	1	1	1	0	0	0	0	0	0	0	0	60	0	0	1	0	0	48	1	1	0	0	[1D]	1	4
8	123456851	212	3	4	1	17	1	0	2	0	0	0	0	0	0	0	0	93	0	0	1	0	0	48	1	1	0	0	[1D]	1	3
9	123456851	211	3	4	2	17	1	0	2	0	0	0	0	0	0	0	0	93	0	0	1	0	0	48	1	0	1	0	[1D]	1	3
10	123456851	194	3	2	1	33	2	1	4	0	0	0	0	0	0	0	0	115	0	0	2	0	0	48	1	0	1	0	[1D 2D]	2	3
11	123456851	190	5	4	1	33	1	2	4	0	0	0	0	0	0	0	0	115	0	0	2	0	0	48	1	0	1	0	[1D 2D]	2	4
12	123456851	188	7	4	1	33	0	2	5	0	0	0	0	0	0	0	0	115	0	0	2	0	0	48	1	0	1	0	[1D 2D]	2	4
13	123456851	188	3	7	2	33	0	2	5	0	0	0	0	0	0	0	0	115	0	0	2	0	0	48	0	1	1	0	[1D 2D]	2	4
14	123456851	188	2	8	2	33	0	2	5	0	0	0	0	0	0	0	0	115	0	0	2	0	0	48	0	0	2	0	[1D 2D]	2	4
15	123456851	174	3	2	1	44	2	6	8	0	0	0	0	0	0	0	0	145	0	0	3	0	0	48	0	0	2	0	[1D 2D 3B]	3	4
