day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated	num-immunized	num-immunized-in-quarantine	num-immunized-in-quarantine-external-1	num-immunized-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456799	249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	41	0	0	0	0	[]	0	0
1	123456799	242	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	50	41	0	0	0	7	[]	0	0
2	123456799	231	16	1	0	0	0	0	0	0	0	0	0	0	0	1	0	19	6	1	0	0	1	50	41	0	0	0	15	[]	0	2
3	123456799	214	28	6	0	0	0	0	0	0	0	0	0	0	0	1	0	19	7	1	0	0	1	50	41	0	0	0	24	[]	0	6
4	123456799	176	58	13	1	0	0	0	0	0	0	0	0	0	0	1	0	19	7	1	0	0	1	50	41	0	0	0	38	[]	0	8
5	123456799	131	84	25	4	0	0	3	0	0	0	0	0	0	0	2	0	38	8	2	3	0	2	50	41	0	0	0	48	[]	0	11
6	123456799	115	63	40	6	8	4	8	2	0	0	1	0	0	0	2	0	57	11	2	8	1	2	50	41	0	0	0	56	[2B]	1	12
7	123456799	105	38	47	12	15	8	15	5	0	0	0	1	0	0	3	0	95	13	3	15	1	3	50	41	0	0	0	59	[2B 3C]	2	11
8	123456799	74	60	48	19	15	4	14	10	0	0	1	1	0	0	2	1	111	14	3	15	2	3	50	41	0	0	0	61	[2B 3C]	2	12
9	123456799	55	69	50	27	15	3	15	10	0	0	1	1	0	0	2	1	111	15	3	15	2	3	50	41	0	0	0	64	[2B 3C]	2	12
10	123456799	37	60	63	25	20	6	17	16	0	0	1	1	0	0	2	1	127	15	3	18	2	3	50	41	0	0	0	66	[2B 3C 1A]	3	12
11	123456799	31	52	66	36	20	4	15	20	0	0	1	1	0	0	2	1	127	16	3	18	2	3	50	41	0	0	0	66	[2B 3C 1A]	3	12
