,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated,num-immunized,num-immunized-in-quarantine,num-immunized-in-quarantine-external-1,num-immunized-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0.0000,144.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,146.0000,146.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1.0000,143.8457,0.1543,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7936,0.0000,0.0000,0.0000,0.0000,146.0000,146.0000,0.0000,0.0000,0.0000,0.1543,0.0000,0.0000
2,2.0000,143.4669,0.4850,0.0481,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6874,0.0000,0.0000,0.0000,0.0000,146.0000,146.0000,0.0000,0.0000,0.0000,0.2846,0.0000,0.0481
3,3.0000,142.8377,0.9820,0.1563,0.0120,0.0000,0.0000,0.0060,0.0000,0.0000,0.0000,0.0020,0.0000,0.0000,0.0000,0.0040,0.0000,0.1142,5.5471,0.0040,0.0060,0.0020,0.0040,146.0000,146.0000,0.0000,0.0000,0.0000,0.4269,0.0000,0.1102
4,4.0000,142.0080,1.5291,0.3367,0.0200,0.0080,0.0281,0.0421,0.0060,0.0000,0.0000,0.0040,0.0000,0.0000,0.0000,0.0180,0.0000,0.4188,7.3707,0.0180,0.0421,0.0040,0.0180,146.0000,145.9519,0.0481,0.0000,0.0000,0.5792,0.0060,0.1944
5,5.0000,140.8978,2.2004,0.5691,0.0581,0.0120,0.0561,0.1363,0.0220,0.0000,0.0000,0.0080,0.0020,0.0000,0.0000,0.0341,0.0040,0.9138,9.0802,0.0381,0.1343,0.0100,0.0381,146.0000,145.8717,0.1283,0.0000,0.0000,0.7315,0.0160,0.2906
6,6.0000,140.6834,1.6974,0.9098,0.1142,0.0361,0.1343,0.2725,0.0601,0.0000,0.0000,0.0180,0.0020,0.0000,0.0000,0.0621,0.0100,1.7475,10.9459,0.0721,0.2826,0.0200,0.0721,146.0000,145.6954,0.3046,0.0000,0.0000,0.9138,0.0381,0.4429
7,7.0000,140.4709,1.2485,1.0581,0.1844,0.0721,0.2164,0.4709,0.1363,0.0000,0.0000,0.0341,0.0040,0.0000,0.0000,0.0862,0.0180,2.6874,12.7615,0.1042,0.4749,0.0381,0.1042,146.0000,145.4228,0.5772,0.0000,0.0000,1.0902,0.0721,0.6112
8,8.0000,137.8778,3.3707,1.0782,0.2625,0.1142,0.2265,0.6192,0.2345,0.0000,0.0000,0.0481,0.0040,0.0040,0.0040,0.1242,0.0321,3.8958,14.5070,0.1503,0.6393,0.0521,0.1503,146.0000,145.1984,0.7856,0.0000,0.0160,1.1964,0.1002,0.7455
9,9.0000,135.4810,4.8377,1.6032,0.3607,0.1242,0.2184,0.7395,0.3527,0.0000,0.0000,0.0561,0.0120,0.0040,0.0040,0.1583,0.0481,4.9559,16.2665,0.1864,0.7836,0.0681,0.1864,146.0000,145.0381,0.9299,0.0000,0.0321,1.3146,0.1202,0.8236
