,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated,num-immunized,num-immunized-in-quarantine,num-immunized-in-quarantine-external-1,num-immunized-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,34.3956,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.3956,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,43.0294,9.5550,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6191,0.0000,0.0000,0.0000,0.0000,0.0000,34.3956,0.0000,0.0000,0.0000,9.5550,0.0000,0.0000
2,2,64.6102,25.4168,2.5967,0.0000,0.0000,0.0000,0.0265,0.0000,0.0000,0.0000,0.0234,0.0000,0.0000,0.0000,0.0956,0.0000,41.6821,3.2343,0.0956,0.0265,0.0234,0.0956,0.0000,34.3956,0.0000,0.0000,0.0000,19.4382,0.0000,1.6524
3,3,103.2575,43.2415,8.8587,0.3433,0.4461,0.1066,0.5646,0.0020,0.0000,0.0000,0.0739,0.0020,0.0000,0.0000,0.3267,0.0098,152.4774,5.0694,0.3384,0.5646,0.0756,0.3384,0.0000,34.5270,0.1246,0.0000,0.0000,26.1233,0.0079,2.5893
4,4,160.8796,74.3511,20.4396,1.3345,3.6940,0.9464,2.7831,0.0361,0.0000,0.0000,0.1445,0.0117,0.0000,0.0000,0.6334,0.0414,283.1984,6.6315,0.6836,2.7873,0.1524,0.6836,0.0000,35.4107,0.9135,0.0000,0.0000,30.2666,0.0646,2.8300
5,5,223.4519,103.8320,42.8336,4.0184,11.7126,5.3853,9.5872,0.3033,0.0000,0.0000,0.2674,0.0352,0.1274,0.0179,1.0977,0.1416,508.8578,7.8207,1.2449,9.6713,0.2896,1.2449,0.0000,38.6974,3.9335,0.0000,0.0318,33.8547,0.2734,2.1045
6,6,233.5615,64.8869,66.0913,7.1262,22.2381,11.8898,22.1395,1.7390,0.2570,0.0099,0.4514,0.0686,0.8168,0.0551,1.6894,0.3174,758.1029,9.2018,1.8473,22.0199,0.4653,1.8473,0.0000,43.0795,9.5891,0.0494,0.1556,36.7200,0.6271,1.1064
7,7,262.4167,46.8547,68.4454,13.3569,41.0653,15.2485,43.7532,5.4315,0.4269,0.0237,0.6635,0.1234,1.4909,0.1963,2.3128,0.5706,1072.2995,11.0721,2.4336,40.7939,0.6920,2.4336,0.0000,50.3070,17.2299,0.1937,0.3545,40.0041,1.1841,0.7234
8,8,234.1013,90.2879,69.4304,20.3485,63.5155,12.6496,63.9379,12.0942,0.8748,0.0235,0.8101,0.2153,2.6021,0.3838,2.7724,1.0249,1377.5571,12.4755,2.7698,59.9083,0.9102,2.7698,0.0000,59.0994,26.4423,0.2672,0.7259,40.0543,1.7787,0.4561
9,9,191.0306,110.2761,80.9224,26.7264,69.2092,18.4609,71.4831,23.5353,1.0633,0.1389,1.0123,0.3185,4.8222,0.6304,3.5220,1.5670,1558.8370,13.5058,3.1024,71.1925,1.1150,3.1024,0.0000,65.7912,34.5672,0.4176,1.6706,40.8989,2.1638,0.3209
10,10,156.9104,107.5526,94.1556,33.9240,79.0270,24.5851,80.8614,37.7406,1.4442,0.1830,1.1359,0.4713,6.3495,0.5706,4.3519,2.3408,1777.0455,14.3535,3.4197,83.7901,1.3289,3.4197,0.0000,68.6654,40.3701,0.5911,2.3617,42.6714,2.5543,0.1475
11,11,115.5085,100.9974,106.2403,40.7860,83.7036,27.2073,93.5754,56.4434,1.9174,0.2111,1.2463,0.7089,7.0860,0.7347,4.9683,2.9560,1877.6032,14.9119,3.4818,89.4373,1.4540,3.4818,0.0000,72.6870,47.5619,0.7440,2.8853,42.6795,2.8033,0.1039
12,12,76.8167,81.5877,107.4072,50.9698,83.4232,25.0464,95.6018,76.5788,2.0999,0.3005,1.5736,1.1347,8.2260,0.7900,5.5306,4.2179,1927.0330,16.1185,3.4869,91.2716,1.6616,3.4869,0.0000,71.8157,49.8905,0.9293,3.8526,43.7664,2.7446,0.0616
13,13,62.9502,47.0712,106.0122,64.0162,85.5156,23.5718,86.4713,95.6537,2.1548,0.2364,1.7302,1.6482,8.8009,0.7656,6.0365,5.2920,2005.7516,16.9165,3.5810,87.8193,1.8457,3.5810,0.0000,69.7041,55.6559,1.0137,4.4136,44.9671,2.5330,0.0551
14,14,56.9238,24.3445,86.2813,78.8136,83.9864,17.4056,89.5654,101.4723,2.3316,0.2551,1.7910,2.1742,9.4126,0.7541,6.0859,6.5053,1829.4581,17.5018,3.4196,84.6841,1.9384,3.4196,0.0000,64.8814,55.1270,1.3026,5.2096,45.6114,2.2951,0.1140
15,15,44.9022,24.9482,68.6750,108.5805,80.4699,12.3222,82.0453,117.3294,2.3922,0.1943,1.7688,2.4133,10.7581,0.5153,6.5846,7.6254,1802.1435,18.0990,3.6071,76.4468,2.0230,3.6071,0.0000,58.7094,55.5189,1.3997,5.9611,45.7144,2.1182,0.3191
16,16,44.5137,23.2748,57.4631,154.9143,80.9641,9.7285,74.2822,127.8452,2.1835,0.1207,1.6838,2.7276,10.2444,0.3896,5.8760,9.0997,1717.7578,18.7210,3.4784,71.0616,2.0653,3.4784,0.0000,56.8613,53.2711,1.4024,5.9085,46.1151,2.1348,0.6900
17,17,51.6863,19.5981,47.5537,226.2025,79.2928,6.4406,77.3269,145.6942,2.0425,0.0707,1.6507,2.7402,9.8599,0.2790,5.6822,9.8632,1697.7639,19.0159,3.4813,64.7036,2.1040,3.4813,0.0000,57.5364,56.4446,1.2982,6.0132,45.6771,2.3534,1.2044
18,18,67.2454,15.7931,39.1112,269.2467,62.2885,5.2266,73.0477,176.8155,1.6177,0.0463,1.5528,2.7112,9.1358,0.2017,4.8345,10.8634,1631.8856,19.7892,3.4778,58.8314,2.1201,3.4778,0.0000,57.9467,57.6779,1.2342,5.7291,45.7754,2.4073,1.7118
19,19,67.2058,12.9378,34.6085,330.3009,48.6503,3.4420,70.3291,208.0108,1.4208,0.0370,1.1656,2.7991,7.0276,0.1426,4.0950,10.0785,1616.5999,20.5816,3.4780,55.6026,2.1547,3.4780,0.0000,60.0733,58.0482,1.1177,5.1474,46.6207,2.5310,2.1520
20,20,71.9845,8.7323,29.7738,401.7880,38.2804,2.4849,59.1032,235.8420,0.8040,0.0350,0.8811,2.8116,5.8734,0.1170,3.4238,10.7197,1659.4388,21.3181,3.4738,53.1483,2.2415,3.4738,0.0000,61.7788,57.0180,0.9054,4.8054,48.5582,2.6300,2.4157
21,21,70.6415,7.0413,25.5217,458.3221,30.0455,1.7585,49.8343,248.4114,0.5628,0.0098,0.6807,2.7402,4.7568,0.1023,2.6536,10.3052,1724.7032,22.2980,3.5883,52.5818,2.2499,3.5883,0.0000,63.4036,53.5208,0.8030,4.3637,50.5684,2.6149,2.6782
22,22,63.4724,9.9642,21.2413,478.3867,23.2234,1.0693,39.2949,247.9723,0.3651,0.0059,0.5141,2.0072,3.3098,0.0683,2.1659,8.7586,1784.2893,24.0662,3.7344,52.1682,2.3231,3.7344,0.0000,61.7043,48.5393,0.6149,3.1954,53.3212,2.5225,2.9212
23,23,59.9934,10.9550,18.3253,427.4640,14.7628,0.6550,28.6789,231.3070,0.3030,0.0040,0.3602,1.6191,2.5120,0.0438,1.7458,7.2940,1854.2371,24.7126,3.8359,50.3353,2.3707,3.8359,0.0000,61.1748,41.2528,0.5267,2.5096,55.4234,2.1435,2.7780
24,24,52.8580,11.7514,17.8588,372.9653,9.0076,0.4338,22.4298,189.3906,0.1258,0.0040,0.3101,0.9289,1.7554,0.0291,1.3768,5.0303,1952.1191,26.4800,3.9295,49.2482,2.3915,3.9295,0.0000,55.6788,33.8980,0.2415,1.7413,56.9133,1.6864,2.8089
25,25,47.0112,12.1672,16.5862,315.2356,4.7903,0.3741,16.2667,162.0478,0.0516,0.0020,0.2469,0.6482,0.7078,0.0138,1.1528,3.5543,2068.3455,27.5597,4.0650,49.3823,2.4444,4.0650,0.0000,51.4566,26.3943,0.1308,0.9815,57.7611,1.3330,2.7702
26,26,41.0877,12.3745,14.7176,288.5822,3.0286,0.3094,12.7350,137.5284,0.0199,0.0000,0.2596,0.4376,0.5470,0.0138,1.1114,3.3275,2137.5885,28.0607,4.2029,49.6373,2.4552,4.2029,0.0000,47.4885,22.6662,0.0814,0.8965,59.9783,1.1251,2.6768
27,27,38.0555,9.5019,14.5719,250.9709,1.9419,0.2307,9.9409,119.2097,0.0020,0.0020,0.2354,0.5552,0.3684,0.0197,1.1984,3.2502,2171.9619,30.5202,4.2846,48.6781,2.5026,4.2846,0.0000,46.9822,18.8735,0.0674,0.8567,60.7000,0.9305,2.4630
28,28,36.4365,6.6482,14.4536,230.0217,1.7592,0.1733,8.4538,100.8391,0.0020,0.0020,0.2277,0.5620,0.1953,0.0039,1.1095,3.3977,2302.7391,31.3320,4.4270,49.4432,2.5180,4.4270,0.0000,43.7158,14.6225,0.0674,0.7127,60.8230,0.7685,2.5666
29,29,30.4995,8.3956,13.8775,204.6111,1.3467,0.1447,7.0588,83.1311,0.0000,0.0020,0.2348,0.4353,0.1700,0.0020,1.1772,3.7467,2510.3801,33.7229,4.6428,50.3458,2.5066,4.6428,0.0000,42.2215,11.4236,0.0178,0.5890,62.3569,0.6221,2.7239
