day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-students	num-of-screened-students-external-1	num-of-screened-students-external-2	num-of-positive-students	num-of-positive-students-external-1	num-of-positive-students-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456971	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	[]	0	0
1	123456971	228	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	[]	0	1
2	123456971	220	16	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	[]	0	1
3	123456971	219	12	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	4	0	0	0	[]	0	1
4	123456971	182	48	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	5	1	0	0	[]	0	2
5	123456971	151	65	21	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	9	1	0	0	[]	0	5
6	123456971	151	42	42	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	6	3	1	0	[]	0	6
7	123456971	151	32	50	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	5	4	1	0	[]	0	6
8	123456971	128	48	50	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	15	4	2	0	[]	0	7
9	123456971	91	72	59	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	12	9	3	0	[]	0	8
10	123456971	55	87	75	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	15	10	5	0	[]	0	10
11	123456971	19	102	90	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	15	10	9	0	[]	0	11
12	123456971	15	79	112	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	21	12	10	0	[]	0	11
13	123456971	15	56	121	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	15	18	10	0	[]	0	12
14	123456971	15	41	121	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	13	17	13	0	[]	0	12
15	123456971	2	34	120	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	21	13	0	[]	0	12
16	123456971	0	29	114	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	20	19	0	[]	0	12
17	123456971	0	23	102	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	20	22	0	[]	0	12
18	123456971	0	13	103	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	21	24	0	[]	0	12
19	123456971	0	8	91	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	20	26	0	[]	0	12
20	123456971	0	6	81	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	17	30	0	[]	0	12
21	123456971	0	5	74	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	17	32	0	[]	0	12
22	123456971	0	3	67	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	13	36	0	[]	0	12
23	123456971	0	2	57	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	12	37	0	[]	0	11
24	123456971	0	2	49	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	11	38	0	[]	0	11
25	123456971	0	1	44	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	39	0	[]	0	11
26	123456971	0	1	37	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	40	0	[]	0	11
27	123456971	0	1	34	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	41	0	[]	0	11
28	123456971	0	1	30	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	43	0	[]	0	11
29	123456971	0	0	28	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	44	0	[]	0	11
30	123456971	0	0	23	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	44	0	[]	0	10
31	123456971	0	0	20	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	45	0	[]	0	8
32	123456971	0	0	20	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	46	0	[]	0	9
33	123456971	0	0	17	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	46	0	[]	0	8
34	123456971	0	0	17	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	46	0	[]	0	8
35	123456971	0	0	15	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	46	0	[]	0	8
