day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated	num-immunized	num-immunized-in-quarantine	num-immunized-in-quarantine-external-1	num-immunized-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123457101	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218	150	0	0	0	0	[]	0	0
1	123457101	137	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218	150	0	0	0	3	[]	0	0
2	123457101	132	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218	150	0	0	0	8	[]	0	0
3	123457101	124	14	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	218	150	0	0	0	12	[]	0	2
4	123457101	116	19	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	218	150	0	0	0	15	[]	0	2
5	123457101	108	24	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	218	150	0	0	0	17	[]	0	4
6	123457101	108	18	11	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	218	150	0	0	0	17	[]	0	6
7	123457101	105	14	17	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	218	150	0	0	0	20	[]	0	7
8	123457101	88	27	21	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	218	150	0	0	0	21	[]	0	7
9	123457101	82	30	21	7	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	218	150	0	0	0	21	[]	0	8
10	123457101	74	32	21	13	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	218	150	0	0	0	23	[]	0	7
11	123457101	65	35	22	18	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	218	150	0	0	0	24	[]	0	9
12	123457101	58	33	28	21	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	218	150	0	0	0	26	[]	0	9
13	123457101	58	22	35	25	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	218	150	0	0	0	26	[]	0	10
14	123457101	58	16	40	26	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	218	150	0	0	0	26	[]	0	10
15	123457101	51	18	39	32	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	218	150	0	0	0	28	[]	0	10
16	123457101	44	17	45	33	0	0	0	0	0	0	0	0	0	0	1	0	0	14	1	0	0	1	218	150	0	0	0	28	[]	0	11
17	123457101	36	22	43	38	0	0	0	0	0	0	0	0	0	0	1	0	0	16	1	0	0	1	218	150	0	0	0	29	[]	0	11
18	123457101	29	24	41	45	0	0	0	0	0	0	0	0	0	0	0	1	0	16	1	0	0	1	218	150	0	0	0	29	[]	0	11
19	123457101	19	26	43	51	0	0	0	0	0	0	0	0	0	0	0	1	0	16	1	0	0	1	218	150	0	0	0	30	[]	0	11
20	123457101	18	19	46	55	0	0	0	0	0	0	0	0	0	0	1	1	0	16	2	0	0	2	218	150	0	0	0	31	[]	0	12
21	123457101	17	14	45	61	0	0	0	0	0	0	0	0	0	0	2	1	0	18	3	0	0	3	218	150	0	0	0	32	[]	0	12
22	123457101	15	12	44	65	0	0	0	0	0	0	0	0	0	0	3	1	0	19	4	0	0	4	218	150	0	0	0	32	[]	0	12
23	123457101	12	13	44	67	0	0	0	0	0	0	0	0	0	0	3	1	0	20	4	0	0	4	218	150	0	0	0	32	[]	0	12
24	123457101	9	11	46	70	0	0	0	0	0	0	0	0	0	0	3	1	0	20	4	0	0	4	218	150	0	0	0	32	[]	0	12
25	123457101	8	8	41	77	0	0	0	0	0	0	1	0	0	0	4	1	0	23	5	0	1	5	218	150	0	0	0	32	[]	0	11
26	123457101	5	7	41	81	0	0	0	0	0	0	1	0	0	0	4	1	0	23	5	0	1	5	218	150	0	0	0	33	[]	0	11
27	123457101	5	5	34	89	0	0	0	0	0	0	0	1	0	0	3	3	0	23	6	0	1	6	218	150	0	0	0	33	[]	0	11
28	123457101	5	5	30	93	0	0	0	0	0	0	0	1	0	0	3	3	0	24	6	0	1	6	218	150	0	0	0	33	[]	0	11
29	123457101	4	6	25	98	0	0	0	0	0	0	0	1	0	0	3	3	0	25	6	0	1	6	218	150	0	0	0	33	[]	0	11
30	123457101	4	4	23	103	0	0	0	0	0	0	0	1	0	0	2	3	0	25	6	0	1	6	218	150	0	0	0	33	[]	0	10
31	123457101	4	3	22	105	0	0	0	0	0	0	0	1	0	0	2	3	0	27	6	0	1	6	218	150	0	0	0	33	[]	0	10
32	123457101	4	2	18	110	0	0	0	0	0	0	0	1	0	0	2	3	0	27	6	0	1	6	218	150	0	0	0	33	[]	0	10
