day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated	num-immunized	num-immunized-in-quarantine	num-immunized-in-quarantine-external-1	num-immunized-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123457008	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	33	0	0	0	0	[]	0	0
1	123457008	249	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	74	33	0	0	0	8	[]	0	0
2	123457008	202	50	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	74	33	0	0	0	26	[]	0	3
3	123457008	163	72	10	2	0	0	7	0	0	0	0	0	0	0	3	0	57	9	3	7	0	3	74	33	0	0	0	36	[]	0	7
4	123457008	87	125	31	4	0	0	6	1	0	0	0	0	0	0	3	0	57	11	3	7	0	3	74	33	0	0	0	45	[]	0	10
5	123457008	24	103	43	6	6	27	25	3	12	1	2	0	0	0	4	1	114	16	5	26	2	5	74	28	3	2	0	49	[2D 3A 2A 1B]	4	12
6	123457008	21	48	43	10	8	38	46	6	12	1	4	0	0	6	12	2	152	18	6	44	4	6	74	26	4	2	1	50	[2D 3A 2A 1B 1C 2B 3D]	7	12
7	123457008	19	32	41	11	8	31	66	11	12	1	4	0	0	3	16	2	171	19	7	58	4	7	74	25	5	2	1	52	[2D 3A 2A 1B 1C 2B 3D 1A]	8	12
8	123457008	7	31	21	7	8	28	89	27	12	1	4	0	0	3	14	5	208	19	8	78	4	8	74	24	6	2	1	55	[2D 3A 2A 1B 1C 2B 3D 1A 2C 3C]	10	12
9	123457008	6	20	15	6	8	28	96	38	12	1	3	1	0	3	11	9	227	19	9	88	4	9	74	23	7	2	1	55	[2D 3A 2A 1B 1C 2B 3D 1A 2C 3C 3B]	11	12
10	123457008	5	8	7	7	8	27	102	52	12	0	3	2	0	2	11	11	246	19	10	98	4	10	74	23	7	2	1	55	[2D 3A 2A 1B 1C 2B 3D 1A 2C 3C 3B 1D]	12	12
11	123457008	4	7	9	7	8	17	95	69	12	0	3	2	0	1	9	14	246	19	10	98	4	10	74	23	7	2	1	56	[2D 3A 2A 1B 1C 2B 3D 1A 2C 3C 3B 1D]	12	12
12	123457008	4	4	12	7	8	11	88	82	12	0	3	2	0	1	8	15	246	19	10	98	4	10	74	23	7	2	1	56	[2D 3A 2A 1B 1C 2B 3D 1A 2C 3C 3B 1D]	12	12
13	123457008	4	3	12	8	8	8	82	91	12	0	3	2	0	1	8	15	246	19	10	98	4	10	74	23	7	2	1	56	[2D 3A 2A 1B 1C 2B 3D 1A 2C 3C 3B 1D]	12	12
14	123457008	4	3	12	8	8	5	79	97	12	0	3	2	0	1	7	16	246	19	10	98	4	10	74	23	7	2	1	56	[2D 3A 2A 1B 1C 2B 3D 1A 2C 3C 3B 1D]	12	12
15	123457008	20	5	11	66	2	4	54	72	0	0	1	1	0	0	6	15	246	19	10	98	4	10	74	28	4	0	1	56	[1C 2B 3D 1A 2C 3C 3B 1D]	8	8
16	123457008	21	6	10	123	0	2	36	54	0	0	0	0	0	0	2	3	246	20	10	98	4	10	74	30	3	0	0	57	[1A 2C 3C 3B 1D]	5	5
17	123457008	13	10	14	142	0	0	34	40	0	0	0	0	0	0	1	3	246	21	10	98	4	10	74	31	2	0	0	60	[2C 3C 3B 1D]	4	5
18	123457008	5	17	12	184	0	0	19	18	0	0	0	0	0	0	1	1	246	23	10	98	4	10	74	32	1	0	0	61	[3B 1D]	2	4
19	123457008	3	12	18	204	0	0	10	9	0	0	0	0	0	0	0	1	246	25	10	98	4	10	74	33	0	0	0	62	[1D]	1	4
20	123457008	3	8	19	227	0	0	0	0	0	0	0	0	0	0	0	0	246	27	10	98	4	10	74	33	0	0	0	62	[]	0	3
21	123457008	3	6	17	229	0	0	1	0	0	0	0	0	0	0	1	0	265	29	11	99	4	11	74	33	0	0	0	62	[]	0	3
22	123457008	2	5	17	231	0	0	1	0	0	0	0	0	0	0	0	1	265	30	11	99	4	11	74	33	0	0	0	62	[]	0	3
23	123457008	0	4	18	233	0	0	1	0	0	0	0	0	0	0	0	1	265	31	11	99	4	11	74	33	0	0	0	63	[]	0	3
24	123457008	0	3	9	225	0	0	9	9	0	0	1	0	0	0	0	1	284	33	11	108	5	11	74	31	2	0	0	63	[2D]	1	2
25	123457008	0	2	9	226	0	0	9	9	0	0	1	0	0	0	0	1	284	34	11	108	5	11	74	31	2	0	0	63	[2D]	1	2
26	123457008	0	2	9	226	0	0	8	10	0	0	1	0	0	0	0	1	302	34	11	108	5	11	74	31	2	0	0	63	[2D]	1	2
27	123457008	0	1	9	227	0	0	6	12	0	0	1	0	0	0	0	1	302	38	11	108	5	11	74	31	2	0	0	63	[2D]	1	2
28	123457008	0	0	8	229	0	0	5	13	0	0	1	0	0	0	0	1	302	39	11	108	5	11	74	31	2	0	0	63	[2D]	1	2
29	123457008	0	0	8	229	0	0	5	13	0	0	1	0	0	0	0	1	302	42	11	108	5	11	74	31	2	0	0	63	[2D]	1	2
30	123457008	0	0	6	231	0	0	5	13	0	0	1	0	0	0	0	1	302	43	11	108	5	11	74	31	2	0	0	63	[2D]	1	2
31	123457008	0	0	5	234	0	0	4	13	0	0	1	0	0	0	0	0	302	43	11	108	5	11	74	31	2	0	0	63	[2D]	1	2
32	123457008	0	0	5	234	0	0	3	14	0	0	1	0	0	0	0	0	302	44	11	108	5	11	74	31	2	0	0	63	[2D]	1	2
33	123457008	0	0	4	235	0	0	3	14	0	0	1	0	0	0	0	0	302	45	11	108	5	11	74	31	2	0	0	63	[2D]	1	2
34	123457008	0	0	3	254	0	0	0	0	0	0	0	0	0	0	0	0	302	45	11	108	5	11	74	33	0	0	0	63	[]	0	1
35	123457008	0	0	3	254	0	0	0	0	0	0	0	0	0	0	0	0	302	46	11	108	5	11	74	33	0	0	0	63	[]	0	1
36	123457008	0	0	2	255	0	0	0	0	0	0	0	0	0	0	0	0	302	47	11	108	5	11	74	33	0	0	0	63	[]	0	1
37	123457008	0	0	1	256	0	0	0	0	0	0	0	0	0	0	0	0	302	49	11	108	5	11	74	33	0	0	0	63	[]	0	1
38	123457008	0	0	1	256	0	0	0	0	0	0	0	0	0	0	0	0	302	51	11	108	5	11	74	33	0	0	0	63	[]	0	1
39	123457008	0	0	1	256	0	0	0	0	0	0	0	0	0	0	0	0	302	52	11	108	5	11	74	33	0	0	0	63	[]	0	1
40	123457008	0	0	1	256	0	0	0	0	0	0	0	0	0	0	0	0	302	53	11	108	5	11	74	33	0	0	0	63	[]	0	1
41	123457008	0	0	1	256	0	0	0	0	0	0	0	0	0	0	0	0	302	56	11	108	5	11	74	33	0	0	0	63	[]	0	1
42	123457008	0	0	1	256	0	0	0	0	0	0	0	0	0	0	0	0	302	59	11	108	5	11	74	33	0	0	0	63	[]	0	1
43	123457008	0	0	1	256	0	0	0	0	0	0	0	0	0	0	0	0	302	60	11	108	5	11	74	33	0	0	0	63	[]	0	1
44	123457008	0	0	1	256	0	0	0	0	0	0	0	0	0	0	0	0	302	64	11	108	5	11	74	33	0	0	0	63	[]	0	1
45	123457008	0	0	0	257	0	0	0	0	0	0	0	0	0	0	0	0	302	66	11	108	5	11	74	33	0	0	0	63	[]	0	0
46	123457008	0	0	0	257	0	0	0	0	0	0	0	0	0	0	0	0	302	70	11	108	5	11	74	33	0	0	0	63	[]	0	0
47	123457008	0	0	0	257	0	0	0	0	0	0	0	0	0	0	0	0	302	70	11	108	5	11	74	33	0	0	0	63	[]	0	0
48	123457008	0	0	0	257	0	0	0	0	0	0	0	0	0	0	0	0	302	72	11	108	5	11	74	33	0	0	0	63	[]	0	0
49	123457008	0	0	0	257	0	0	0	0	0	0	0	0	0	0	0	0	302	75	11	108	5	11	74	33	0	0	0	63	[]	0	0
50	123457008	0	0	0	257	0	0	0	0	0	0	0	0	0	0	0	0	302	76	11	108	5	11	74	33	0	0	0	63	[]	0	0
51	123457008	0	0	0	257	0	0	0	0	0	0	0	0	0	0	0	0	302	76	11	108	5	11	74	33	0	0	0	63	[]	0	0
52	123457008	0	0	0	257	0	0	0	0	0	0	0	0	0	0	0	0	302	78	11	108	5	11	74	33	0	0	0	63	[]	0	0
53	123457008	0	0	0	257	0	0	0	0	0	0	0	0	0	0	0	0	302	78	11	108	5	11	74	33	0	0	0	63	[]	0	0
54	123457008	0	0	0	257	0	0	0	0	0	0	0	0	0	0	0	0	302	80	11	108	5	11	74	33	0	0	0	63	[]	0	0
55	123457008	0	0	0	257	0	0	0	0	0	0	0	0	0	0	0	0	302	84	11	108	5	11	74	33	0	0	0	63	[]	0	0
