day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated	num-immunized	num-immunized-in-quarantine	num-immunized-in-quarantine-external-1	num-immunized-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123457065	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218	109	0	0	0	0	[]	0	0
1	123457065	171	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218	109	0	0	0	10	[]	0	0
2	123457065	148	29	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	218	109	0	0	0	17	[]	0	4
3	123457065	105	64	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	218	109	0	0	0	27	[]	0	5
4	123457065	94	53	18	3	1	5	5	0	0	0	1	0	0	0	1	0	38	9	1	5	1	1	218	101	8	0	0	29	[1C]	1	6
5	123457065	68	66	27	6	1	4	6	0	0	0	2	0	0	0	1	0	57	11	1	5	2	1	218	101	8	0	0	34	[1C]	1	7
6	123457065	66	40	33	4	1	5	22	5	0	0	2	0	0	0	3	0	95	12	3	19	2	3	218	85	24	0	0	36	[1C 2A 2C]	3	10
7	123457065	61	29	30	8	5	9	24	9	0	0	2	0	0	0	3	1	114	13	4	23	2	4	218	80	29	0	0	37	[1C 2A 2C 3B]	4	12
8	123457065	26	55	33	13	5	6	27	9	0	0	2	0	0	0	4	1	132	15	5	23	2	5	218	80	29	0	0	39	[1C 2A 2C 3B]	4	12
9	123457065	8	59	43	17	5	5	23	14	0	0	2	0	0	0	3	2	150	15	5	23	2	5	218	80	29	0	0	41	[1C 2A 2C 3B]	4	12
10	123457065	2	55	49	18	5	5	22	18	0	0	2	0	0	0	3	2	169	15	5	26	2	5	218	80	29	0	0	41	[1C 2A 2C 3B]	4	12
11	123457065	0	36	38	24	5	13	35	21	0	0	2	0	0	0	4	3	207	16	7	39	2	7	218	66	43	0	0	41	[1C 2A 2C 3B 3A 1B]	6	12
12	123457065	0	25	36	20	5	9	44	32	0	0	1	1	0	0	4	4	226	16	8	47	2	8	218	63	46	0	0	41	[1C 2A 2C 3B 3A 1B 2B]	7	12
13	123457065	0	15	40	26	5	7	39	39	0	0	1	1	0	0	3	5	226	18	8	47	2	8	218	63	46	0	0	41	[1C 2A 2C 3B 3A 1B 2B]	7	12
14	123457065	1	7	33	38	4	7	38	44	0	0	1	0	0	0	3	5	245	19	9	55	2	9	218	66	43	0	0	41	[2A 2C 3B 3A 1B 2B 3D]	7	11
15	123457065	1	5	32	42	4	5	32	52	0	0	0	0	0	0	3	5	245	20	9	55	2	9	218	66	43	0	0	41	[2A 2C 3B 3A 1B 2B 3D]	7	11
16	123457065	0	5	22	66	4	5	31	41	0	0	0	0	0	0	4	3	264	20	10	61	2	10	218	73	36	0	0	41	[3B 3A 1B 2B 3D 2D]	6	9
17	123457065	4	2	15	76	0	6	29	42	0	0	0	0	0	0	4	3	282	20	11	66	2	11	218	70	39	0	0	41	[3A 1B 2B 3D 2D 1A]	6	8
18	123457065	4	2	8	79	0	6	28	46	0	0	1	0	0	0	4	3	301	23	11	69	3	11	218	70	39	0	0	41	[3A 1B 2B 3D 2D 1A]	6	8
19	123457065	4	1	8	80	0	4	24	52	0	0	1	0	0	0	4	3	301	23	11	69	3	11	218	70	39	0	0	41	[3A 1B 2B 3D 2D 1A]	6	9
20	123457065	4	1	6	85	0	4	22	51	0	0	1	0	0	0	4	3	301	23	11	69	3	11	218	70	39	0	0	41	[3A 1B 2B 3D 2D 1A]	6	8
21	123457065	4	1	6	111	0	3	14	36	0	0	1	0	0	0	3	2	301	24	11	69	3	11	218	84	25	0	0	41	[2B 3D 2D 1A]	4	6
22	123457065	4	1	5	129	0	1	13	23	0	0	1	0	0	0	2	2	301	24	11	69	3	11	218	87	22	0	0	41	[3D 2D 1A]	3	5
23	123457065	4	1	4	129	0	0	12	25	0	0	2	0	0	0	2	2	336	25	11	69	4	11	218	87	22	0	0	41	[3D 2D 1A]	3	5
24	123457065	3	2	3	145	0	0	5	18	0	0	1	1	0	0	1	2	336	25	11	69	4	11	218	92	17	0	0	42	[2D 1A]	2	4
25	123457065	3	1	3	146	0	0	5	18	0	0	1	1	0	0	1	2	336	26	11	69	4	11	218	92	17	0	0	42	[2D 1A]	2	4
26	123457065	3	1	2	158	0	0	3	10	0	0	1	1	0	0	1	1	336	27	11	69	4	11	218	101	8	0	0	42	[1A]	1	3
27	123457065	3	0	3	170	0	0	1	2	0	0	1	1	0	0	0	0	336	28	11	69	4	11	218	109	0	0	0	42	[]	0	3
28	123457065	3	0	3	174	0	0	0	0	0	0	1	0	0	0	0	0	355	29	11	69	4	11	218	109	0	0	0	42	[]	0	2
29	123457065	1	2	2	175	0	0	0	0	0	0	1	0	0	0	0	0	355	32	11	69	4	11	218	109	0	0	0	42	[]	0	2
30	123457065	0	2	2	176	0	0	0	0	0	0	1	0	0	0	0	0	355	33	11	69	4	11	218	109	0	0	0	42	[]	0	2
