day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-students	num-of-screened-students-external-1	num-of-screened-students-external-2	num-of-positive-students	num-of-positive-students-external-1	num-of-positive-students-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456878	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	[]	0	0
1	123456878	237	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	[]	0	1
2	123456878	237	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	50	0	[]	0	1
3	123456878	235	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	24	2	0	0	0	0	0	0	0	50	0	[]	0	1
4	123456878	235	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	24	5	0	0	0	0	0	0	0	50	0	[]	0	1
5	123456878	230	7	2	1	0	0	0	0	0	0	0	0	0	0	0	0	24	6	0	0	0	0	0	0	0	50	0	[]	0	1
6	123456878	230	5	4	1	0	0	0	0	0	0	0	0	0	0	0	0	24	6	0	0	0	0	0	0	0	50	0	[]	0	1
7	123456878	230	4	5	1	0	0	0	0	0	0	0	0	0	0	0	0	24	7	0	0	0	0	0	0	0	50	0	[]	0	1
8	123456878	228	5	6	1	0	0	0	0	0	0	0	0	0	0	0	0	24	8	0	0	0	0	0	0	0	50	0	[]	0	1
9	123456878	225	6	5	4	0	0	0	0	0	0	0	0	0	0	0	0	24	8	0	0	0	0	0	0	0	50	0	[]	0	1
10	123456878	218	1	1	0	6	4	6	4	0	0	0	0	0	0	0	0	48	8	0	1	0	0	0	0	0	50	0	[2B]	1	2
11	123456878	218	1	1	0	6	4	5	5	0	0	0	0	0	0	0	0	48	8	0	1	0	0	0	0	0	50	0	[2B]	1	2
12	123456878	216	3	1	0	6	4	5	5	0	0	0	0	0	0	0	0	48	9	0	1	0	0	0	0	0	50	0	[2B]	1	2
13	123456878	216	1	3	0	6	4	4	6	0	0	0	0	0	0	0	0	48	10	0	1	0	0	0	0	0	50	0	[2B]	1	2
14	123456878	216	0	2	2	6	3	5	6	0	0	0	0	0	0	0	0	48	11	0	1	0	0	0	0	0	50	0	[2B]	1	2
15	123456878	216	0	1	3	6	2	6	6	0	0	0	0	0	0	0	0	48	11	0	1	0	0	0	0	0	50	0	[2B]	1	2
16	123456878	216	0	1	3	6	2	4	8	0	0	0	0	0	0	0	0	48	12	0	1	0	0	0	0	0	50	0	[2B]	1	2
17	123456878	216	0	1	3	6	1	5	8	0	0	0	0	0	0	0	0	70	12	0	1	0	0	0	0	0	50	0	[2B]	1	2
18	123456878	214	2	1	3	6	1	4	9	0	0	0	0	0	0	0	0	70	12	0	1	0	0	0	0	0	50	0	[2B]	1	2
19	123456878	213	3	1	3	6	0	5	9	0	0	0	0	0	0	0	0	70	12	0	1	0	0	0	0	0	50	0	[2B]	1	2
20	123456878	213	3	1	3	6	0	3	11	0	0	0	0	0	0	0	0	70	12	0	1	0	0	0	0	0	50	0	[2B]	1	2
21	123456878	200	0	0	0	6	0	2	12	13	1	3	3	0	0	0	0	70	15	0	1	1	0	0	0	0	50	0	[2B 3B]	2	2
22	123456878	200	0	0	0	6	0	2	12	13	1	1	5	0	0	0	0	70	15	0	1	1	0	0	0	0	50	0	[2B 3B]	2	2
