day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated	num-immunized	num-immunized-in-quarantine	num-immunized-in-quarantine-external-1	num-immunized-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123457241	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	97	0	0	0	0	[]	0	0
1	123457241	188	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	97	0	0	0	5	[]	0	0
2	123457241	184	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	146	97	0	0	0	8	[]	0	2
3	123457241	175	11	5	1	0	0	0	0	0	0	0	0	0	0	1	0	19	5	1	0	0	1	146	97	0	0	0	9	[]	0	6
4	123457241	161	20	10	1	0	0	0	0	0	0	0	0	0	0	1	0	19	8	1	0	0	1	146	97	0	0	0	13	[]	0	7
5	123457241	147	29	11	2	0	0	2	0	0	0	0	0	0	0	2	0	38	9	2	2	0	2	146	97	0	0	0	16	[]	0	7
6	123457241	145	23	12	5	0	0	5	0	0	0	0	0	0	0	3	0	57	9	3	5	0	3	146	97	0	0	0	18	[]	0	7
7	123457241	143	21	14	7	0	0	4	1	0	0	0	0	0	0	3	0	57	11	3	5	0	3	146	97	0	0	0	20	[]	0	7
8	123457241	141	18	9	11	0	0	8	1	0	0	0	0	0	0	3	2	114	14	5	9	0	5	146	97	0	0	0	21	[]	0	8
9	123457241	127	27	12	13	0	0	6	3	0	0	0	0	0	0	2	3	114	16	5	9	0	5	146	97	0	0	0	27	[]	0	9
10	123457241	111	35	17	16	0	0	5	4	0	0	0	0	0	0	1	4	131	17	5	9	0	5	146	97	0	0	0	32	[]	0	9
11	123457241	103	36	19	19	0	0	4	6	0	0	0	0	0	0	2	4	165	17	6	10	0	6	146	97	0	0	0	32	[]	0	9
12	123457241	92	37	28	20	0	0	4	6	0	0	0	0	0	0	2	4	165	21	6	10	0	6	146	97	0	0	0	33	[]	0	10
13	123457241	74	20	17	17	14	9	19	15	0	0	2	0	0	0	3	3	256	23	7	25	2	7	146	87	10	0	0	37	[2A 3B 1B]	3	10
14	123457241	67	15	18	19	14	8	18	17	0	0	2	0	5	0	6	4	272	24	9	25	2	9	146	79	10	0	8	39	[2A 3B 1B 3A]	4	11
15	123457241	58	21	18	25	14	4	19	18	0	0	2	0	5	0	6	3	272	26	9	25	2	9	146	79	10	0	8	40	[2A 3B 1B 3A]	4	11
16	123457241	44	20	15	22	17	3	20	26	0	0	2	0	7	1	9	7	289	26	11	28	2	11	146	66	16	0	15	41	[2A 3B 1B 3A 3C 1A]	6	11
17	123457241	43	19	11	24	17	1	23	27	0	0	1	1	7	1	9	9	327	26	13	30	2	13	146	66	16	0	15	41	[2A 3B 1B 3A 3C 1A]	6	12
