day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-vaccinated-susceptible-in-quarantine	num-vaccinated-exposed-in-quarantine	num-vaccinated-infected-in-quarantine	num-vaccinated-removed-in-quarantine	num-vaccinated-susceptible-in-quarantine-external-1	num-vaccinated-exposed-in-quarantine-external-1	num-vaccinated-infected-in-quarantine-external-1	num-vaccinated-removed-in-quarantine-external-1	num-vaccinated-susceptible-in-quarantine-external-2	num-vaccinated-exposed-in-quarantine-external-2	num-vaccinated-infected-in-quarantine-external-2	num-vaccinated-removed-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123457182	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
1	123457182	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0
2	123457182	238	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	2	[]	0	0
3	123457182	234	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	2	[]	0	2
4	123457182	233	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	2	[]	0	2
5	123457182	222	15	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	2	[]	0	2
6	123457182	221	14	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[]	0	2
7	123457182	221	9	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[]	0	2
8	123457182	213	15	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[]	0	3
9	123457182	208	16	10	6	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[]	0	3
10	123457182	199	22	12	7	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	5	[]	0	3
11	123457182	190	16	10	4	1	5	7	6	0	0	0	0	0	0	1	0	19	7	1	7	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	5	[1B]	1	5
12	123457182	178	25	13	4	1	4	7	7	0	0	0	0	0	0	1	0	19	8	1	7	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	5	[1B]	1	6
13	123457182	178	22	12	8	1	2	9	7	0	0	0	0	0	0	1	0	19	10	1	7	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	5	[1B]	1	5
14	123457182	178	17	17	8	1	1	8	9	0	0	0	0	0	0	1	0	19	10	1	7	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	5	[1B]	1	7
15	123457182	163	29	16	12	1	0	9	9	0	0	0	0	0	0	1	0	19	12	1	7	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	6	[1B]	1	7
16	123457182	149	35	20	15	1	0	9	9	0	0	0	0	0	0	2	0	38	13	2	7	0	2	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	6	[1B]	1	7
17	123457182	135	42	25	17	1	0	6	12	0	0	0	0	0	0	2	0	38	13	2	7	0	2	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	6	[1B]	1	7
18	123457182	125	43	31	20	1	0	6	12	0	0	0	0	0	0	2	0	38	13	2	7	0	2	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	6	[1B]	1	7
19	123457182	114	39	42	24	1	0	5	13	0	0	0	0	0	0	2	0	38	13	2	7	0	2	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	7	[1B]	1	8
20	123457182	111	24	42	22	4	7	6	21	0	0	0	0	0	0	2	1	57	13	3	10	0	3	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	7	[1B 1C]	2	8
21	123457182	110	17	45	27	4	7	5	22	0	0	0	0	0	0	1	2	76	14	3	10	0	3	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[1B 1C]	2	9
22	123457182	99	23	42	35	4	6	5	23	0	0	0	0	0	0	1	2	76	14	3	10	0	3	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[1B 1C]	2	10
23	123457182	87	30	43	39	4	3	7	24	0	0	0	0	0	0	1	2	76	14	3	10	0	3	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[1B 1C]	2	11
24	123457182	68	46	42	43	4	3	5	26	0	0	0	0	0	0	1	2	76	14	3	10	0	3	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[1B 1C]	2	11
25	123457182	52	50	50	67	3	3	3	10	0	0	0	0	0	0	1	1	76	14	3	10	0	3	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[1C]	1	10
26	123457182	40	50	49	60	3	1	7	27	0	0	0	0	0	0	2	1	95	14	4	13	0	4	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[1C 1A]	2	10
27	123457182	39	42	49	69	3	1	4	30	0	0	0	0	0	0	2	1	95	14	4	13	0	4	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	9	[1C 1A]	2	10
28	123457182	39	32	49	79	3	1	4	30	0	0	0	0	0	0	2	1	95	14	4	13	0	4	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	9	[1C 1A]	2	10
29	123457182	30	34	46	89	3	0	5	30	0	0	0	0	0	0	2	1	95	14	4	13	0	4	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	9	[1C 1A]	2	10
30	123457182	25	16	32	87	6	10	20	40	0	0	0	0	0	0	3	1	133	14	6	29	0	6	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	9	[1C 1A 2D 2A]	4	10
31	123457182	22	16	26	96	6	4	21	45	0	0	0	0	0	0	3	1	133	15	6	29	0	6	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	9	[1C 1A 2D 2A]	4	10
32	123457182	17	17	29	97	6	3	19	48	0	0	0	0	0	0	3	1	133	15	6	29	0	6	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	9	[1C 1A 2D 2A]	4	10
33	123457182	13	15	32	100	6	3	17	50	0	0	0	0	0	0	3	1	133	15	6	29	0	6	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	9	[1C 1A 2D 2A]	4	11
34	123457182	16	13	28	123	3	1	17	36	0	0	0	0	0	0	3	0	133	15	6	29	0	6	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	9	[1A 2D 2A]	3	10
35	123457182	16	11	28	125	3	0	15	39	0	0	0	0	0	0	3	0	133	16	6	29	0	6	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	9	[1A 2D 2A]	3	9
36	123457182	12	9	21	118	3	0	19	54	0	0	1	0	0	0	2	1	152	18	6	34	1	6	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	9	[1A 2D 2A 3D]	4	9
37	123457182	9	9	21	121	3	0	17	56	0	0	1	0	0	0	2	1	152	18	6	34	1	6	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	9	[1A 2D 2A 3D]	4	9
38	123457182	7	9	19	125	3	0	17	56	0	0	1	0	0	0	2	1	152	18	6	34	1	6	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	9	[1A 2D 2A 3D]	4	9
39	123457182	6	7	19	128	3	0	15	58	0	0	1	0	0	0	2	1	152	18	6	34	1	6	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	9	[1A 2D 2A 3D]	4	10
40	123457182	5	6	15	154	3	0	13	41	0	0	1	0	0	0	1	1	152	19	6	34	1	6	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	9	[2D 2A 3D]	3	7
41	123457182	5	5	15	155	3	0	12	42	0	0	1	0	0	0	1	1	152	19	6	34	1	6	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	9	[2D 2A 3D]	3	7
42	123457182	4	6	14	156	3	0	10	44	0	0	1	0	0	0	1	1	152	19	6	34	1	6	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	10	[2D 2A 3D]	3	7
43	123457182	3	5	16	156	3	0	10	44	0	0	1	0	0	0	1	1	152	20	6	34	1	6	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	10	[2D 2A 3D]	3	8
44	123457182	6	2	18	194	0	0	1	18	0	0	1	0	0	0	0	0	152	20	6	34	1	6	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	10	[3D]	1	7
45	123457182	4	3	18	195	0	0	1	18	0	0	1	0	0	0	0	0	152	20	6	34	1	6	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	10	[3D]	1	7
46	123457182	4	2	18	196	0	0	1	18	0	0	0	1	0	0	0	0	152	22	6	34	1	6	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	10	[3D]	1	7
47	123457182	4	0	15	201	0	0	1	18	0	0	0	1	0	0	0	0	152	24	6	34	1	6	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	10	[3D]	1	6
48	123457182	4	0	13	203	0	0	1	18	0	0	0	1	0	0	0	0	152	24	6	34	1	6	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	10	[3D]	1	6
49	123457182	4	0	11	205	0	0	1	18	0	0	0	1	0	0	0	0	152	25	6	34	1	6	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	10	[3D]	1	6
50	123457182	4	0	11	225	0	0	0	0	0	0	0	0	0	0	0	0	152	26	6	34	1	6	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	10	[]	0	5
51	123457182	4	0	6	230	0	0	0	0	0	0	0	0	0	0	0	0	152	29	6	34	1	6	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	10	[]	0	3
52	123457182	4	0	6	230	0	0	0	0	0	0	0	0	0	0	0	0	152	30	6	34	1	6	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	10	[]	0	3
53	123457182	4	0	5	231	0	0	0	0	0	0	0	0	0	0	0	0	152	30	6	34	1	6	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	10	[]	0	3
54	123457182	4	0	5	231	0	0	0	0	0	0	0	0	0	0	0	0	152	30	6	34	1	6	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	10	[]	0	3
55	123457182	4	0	4	232	0	0	0	0	0	0	0	0	0	0	0	0	152	31	6	34	1	6	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	10	[]	0	3
56	123457182	4	0	3	233	0	0	0	0	0	0	0	0	0	0	0	0	152	31	6	34	1	6	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	10	[]	0	3
57	123457182	4	0	3	233	0	0	0	0	0	0	0	0	0	0	0	0	152	32	6	34	1	6	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	10	[]	0	3
58	123457182	4	0	3	233	0	0	0	0	0	0	0	0	0	0	0	0	152	32	6	34	1	6	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	10	[]	0	3
59	123457182	4	0	3	233	0	0	0	0	0	0	0	0	0	0	0	0	152	33	6	34	1	6	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	10	[]	0	3
60	123457182	4	0	3	233	0	0	0	0	0	0	0	0	0	0	0	0	152	34	6	34	1	6	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	10	[]	0	3
