day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-vaccinated-susceptible-in-quarantine	num-vaccinated-exposed-in-quarantine	num-vaccinated-infected-in-quarantine	num-vaccinated-removed-in-quarantine	num-vaccinated-susceptible-in-quarantine-external-1	num-vaccinated-exposed-in-quarantine-external-1	num-vaccinated-infected-in-quarantine-external-1	num-vaccinated-removed-in-quarantine-external-1	num-vaccinated-susceptible-in-quarantine-external-2	num-vaccinated-exposed-in-quarantine-external-2	num-vaccinated-infected-in-quarantine-external-2	num-vaccinated-removed-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123457273	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
1	123457273	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0
2	123457273	234	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	2	[]	0	1
3	123457273	232	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	2	[]	0	1
4	123457273	222	11	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	2	[]	0	1
5	123457273	217	3	0	0	5	6	8	0	0	0	0	0	0	0	1	0	19	4	1	8	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	2	[3B]	1	1
6	123457273	217	1	1	0	5	4	10	0	0	0	0	0	0	0	2	0	38	5	2	8	0	2	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	2	[3B]	1	3
7	123457273	216	2	1	0	5	4	8	2	0	0	0	0	0	0	2	0	38	7	2	8	0	2	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[3B]	1	3
8	123457273	207	10	2	0	5	2	9	3	0	0	0	0	0	0	2	0	38	9	2	8	0	2	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	4	[3B]	1	4
9	123457273	204	10	5	0	5	2	8	4	0	0	0	0	0	0	2	0	38	11	2	8	0	2	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	4	[3B]	1	4
10	123457273	192	18	8	1	5	2	7	5	0	0	0	0	0	0	2	0	38	11	2	8	0	2	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	5	[3B]	1	4
11	123457273	185	22	11	1	5	1	8	5	0	0	0	0	0	0	2	0	57	13	2	8	0	2	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	5	[3B]	1	5
12	123457273	179	25	14	1	5	1	7	6	0	0	0	0	0	0	2	0	57	13	2	8	0	2	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	5	[3B]	1	5
13	123457273	179	18	20	2	5	1	6	7	0	0	0	0	0	0	2	0	57	13	2	8	0	2	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	5	[3B]	1	5
14	123457273	179	13	22	5	5	0	6	8	0	0	0	0	0	0	2	0	57	15	2	8	0	2	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	5	[3B]	1	4
15	123457273	177	4	13	5	6	7	16	9	0	0	0	0	0	0	3	0	76	17	3	18	0	3	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	5	[3B 3A]	2	4
16	123457273	176	4	14	5	6	6	15	11	0	0	0	0	0	0	3	0	76	18	3	18	0	3	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	5	[3B 3A]	2	4
17	123457273	173	5	15	6	6	3	18	11	0	0	0	0	0	0	2	1	76	19	3	18	0	3	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	5	[3B 3A]	2	5
18	123457273	170	8	10	11	6	1	19	12	0	0	0	0	0	0	2	1	76	21	3	18	0	3	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	5	[3B 3A]	2	5
19	123457273	171	10	11	27	1	1	14	3	0	0	0	0	0	0	1	1	76	22	3	18	0	3	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	5	[3A]	1	5
20	123457273	171	8	13	28	1	1	13	4	0	0	0	0	0	0	0	1	76	22	3	18	0	3	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	5	[3A]	1	4
21	123457273	171	5	13	31	1	0	9	9	0	0	0	0	0	0	0	1	76	22	3	18	0	3	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	5	[3A]	1	4
