day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-vaccinated-susceptible-in-quarantine	num-vaccinated-exposed-in-quarantine	num-vaccinated-infected-in-quarantine	num-vaccinated-removed-in-quarantine	num-vaccinated-susceptible-in-quarantine-external-1	num-vaccinated-exposed-in-quarantine-external-1	num-vaccinated-infected-in-quarantine-external-1	num-vaccinated-removed-in-quarantine-external-1	num-vaccinated-susceptible-in-quarantine-external-2	num-vaccinated-exposed-in-quarantine-external-2	num-vaccinated-infected-in-quarantine-external-2	num-vaccinated-removed-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456909	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
1	123456909	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
2	123456909	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
3	123456909	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0
4	123456909	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0
5	123456909	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0
6	123456909	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0
7	123456909	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0
8	123456909	238	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	2	[]	0	0
9	123456909	233	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	2	[]	0	2
10	123456909	230	7	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	2	[]	0	1
11	123456909	229	8	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	2	[]	0	1
12	123456909	226	7	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	2	[]	0	2
13	123456909	210	2	5	3	16	1	1	1	0	0	1	0	0	0	0	0	19	13	0	1	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	2	[1A]	1	2
14	123456909	209	3	5	3	16	1	1	1	0	0	1	0	0	0	0	0	19	14	0	1	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[1A]	1	2
15	123456909	204	7	6	3	16	0	2	1	0	0	1	0	0	0	0	0	19	14	0	1	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[1A]	1	2
16	123456909	199	10	7	4	16	0	2	1	0	0	1	0	0	0	0	0	19	14	0	1	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[1A]	1	2
17	123456909	198	10	7	5	16	0	2	1	0	0	0	1	0	0	0	0	19	15	0	1	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[1A]	1	3
18	123456909	188	17	10	5	16	0	2	1	0	0	0	1	0	0	0	0	19	15	0	1	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	4	[1A]	1	4
19	123456909	178	19	16	7	16	0	2	1	0	0	0	1	0	0	0	0	19	18	0	1	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	4	[1A]	1	4
20	123456909	178	16	16	10	16	0	2	1	0	0	0	1	0	0	0	0	19	18	0	1	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	4	[1A]	1	4
21	123456909	177	11	9	3	17	2	8	11	0	0	1	1	0	0	0	0	38	20	0	7	2	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	4	[1A 2D]	2	5
22	123456909	169	16	12	3	17	1	8	12	0	0	1	1	0	0	0	0	38	20	0	7	2	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	4	[1A 2D]	2	5
23	123456909	151	28	16	5	17	1	8	12	0	0	1	1	0	0	0	0	38	20	0	7	2	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	5	[1A 2D]	2	7
24	123456909	135	32	8	5	19	4	16	18	0	0	2	1	0	0	0	0	57	22	0	15	3	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	6	[1A 2D 3D]	3	6
25	123456909	128	33	14	5	19	2	17	19	0	0	2	1	0	0	0	0	57	22	0	15	3	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	6	[1A 2D 3D]	3	7
26	123456909	111	38	25	6	19	1	17	20	0	0	2	1	0	0	0	0	57	22	0	15	3	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	6	[1A 2D 3D]	3	8
27	123456909	112	26	26	16	18	4	12	23	0	0	2	0	0	0	1	0	76	22	1	16	3	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	6	[2D 3D 2A]	3	8
28	123456909	110	17	20	13	20	6	23	27	0	0	2	0	0	0	2	0	95	25	2	26	3	2	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	6	[2D 3D 2A 3C]	4	8
29	123456909	101	22	19	18	20	3	23	30	0	0	2	0	0	0	2	0	95	25	2	26	3	2	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	7	[2D 3D 2A 3C]	4	7
30	123456909	95	25	18	22	20	2	24	30	0	0	2	0	0	0	2	0	95	26	2	26	3	2	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[2D 3D 2A 3C]	4	7
31	123456909	87	26	21	26	20	2	19	35	0	0	1	1	0	0	2	0	95	27	2	26	3	2	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[2D 3D 2A 3C]	4	8
32	123456909	82	22	12	24	20	3	27	45	0	0	2	1	0	0	1	1	114	30	2	35	4	2	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[2D 3D 2A 3C 1D]	5	8
33	123456909	78	20	14	28	20	3	26	46	0	0	2	1	0	0	1	1	114	30	2	35	4	2	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[2D 3D 2A 3C 1D]	5	8
34	123456909	78	12	21	29	20	2	20	53	0	0	2	1	0	0	1	1	114	30	2	35	4	2	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[2D 3D 2A 3C 1D]	5	10
35	123456909	71	5	15	49	27	7	23	38	0	0	1	1	0	0	1	2	133	30	3	40	4	3	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[3D 2A 3C 1D 3B]	5	9
36	123456909	68	7	13	52	27	5	19	44	0	0	1	1	0	0	1	2	133	30	3	40	4	3	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[3D 2A 3C 1D 3B]	5	8
37	123456909	60	13	15	52	27	4	17	47	0	0	1	1	0	0	1	2	133	31	3	40	4	3	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[3D 2A 3C 1D 3B]	5	8
38	123456909	57	13	16	74	25	4	15	32	0	0	0	1	0	0	1	2	133	32	3	40	4	3	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[2A 3C 1D 3B]	4	7
