day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-students	num-of-screened-students-external-1	num-of-screened-students-external-2	num-of-positive-students	num-of-positive-students-external-1	num-of-positive-students-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456957	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	[]	0	0
1	123456957	237	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	[]	0	1
2	123456957	235	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	50	0	0	0	0	[]	0	1
3	123456957	235	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	50	0	0	0	0	[]	0	1
4	123456957	234	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	50	0	0	0	0	[]	0	1
5	123456957	231	5	3	1	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	50	0	0	0	0	[]	0	1
6	123456957	231	5	2	2	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	50	0	0	0	0	[]	0	1
7	123456957	231	5	2	2	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	50	0	0	0	0	[]	0	1
8	123456957	230	6	2	2	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	50	0	0	0	0	[]	0	1
9	123456957	230	6	1	3	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	50	0	0	0	0	[]	0	1
10	123456957	227	8	2	3	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	50	0	0	0	0	[]	0	1
11	123456957	226	8	3	3	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	50	0	0	0	0	[]	0	1
12	123456957	225	8	4	3	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	50	0	0	0	0	[]	0	1
13	123456957	225	7	4	4	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	50	0	0	0	0	[]	0	2
14	123456957	225	4	7	4	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	50	0	0	0	0	[]	0	2
15	123456957	223	5	7	5	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	50	0	0	0	0	[]	0	3
16	123456957	220	7	8	5	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	49	1	0	0	0	[]	0	3
17	123456957	218	8	8	6	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	48	1	1	0	0	[]	0	3
18	123456957	217	8	6	9	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	48	1	1	0	0	[]	0	2
19	123456957	206	16	7	11	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	48	0	2	0	0	[]	0	4
20	123456957	206	12	11	11	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	48	0	1	1	0	[]	0	4
21	123456957	206	10	12	12	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	48	0	1	1	0	[]	0	5
22	123456957	197	19	11	13	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	48	0	1	1	0	[]	0	5
23	123456957	173	19	12	16	19	0	1	0	0	0	0	0	0	0	0	0	96	0	0	1	0	0	47	1	1	1	0	[2D]	1	5
24	123456957	168	19	16	17	19	0	1	0	0	0	0	0	0	0	0	0	96	0	0	1	0	0	47	1	1	1	0	[2D]	1	4
25	123456957	167	14	20	19	19	0	1	0	0	0	0	0	0	0	0	0	96	0	0	1	0	0	46	2	0	2	0	[2D]	1	4
26	123456957	164	13	23	20	19	0	1	0	0	0	0	0	0	0	0	0	96	0	0	1	0	0	45	1	2	2	0	[2D]	1	4
27	123456957	164	9	27	20	19	0	1	0	0	0	0	0	0	0	0	0	96	0	0	1	0	0	45	1	2	2	0	[2D]	1	6
28	123456957	164	6	27	23	19	0	1	0	0	0	0	0	0	0	0	0	96	0	0	1	0	0	45	1	2	2	0	[2D]	1	7
29	123456957	163	5	24	28	19	0	1	0	0	0	0	0	0	0	0	0	96	0	0	1	0	0	45	1	2	2	0	[2D]	1	6
30	123456957	158	3	15	24	23	0	10	7	0	0	0	0	0	0	0	0	118	0	0	2	0	0	45	1	1	3	0	[2D 1A]	2	7
31	123456957	153	8	13	26	23	0	8	9	0	0	0	0	0	0	0	0	118	0	0	2	0	0	45	1	1	3	0	[2D 1A]	2	7
32	123456957	148	11	14	27	23	0	6	11	0	0	0	0	0	0	0	0	118	0	0	2	0	0	45	0	2	3	0	[2D 1A]	2	7
33	123456957	142	17	12	29	23	0	4	13	0	0	0	0	0	0	0	0	118	0	0	2	0	0	45	0	2	3	0	[2D 1A]	2	7
34	123456957	142	10	19	29	23	0	3	14	0	0	0	0	0	0	0	0	118	0	0	2	0	0	45	0	2	3	0	[2D 1A]	2	6
35	123456957	142	8	14	36	23	0	3	14	0	0	0	0	0	0	0	0	118	0	0	2	0	0	45	0	2	3	0	[2D 1A]	2	7
