,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated-susceptible,num-vaccinated-exposed,num-vaccinated-infected,num-vaccinated-removed,num-vaccinated-susceptible-in-quarantine,num-vaccinated-exposed-in-quarantine,num-vaccinated-infected-in-quarantine,num-vaccinated-removed-in-quarantine,num-vaccinated-susceptible-in-quarantine-external-1,num-vaccinated-exposed-in-quarantine-external-1,num-vaccinated-infected-in-quarantine-external-1,num-vaccinated-removed-in-quarantine-external-1,num-vaccinated-susceptible-in-quarantine-external-2,num-vaccinated-exposed-in-quarantine-external-2,num-vaccinated-infected-in-quarantine-external-2,num-vaccinated-removed-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,0.2270,0.2270,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6525,0.0000,0.0000,0.0000,0.0000,0.0098,0.0098,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2438,0.0000,0.0000
2,2,1.3436,0.8890,0.0864,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3971,0.0000,0.0000,0.0000,0.0000,0.0117,0.0098,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4842,0.0000,0.0864
3,3,4.7605,2.7998,0.3566,0.0097,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0079,0.0000,0.0000,2.2022,0.0079,0.0000,0.0000,0.0079,0.0231,0.0174,0.0059,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6879,0.0000,0.2252
4,4,14.1874,7.6729,1.1152,0.0378,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0099,0.0020,0.0000,2.9264,0.0118,0.0000,0.0000,0.0118,0.0572,0.0401,0.0079,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9426,0.0000,0.3671
5,5,30.3560,14.3797,2.9275,0.0973,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0020,0.0000,0.0000,0.0000,0.0137,0.0020,0.0000,3.5470,0.0157,0.0000,0.0020,0.0157,0.0942,0.0727,0.0137,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1423,0.0000,0.5377
6,6,30.9465,7.8024,7.2046,0.2979,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0098,0.0000,0.0000,0.0000,0.0291,0.0040,0.0000,4.2319,0.0329,0.0000,0.0098,0.0329,0.0974,0.0579,0.0289,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.4116,0.0000,0.7540
7,7,31.0156,4.6100,9.5959,0.7887,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0193,0.0000,0.0000,0.0000,0.0419,0.0059,0.0000,5.0074,0.0473,0.0000,0.0193,0.0473,0.1087,0.0596,0.0422,0.0039,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6431,0.0000,0.9572
8,8,74.4567,22.1366,10.6907,1.5596,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0193,0.0020,0.0000,0.0000,0.0531,0.0079,0.0000,5.8150,0.0602,0.0000,0.0252,0.0602,0.2041,0.1242,0.0514,0.0098,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9062,0.0000,1.1667
9,9,137.9052,45.3753,16.2971,2.5163,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0250,0.0080,0.0000,0.0000,0.1047,0.0099,0.0000,6.1851,0.1169,0.0000,0.0327,0.1169,0.3193,0.2019,0.0803,0.0175,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.1996,0.0000,1.4190
10,10,220.2453,64.7585,28.9064,4.7799,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0324,0.0138,0.0000,0.0000,0.1646,0.0269,0.0000,6.9035,0.2004,0.0000,0.0455,0.2004,0.5581,0.3794,0.1059,0.0407,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4018,0.0000,1.8065
11,11,341.6604,91.6806,48.0979,7.8331,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0381,0.0213,0.0000,0.0000,0.1928,0.0507,0.0000,7.4657,0.2676,0.0000,0.0580,0.2676,0.9481,0.6100,0.1417,0.0745,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6698,0.0000,2.4941
12,12,501.4769,120.5853,76.8833,12.9318,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0475,0.0270,0.0000,0.0000,0.2861,0.0772,0.0000,8.2703,0.3991,0.0000,0.0724,0.3991,1.4881,0.8015,0.2930,0.0866,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8424,0.0000,3.3147
13,13,501.2276,64.2249,110.3997,21.9609,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0985,0.0345,0.0000,0.0000,0.3581,0.1030,0.0000,8.8845,0.5288,0.0000,0.1386,0.5288,1.4849,0.5518,0.4875,0.1098,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9975,0.0000,4.1095
14,14,499.6931,34.9553,124.0449,37.1616,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1206,0.0491,0.0000,0.0000,0.5599,0.1201,0.0000,9.4518,0.7733,0.0000,0.1778,0.7733,1.4902,0.4336,0.5320,0.1928,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.1381,0.0000,4.4634
15,15,752.5691,94.3557,124.9213,54.9253,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1765,0.0705,0.0000,0.0000,0.6222,0.1871,0.0000,10.4647,0.9260,0.0000,0.2505,0.9260,2.2796,0.7025,0.5998,0.2848,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.2509,0.0000,4.8720
