,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated-susceptible,num-vaccinated-exposed,num-vaccinated-infected,num-vaccinated-removed,num-vaccinated-susceptible-in-quarantine,num-vaccinated-exposed-in-quarantine,num-vaccinated-infected-in-quarantine,num-vaccinated-removed-in-quarantine,num-vaccinated-susceptible-in-quarantine-external-1,num-vaccinated-exposed-in-quarantine-external-1,num-vaccinated-infected-in-quarantine-external-1,num-vaccinated-removed-in-quarantine-external-1,num-vaccinated-susceptible-in-quarantine-external-2,num-vaccinated-exposed-in-quarantine-external-2,num-vaccinated-infected-in-quarantine-external-2,num-vaccinated-removed-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,239.7246,0.4720,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.7406,0.0000,0.0000,0.0000,0.0000,50.0012,0.0618,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5099,0.0000,0.0000
2,2,239.4147,0.9210,0.1560,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0295,0.0000,60.5604,1.5527,0.0295,0.0000,0.0000,0.0295,49.9987,0.0771,0.0292,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8154,0.0000,0.1688
3,3,238.7755,1.7307,0.4643,0.0424,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0295,0.0000,60.5604,2.4943,0.0295,0.0000,0.0000,0.0295,49.9797,0.1042,0.0718,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2126,0.0000,0.3681
4,4,237.7861,2.9114,0.7793,0.1433,0.4093,0.0585,0.0585,0.0292,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0473,0.0000,60.8988,3.2667,0.0473,0.0585,0.0000,0.0473,49.9797,0.0754,0.0997,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.4634,0.0292,0.5750
5,5,235.9941,4.7899,1.4197,0.2221,0.7398,0.0000,0.1289,0.0292,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0625,0.0000,61.1883,4.0079,0.0625,0.0724,0.0000,0.0625,49.9160,0.1994,0.0870,0.0267,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7000,0.0463,0.8148
6,6,235.6888,3.4626,2.5739,0.3469,1.0211,0.2381,0.2294,0.0730,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0775,0.0292,61.7453,4.8497,0.0919,0.2116,0.0000,0.0919,49.8889,0.1389,0.1875,0.0267,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9374,0.0773,1.1460
7,7,235.3533,2.6082,3.1288,0.6139,1.2707,0.2437,0.4912,0.1559,0.0000,0.0000,0.0244,0.0000,0.0000,0.0000,0.1055,0.0473,63.1025,5.4798,0.1323,0.4700,0.0244,0.1323,49.8799,0.1391,0.1572,0.0748,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.1776,0.1057,1.3883
8,8,231.1974,3.6794,1.3517,0.5361,5.1322,0.9273,2.3418,0.8790,0.0000,0.0000,0.0438,0.0000,0.0000,0.0000,0.1191,0.0780,131.2936,6.1435,0.1817,1.8235,0.0438,0.1817,49.8407,0.1458,0.1944,0.0980,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5127,0.4455,1.4718
9,9,228.2216,6.2314,2.0508,0.6981,5.3430,0.8048,2.3672,1.1632,0.0000,0.0000,0.0438,0.0000,0.0000,0.0000,0.1455,0.0780,131.7352,6.7366,0.2059,1.9163,0.0438,0.2059,49.7737,0.2302,0.2185,0.0980,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8532,0.4667,1.6310
