day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-students	num-of-screened-students-external-1	num-of-screened-students-external-2	num-of-positive-students	num-of-positive-students-external-1	num-of-positive-students-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123457688	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	[]	0	0
1	123457688	237	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	[]	0	1
2	123457688	236	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	1	0	0	0	[]	0	1
3	123457688	235	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	1	0	0	0	[]	0	1
4	123457688	231	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	49	0	1	0	0	[]	0	1
5	123457688	227	7	6	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	49	0	1	0	0	[]	0	3
6	123457688	227	6	5	2	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	49	0	0	1	0	[]	0	2
7	123457688	227	4	7	2	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	49	0	0	1	0	[]	0	2
8	123457688	222	9	6	3	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	49	0	0	1	0	[]	0	2
9	123457688	221	7	7	5	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	49	0	0	1	0	[]	0	2
10	123457688	220	4	10	6	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	49	0	0	1	0	[]	0	3
11	123457688	215	8	11	6	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	49	0	0	1	0	[]	0	3
12	123457688	210	10	14	6	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	48	1	0	1	0	[]	0	3
13	123457688	210	8	13	9	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	48	1	0	1	0	[]	0	3
14	123457688	210	7	13	10	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	48	1	0	1	0	[]	0	4
15	123457688	202	14	12	12	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	48	1	0	1	0	[]	0	4
16	123457688	194	18	14	14	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	48	1	0	1	0	[]	0	5
17	123457688	189	19	15	17	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	48	1	0	1	0	[]	0	5
18	123457688	184	16	20	20	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	48	1	0	1	0	[]	0	5
19	123457688	177	17	23	23	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	48	0	1	1	0	[]	0	5
20	123457688	177	13	23	27	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	48	0	1	1	0	[]	0	5
21	123457688	177	11	20	32	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	48	0	1	1	0	[]	0	5
22	123457688	170	13	22	35	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	48	0	1	1	0	[]	0	5
23	123457688	165	15	24	36	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	48	0	1	1	0	[]	0	5
24	123457688	162	13	26	39	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	47	1	1	1	0	[]	0	5
25	123457688	158	14	21	27	0	0	2	18	0	0	0	0	0	0	0	0	48	0	0	1	0	0	46	2	1	1	0	[3C]	1	5
26	123457688	157	13	20	30	0	0	2	18	0	0	0	0	0	0	0	0	48	0	0	1	0	0	46	2	1	1	0	[3C]	1	5
27	123457688	157	8	19	36	0	0	0	20	0	0	0	0	0	0	0	0	48	0	0	1	0	0	46	0	3	1	0	[3C]	1	6
28	123457688	157	7	16	40	0	0	0	20	0	0	0	0	0	0	0	0	48	0	0	1	0	0	46	0	3	1	0	[3C]	1	7
29	123457688	154	6	19	41	0	0	0	20	0	0	0	0	0	0	0	0	48	0	0	1	0	0	45	1	3	1	0	[3C]	1	6
30	123457688	149	10	17	44	0	0	0	20	0	0	0	0	0	0	0	0	48	0	0	1	0	0	45	1	3	1	0	[3C]	1	5
31	123457688	141	14	19	46	0	0	0	20	0	0	0	0	0	0	0	0	48	0	0	1	0	0	45	0	4	1	0	[3C]	1	7
32	123457688	125	11	16	48	15	2	3	20	0	0	0	0	0	0	0	0	59	0	0	2	0	0	45	0	3	2	0	[3C 2B]	2	5
33	123457688	120	13	18	49	15	2	3	20	0	0	0	0	0	0	0	0	59	0	0	2	0	0	45	0	3	2	0	[3C 2B]	2	6
34	123457688	120	10	20	50	15	1	4	20	0	0	0	0	0	0	0	0	59	0	0	2	0	0	45	0	3	2	0	[3C 2B]	2	7
35	123457688	120	6	24	50	15	1	3	21	0	0	0	0	0	0	0	0	59	0	0	2	0	0	45	0	2	3	0	[3C 2B]	2	7
