,day,infected,type,type_pretty
145,23.0,51.7636,Infected,40%
146,24.0,48.0321,Infected,40%
147,25.0,44.6593,Infected,40%
148,26.0,41.45889999999999,Infected,40%
149,27.0,38.4429,Infected,40%
150,28.0,35.2607,Infected,40%
151,29.0,31.9138,Infected,40%
152,30.0,29.1244,Infected,40%
153,31.0,26.376600000000003,Infected,40%
154,32.0,24.061999999999998,Infected,40%
155,33.0,21.990000000000002,Infected,40%
156,34.0,20.1302,Infected,40%
157,35.0,18.4309,Infected,40%
158,36.0,16.6433,Infected,40%
159,37.0,15.1783,Infected,40%
160,38.0,13.701400000000001,Infected,40%
161,39.0,12.5411,Infected,40%
162,40.0,11.475,Infected,40%
163,41.0,10.545100000000001,Infected,40%
164,42.0,9.6012,Infected,40%
165,43.0,8.801500000000003,Infected,40%
166,44.0,8.042,Infected,40%
167,45.0,7.3989,Infected,40%
168,46.0,6.833500000000001,Infected,40%
169,47.0,6.4008,Infected,40%
170,48.0,5.903899999999999,Infected,40%
171,49.0,5.5231,Infected,40%
172,50.0,5.1344,Infected,40%
173,51.0,4.881799999999999,Infected,40%
174,52.0,4.6273,Infected,40%
175,53.0,4.326600000000001,Infected,40%
176,54.0,3.9899,Infected,40%
177,55.0,3.8194999999999997,Infected,40%
178,56.0,3.6130999999999998,Infected,40%
179,57.0,3.4407999999999994,Infected,40%
180,58.0,3.3306000000000004,Infected,40%
181,59.0,3.2365,Infected,40%
182,60.0,3.0721,Infected,40%
183,0.0,0.0,Infected,70%
184,1.0,0.0,Infected,70%
185,2.0,1.2184000000000001,Infected,70%
186,3.0,3.2645,Infected,70%
187,4.0,5.929899999999999,Infected,70%
188,5.0,9.2544,Infected,70%
189,6.0,12.9759,Infected,70%
190,7.0,15.6913,Infected,70%
191,8.0,17.6233,Infected,70%
192,9.0,20.721499999999995,Infected,70%
193,10.0,24.0359,Infected,70%
194,11.0,27.715400000000002,Infected,70%
195,12.0,31.234499999999997,Infected,70%
196,13.0,34.3087,Infected,70%
197,14.0,35.73950000000001,Infected,70%
198,15.0,35.59910000000001,Infected,70%
199,16.0,36.2285,Infected,70%
200,17.0,37.206399999999995,Infected,70%
201,18.0,38.1763,Infected,70%
202,19.0,38.9118,Infected,70%
203,20.0,39.440999999999995,Infected,70%
204,21.0,38.6333,Infected,70%
205,22.0,36.64939999999999,Infected,70%
206,23.0,35.520900000000005,Infected,70%
207,24.0,34.55519999999999,Infected,70%
208,25.0,33.6694,Infected,70%
209,26.0,32.9259,Infected,70%
210,27.0,31.7595,Infected,70%
211,28.0,30.228500000000004,Infected,70%
212,29.0,28.2807,Infected,70%
213,30.0,26.8416,Infected,70%
214,31.0,25.5593,Infected,70%
215,32.0,24.330699999999997,Infected,70%
216,33.0,23.1462,Infected,70%
217,34.0,22.1423,Infected,70%
218,35.0,20.9259,Infected,70%
219,36.0,19.491,Infected,70%
220,37.0,18.2867,Infected,70%
221,38.0,17.270599999999998,Infected,70%
222,39.0,16.340600000000002,Infected,70%
223,40.0,15.4187,Infected,70%
224,41.0,14.717400000000001,Infected,70%
225,42.0,13.731399999999999,Infected,70%
226,43.0,12.8377,Infected,70%
227,44.0,12.056099999999999,Infected,70%
228,45.0,11.432799999999999,Infected,70%
229,46.0,10.8276,Infected,70%
230,47.0,10.3006,Infected,70%
231,48.0,9.8397,Infected,70%
232,49.0,9.3046,Infected,70%
233,50.0,8.8056,Infected,70%
234,51.0,8.3727,Infected,70%
235,52.0,8.0542,Infected,70%
236,53.0,7.7674,Infected,70%
237,54.0,7.553,Infected,70%
238,55.0,7.314499999999999,Infected,70%
239,56.0,6.9659,Infected,70%
240,57.0,6.773499999999999,Infected,70%
241,58.0,6.5772,Infected,70%
242,59.0,6.4308,Infected,70%
243,60.0,6.3607000000000005,Infected,70%
