,day,infected,type,type_pretty
171,49.0,3.5231,Infected,40%
172,50.0,3.2365,Infected,40%
173,51.0,3.0762,Infected,40%
174,52.0,2.8958,Infected,40%
175,53.0,2.8156,Infected,40%
176,54.0,2.5973,Infected,40%
177,55.0,2.469,Infected,40%
178,56.0,2.3667999999999996,Infected,40%
179,57.0,2.2003999999999997,Infected,40%
180,58.0,2.0862000000000003,Infected,40%
181,59.0,1.9600000000000002,Infected,40%
182,60.0,1.8217,Infected,40%
183,0.0,0.0,Infected,70%
184,1.0,0.0,Infected,70%
185,2.0,0.4309,Infected,70%
186,3.0,1.0821,Infected,70%
187,4.0,2.1221999999999994,Infected,70%
188,5.0,3.3648,Infected,70%
189,6.0,4.6292,Infected,70%
190,7.0,5.6954,Infected,70%
191,8.0,6.4109,Infected,70%
192,9.0,7.575100000000001,Infected,70%
193,10.0,8.8778,Infected,70%
194,11.0,10.3066,Infected,70%
195,12.0,11.8797,Infected,70%
196,13.0,13.1583,Infected,70%
197,14.0,13.7013,Infected,70%
198,15.0,13.9178,Infected,70%
199,16.0,14.414900000000001,Infected,70%
200,17.0,14.8155,Infected,70%
201,18.0,15.3287,Infected,70%
202,19.0,15.653200000000002,Infected,70%
203,20.0,15.98,Infected,70%
204,21.0,15.8016,Infected,70%
205,22.0,15.2124,Infected,70%
206,23.0,14.801600000000002,Infected,70%
207,24.0,14.5891,Infected,70%
208,25.0,14.4909,Infected,70%
209,26.0,14.2725,Infected,70%
210,27.0,13.899799999999999,Infected,70%
211,28.0,13.2244,Infected,70%
212,29.0,12.449000000000002,Infected,70%
213,30.0,11.857800000000001,Infected,70%
214,31.0,11.400799999999998,Infected,70%
215,32.0,10.8197,Infected,70%
216,33.0,10.240499999999999,Infected,70%
217,34.0,9.709399999999999,Infected,70%
218,35.0,9.084200000000001,Infected,70%
219,36.0,8.3527,Infected,70%
220,37.0,7.8758,Infected,70%
221,38.0,7.348800000000001,Infected,70%
222,39.0,6.859699999999999,Infected,70%
223,40.0,6.4909,Infected,70%
224,41.0,6.1202000000000005,Infected,70%
225,42.0,5.723500000000001,Infected,70%
226,43.0,5.3888,Infected,70%
227,44.0,4.9899,Infected,70%
228,45.0,4.697400000000001,Infected,70%
229,46.0,4.5470999999999995,Infected,70%
230,47.0,4.3206999999999995,Infected,70%
231,48.0,4.0902,Infected,70%
232,49.0,3.7635,Infected,70%
233,50.0,3.5391,Infected,70%
234,51.0,3.3348,Infected,70%
235,52.0,3.1122,Infected,70%
236,53.0,2.9337999999999997,Infected,70%
237,54.0,2.7895,Infected,70%
238,55.0,2.6392999999999995,Infected,70%
239,56.0,2.4808999999999997,Infected,70%
240,57.0,2.3926999999999996,Infected,70%
241,58.0,2.2605,Infected,70%
242,59.0,2.1322,Infected,70%
243,60.0,2.044,Infected,70%
