day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-students	num-of-screened-students-external-1	num-of-screened-students-external-2	num-of-positive-students	num-of-positive-students-external-1	num-of-positive-students-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456798	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	[]	0	0
1	123456798	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	50	1	[]	0	0
2	123456798	236	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	50	4	[]	0	0
3	123456798	213	6	1	0	19	0	1	0	0	0	0	0	0	0	0	0	120	1	0	1	0	0	0	0	0	50	8	[3C]	1	2
4	123456798	212	6	2	0	19	0	1	0	0	0	0	0	0	0	0	0	120	1	0	1	0	0	0	0	0	50	9	[3C]	1	3
5	123456798	208	7	5	0	19	0	1	0	0	0	0	0	0	0	0	0	120	1	0	1	0	0	0	0	0	50	10	[3C]	1	5
6	123456798	207	5	7	1	19	0	0	1	0	0	0	0	0	0	0	0	120	3	0	1	0	0	0	0	0	50	11	[3C]	1	5
7	123456798	204	7	6	3	19	0	0	1	0	0	0	0	0	0	0	0	120	4	0	1	0	0	0	0	0	50	14	[3C]	1	5
8	123456798	195	15	7	3	19	0	0	1	0	0	0	0	0	0	0	0	120	4	0	1	0	0	0	0	0	50	16	[3C]	1	5
9	123456798	183	21	13	3	19	0	0	1	0	0	0	0	0	0	0	0	120	4	0	1	0	0	0	0	0	50	17	[3C]	1	7
10	123456798	123	11	3	3	76	3	17	4	0	0	0	0	0	0	0	0	230	4	0	15	0	0	0	0	0	50	17	[3C 1A 1B 2B 3D]	5	7
11	123456798	109	5	4	2	76	2	16	6	0	0	0	0	12	3	4	1	230	5	1	15	0	1	0	0	0	50	17	[3C 1A 1B 2B 3D 1C]	6	8
12	123456798	101	11	5	3	76	2	14	8	0	0	0	0	12	3	3	2	230	6	1	15	0	1	0	0	0	50	20	[3C 1A 1B 2B 3D 1C]	6	8
13	123456798	101	7	7	5	76	2	13	9	0	0	0	0	12	2	4	2	230	6	1	15	0	1	0	0	0	50	20	[3C 1A 1B 2B 3D 1C]	6	8
14	123456798	100	6	8	6	76	2	13	9	0	0	0	0	12	2	4	2	230	6	1	15	0	1	0	0	0	50	21	[3C 1A 1B 2B 3D 1C]	6	9
15	123456798	98	6	9	7	76	2	11	11	0	0	0	0	12	1	4	3	230	6	1	15	0	1	0	0	0	50	21	[3C 1A 1B 2B 3D 1C]	6	9
