,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,237.5983,0.6828,0.9683,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0287,0.0000,-0.0015,0.0000,0.0000,0.5892,-0.0015,0.0000,0.0000,-0.0015,0.0000,-0.0015,1.0000
2,2,236.7451,1.1635,0.9789,0.0807,0.0000,0.0000,0.0000,0.0000,-0.0898,0.0000,-0.0047,0.0000,-0.0287,0.0000,-0.0047,-0.0034,0.0000,1.3081,-0.0015,0.0000,-0.0047,-0.0015,0.0000,0.0009,0.8682
3,3,233.8817,1.3932,0.9568,0.2093,0.9560,0.0298,0.1022,-0.0016,-0.0898,0.0000,-0.0047,0.0000,0.0184,0.0000,-0.0065,-0.0034,11.9535,1.9672,0.0010,0.0559,-0.0047,0.0010,0.0000,0.0767,0.8146
4,4,232.6821,1.8611,1.2338,0.3423,0.9560,0.0198,0.0947,0.0109,-0.0898,0.0000,-0.0047,0.0000,0.1214,-0.0037,-0.0008,-0.0034,11.9535,2.6660,0.0068,0.0559,-0.0047,0.0068,0.0000,0.0851,0.8401
5,5,230.9766,2.2738,1.4304,0.5005,1.2860,0.0367,0.1435,0.0127,-0.0898,0.0000,-0.0047,0.0000,0.2162,-0.0126,0.0093,-0.0003,14.6463,3.4096,0.0133,0.0767,-0.0047,0.0133,0.0000,0.1155,0.8236
6,6,230.7945,1.6004,1.8658,0.6825,1.2860,0.0304,0.1314,0.0266,-0.0295,-0.0065,-0.0090,-0.0047,0.2162,-0.0052,-0.0032,0.0073,14.6463,4.0238,0.0133,0.0767,-0.0016,0.0133,0.0000,0.1244,0.8798
7,7,230.4065,1.0892,1.9600,0.9209,1.2860,0.0110,0.1147,0.0604,-0.0020,-0.0090,-0.0205,-0.0069,0.4374,0.0094,0.0229,0.0260,14.6463,4.6489,0.0278,0.0767,0.0009,0.0278,0.0000,0.1451,0.9458
8,8,228.2481,1.9066,1.8531,1.2185,1.2860,0.0100,0.1127,0.0743,0.0845,-0.0037,-0.0002,-0.0029,0.8005,0.0240,0.1115,0.0479,14.6463,5.3573,0.0532,0.0767,0.0067,0.0532,0.0000,0.1833,0.9191
9,9,226.7314,2.3981,2.0994,1.4329,1.2860,0.0038,0.1033,0.0946,0.1817,0.0017,0.0238,0.0038,0.8656,0.0247,0.1488,0.0784,14.6463,6.0512,0.0617,0.0767,0.0133,0.0617,0.0000,0.2020,0.9504
10,10,223.5726,2.2829,1.6835,1.2935,2.8793,0.2060,0.6424,0.3656,0.2190,-0.0015,0.0254,0.0229,1.0569,0.0529,0.1842,0.1428,26.3528,6.6943,0.0787,0.2159,0.0168,0.0787,0.0000,0.3746,1.0145
11,11,222.2495,2.2484,1.9722,1.4830,2.8793,0.1360,0.6303,0.4492,0.3234,0.0097,0.0647,0.0608,1.2626,0.0727,0.2331,0.2024,26.3528,7.3567,0.0959,0.2159,0.0278,0.0959,0.0000,0.4070,1.0675
12,12,220.4748,2.2225,1.8864,1.5307,3.3231,0.1501,0.7608,0.6367,0.4031,0.0227,0.0972,0.0837,1.4237,0.0924,0.3753,0.3439,29.0448,8.0793,0.1224,0.2584,0.0354,0.1224,0.0000,0.4895,1.0760
13,13,220.1797,1.5518,1.9498,1.6270,3.3231,0.0969,0.7196,0.7270,0.4031,0.0202,0.0828,0.1070,1.6639,0.1363,0.5321,0.5453,29.0448,8.7077,0.1574,0.2584,0.0354,0.1574,0.0000,0.5277,1.1252
14,14,219.5807,1.0249,1.9528,1.8015,3.3231,0.0700,0.6601,0.8315,0.5221,0.0239,0.1352,0.1466,1.9685,0.1075,0.6084,0.6853,29.0448,9.4128,0.1822,0.2584,0.0472,0.1822,0.0000,0.5697,1.1151
15,15,218.4480,1.4971,1.7436,1.9022,3.3231,0.0351,0.6217,0.9116,0.5552,0.0204,0.1680,0.2070,1.9923,0.1133,0.7442,0.8941,29.0448,10.0268,0.2137,0.2584,0.0556,0.2137,0.0000,0.5975,1.1112
16,16,217.3270,1.6632,1.8378,2.0475,3.3231,0.0246,0.5665,0.9775,0.5199,0.0135,0.1693,0.2571,2.1676,0.0955,0.8229,1.0742,29.0448,10.7619,0.2361,0.2584,0.0597,0.2361,0.0000,0.6205,1.1288
17,17,216.6411,1.6467,1.4571,2.2086,2.6771,0.1154,0.8448,1.1564,0.5747,0.0228,0.1944,0.3308,2.2306,0.0753,0.7777,1.2383,40.4159,11.4407,0.2491,0.3486,0.0681,0.2491,0.0000,0.6313,1.1347
18,18,215.9666,1.6785,1.7537,2.3754,2.6771,0.0621,0.7641,1.3006,0.5848,0.0227,0.2058,0.3773,2.1148,0.0549,0.7006,1.3689,40.4159,12.1249,0.2539,0.3486,0.0723,0.2539,0.0000,0.6304,1.1552
19,19,215.1012,1.7624,1.8796,2.7136,2.6088,0.0659,0.7469,1.4435,0.6085,0.0221,0.2113,0.4313,1.9991,0.0461,0.6632,1.3533,43.5757,12.7674,0.2539,0.3750,0.0765,0.2539,0.0000,0.6272,1.1440
20,20,214.9211,1.2134,2.0772,2.8607,2.6088,0.0289,0.6877,1.5434,0.6096,0.0306,0.2375,0.5337,2.1362,0.0419,0.5798,1.4770,43.5757,13.4413,0.2635,0.3750,0.0916,0.2635,0.0000,0.6464,1.1801
21,21,214.9826,0.7755,2.0633,3.2194,2.6088,0.0116,0.5937,1.6604,0.5972,0.0136,0.2702,0.5321,2.0500,0.0511,0.5683,1.5345,43.5757,13.9810,0.2816,0.3750,0.0959,0.2816,0.0000,0.6455,1.2108
