,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,3.7974,0.6115,0.0095,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4406,0.0000,0.0095,0.0000,0.0000,0.6603,0.0095,0.0000,0.0000,0.0095,0.0000,0.0095,0.0000
2,2,7.6759,1.3556,0.2923,0.1332,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6431,0.0000,0.0280,0.0048,0.0000,1.5305,0.0189,0.0000,0.0000,0.0189,0.0000,0.0189,0.1299
3,3,32.2090,2.2928,0.5714,0.1926,17.5968,0.0770,0.2159,0.0000,1.4303,0.0198,0.0049,0.0000,12.9397,0.2101,0.0664,0.0094,33.5583,2.1039,0.0420,0.0732,0.0049,0.0420,0.0000,0.0991,0.1752
4,4,34.8299,3.1787,1.3555,0.2423,17.5968,0.0416,0.2798,0.0095,1.4303,0.0049,0.0198,0.0000,15.4421,0.2468,0.3514,0.0142,33.5583,2.4194,0.0552,0.0732,0.0049,0.0552,0.0000,0.1102,0.2330
5,5,47.5055,4.3549,2.2937,0.2872,26.4554,0.3383,1.0393,0.0906,2.1264,0.0245,0.1226,0.0246,17.7785,0.1636,0.8903,0.0474,33.7442,3.2972,0.0679,0.1189,0.0098,0.0679,0.0000,0.1607,0.2358
6,6,51.8277,2.4695,3.5986,0.3857,26.4554,0.2494,1.1127,0.1633,4.3229,0.0905,0.5102,0.0340,19.6801,0.3520,0.9421,0.1625,33.7442,3.9493,0.0801,0.1189,0.0239,0.0801,0.0000,0.1767,0.2869
7,7,55.6539,1.4620,3.9131,0.5734,26.4554,0.0983,1.2632,0.2446,5.7699,0.0575,0.7324,0.0904,21.2464,0.2223,1.2648,0.3377,33.7442,5.1713,0.0915,0.1189,0.0332,0.0915,0.0000,0.1885,0.3064
8,8,54.5484,3.2653,3.7055,1.0118,26.4554,0.0516,1.1135,0.3683,5.7699,0.0387,0.6637,0.1669,21.6749,0.1190,1.5131,0.4911,33.7442,6.4382,0.0954,0.1189,0.0332,0.0954,0.0000,0.1908,0.3161
9,9,56.4188,5.4649,4.7208,1.5070,26.4554,0.0235,0.8327,0.7076,6.2173,0.0387,0.8861,0.2187,23.2105,0.1196,1.4028,0.9584,33.7442,7.3063,0.1067,0.1189,0.0378,0.1067,0.0000,0.1995,0.3354
10,10,77.3951,5.7489,3.7312,1.6976,37.6037,1.2482,3.8173,1.7014,6.2173,0.0241,0.7420,0.3213,23.5941,0.1704,1.7553,1.3992,34.9446,8.6906,0.1139,0.2462,0.0378,0.1139,0.0000,0.2570,0.4034
