,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,238.3770,0.8134,1.0035,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4490,0.0000,0.0236,0.0000,0.0000,0.8880,0.0236,0.0000,0.0000,0.0236,0.0000,0.0236,1.0000
2,2,237.6525,1.3672,1.0339,0.2159,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7364,0.0000,0.0436,0.0148,0.0000,1.6945,0.0393,0.0000,0.0000,0.0393,0.0000,0.0393,0.8930
3,3,235.8127,1.6768,1.0155,0.3491,1.7096,0.1044,0.1802,0.0000,0.2508,0.0295,0.0148,0.0000,1.2874,0.1177,0.0857,0.0237,17.8010,2.4675,0.0736,0.1079,0.0148,0.0736,0.0000,0.1593,0.8519
4,4,234.6811,2.1508,1.3969,0.4467,1.7096,0.0737,0.1994,0.0238,0.2508,0.0148,0.0295,0.0000,1.5281,0.1425,0.2019,0.0317,17.8010,3.1704,0.0921,0.1079,0.0148,0.0921,0.0000,0.1763,0.8959
5,5,232.8209,2.3698,1.5397,0.5730,2.6779,0.2468,0.4745,0.0971,0.3476,0.0368,0.0737,0.0368,1.7702,0.1257,0.3307,0.0702,29.6523,4.0007,0.1109,0.1787,0.0238,0.1109,0.0000,0.2665,0.8808
6,6,232.4963,1.6316,1.8991,0.7102,2.6779,0.1901,0.4845,0.1517,0.6189,0.0864,0.1988,0.0505,1.9829,0.1928,0.3604,0.1506,29.6523,4.7790,0.1292,0.1787,0.0465,0.1292,0.0000,0.2993,0.9475
7,7,232.2256,1.1487,1.9807,0.8944,2.6779,0.1090,0.5195,0.1944,0.7850,0.0721,0.2665,0.0964,2.1894,0.1607,0.4534,0.2407,29.6523,5.6321,0.1471,0.1787,0.0599,0.1471,0.0000,0.3263,0.9750
8,8,231.1688,1.9346,1.9934,1.1504,2.6779,0.0769,0.4898,0.2504,0.7850,0.0569,0.2504,0.1311,2.2509,0.1132,0.5025,0.2975,29.6523,6.3758,0.1530,0.1787,0.0599,0.1530,0.0000,0.3317,1.0009
9,9,230.0043,2.4601,2.1140,1.4224,2.6779,0.0466,0.4146,0.3582,0.8482,0.0571,0.3042,0.1537,2.4497,0.1133,0.5155,0.4424,29.6523,7.1338,0.1705,0.1787,0.0667,0.1705,0.0000,0.3531,0.9791
10,10,227.5092,2.1116,1.5846,1.2407,4.7104,0.6069,1.3222,0.8553,0.8482,0.0462,0.2789,0.1866,2.5257,0.1379,0.5656,0.5560,48.1603,7.8970,0.1821,0.3906,0.0667,0.1821,0.0000,0.5476,1.0527
11,11,226.7680,2.1015,1.8982,1.3729,4.7104,0.4099,1.3405,1.0381,0.8482,0.0312,0.2644,0.2124,2.6904,0.2492,0.6496,0.6809,48.1603,8.5734,0.2050,0.3906,0.0667,0.2050,0.0000,0.5691,1.1245
12,12,225.0726,2.1925,1.6984,1.3214,5.5234,0.5689,1.7085,1.4799,0.8482,0.0137,0.2430,0.2524,3.0133,0.2231,0.7246,0.7894,59.6547,9.3111,0.2294,0.4764,0.0667,0.2294,0.0000,0.6736,1.1320
13,13,224.9644,1.5251,2.0708,1.5962,5.5234,0.4075,1.6438,1.6937,0.9515,0.0230,0.2617,0.2577,3.1261,0.1363,0.7356,0.8628,59.6547,10.0275,0.2350,0.4764,0.0733,0.2350,0.0000,0.6870,1.1691
14,14,224.9198,1.1850,2.1192,1.8324,5.5234,0.3066,1.4433,1.9983,0.9515,0.0147,0.2148,0.3122,3.1737,0.1128,0.6984,0.9832,59.6547,10.7236,0.2406,0.4764,0.0733,0.2406,0.0000,0.6919,1.2118
15,15,224.2561,1.7671,2.0952,2.0390,5.5234,0.1835,1.4136,2.1370,1.0822,0.0147,0.2058,0.3278,3.0533,0.1185,0.6676,1.1285,59.6547,11.4152,0.2516,0.4764,0.0796,0.2516,0.0000,0.6979,1.1919
16,16,223.6789,2.1593,2.1630,2.2254,5.5234,0.1530,1.2544,2.3273,1.2405,0.0367,0.2129,0.4246,2.8582,0.1167,0.6491,1.2335,59.6547,12.2074,0.2572,0.4764,0.0923,0.2572,0.0000,0.7039,1.2017
17,17,223.9550,1.8073,1.5292,2.2275,5.4147,0.5903,1.9207,2.8711,1.1787,0.0318,0.1945,0.5098,2.3713,0.0733,0.5960,1.2350,77.0933,12.9552,0.2572,0.6285,0.0986,0.2572,0.0000,0.7507,1.1650
18,18,223.5180,2.1141,1.7364,2.5803,5.4147,0.4296,1.8675,3.0813,1.1787,0.0318,0.1853,0.5197,2.2296,0.0605,0.5499,1.2187,77.0933,13.6901,0.2627,0.6285,0.0986,0.2627,0.0000,0.7430,1.2389
19,19,223.4843,1.8718,1.4505,2.8104,5.3130,0.6646,2.2373,3.3917,1.2379,0.0573,0.1921,0.5903,1.9999,0.0927,0.5541,1.2107,88.5223,14.3964,0.2697,0.7278,0.1110,0.2697,0.0000,0.7800,1.2221
20,20,223.7142,1.2935,1.7059,3.2427,5.3130,0.4615,2.1334,3.6946,1.0054,0.0506,0.1453,0.5039,1.9745,0.1338,0.5519,1.2067,88.5223,15.0024,0.2860,0.7278,0.1110,0.2860,0.0000,0.7672,1.2114
21,21,223.9443,1.0029,1.7421,3.6700,5.3130,0.3575,1.9120,4.0184,0.8471,0.0506,0.1220,0.4382,1.8595,0.1160,0.4780,1.1566,88.5223,15.7968,0.2915,0.7278,0.1110,0.2915,0.0000,0.7476,1.1784
22,22,223.2405,1.5869,1.7337,3.9135,5.3130,0.2933,1.7288,4.2644,0.8471,0.0506,0.1011,0.4567,1.9733,0.0860,0.4699,1.2470,88.5223,16.4843,0.3039,0.7278,0.1110,0.3039,0.0000,0.7525,1.1918
23,23,222.9545,1.7601,1.8264,4.3190,5.3130,0.2187,1.5865,4.4613,0.7847,0.0506,0.0697,0.4192,1.8896,0.0637,0.5008,1.1993,88.5223,17.1813,0.3147,0.7278,0.1110,0.3147,0.0000,0.7445,1.1942
24,24,223.5644,1.4220,1.4990,5.8145,4.3036,0.4664,1.8233,3.7047,0.7847,0.0506,0.0697,0.4192,2.0864,0.0571,0.4797,1.0859,105.1063,17.7865,0.3270,0.8541,0.1110,0.3270,0.0000,0.6838,1.0649
25,25,223.2892,1.4752,1.5651,6.2810,4.3036,0.3445,1.6786,3.9799,0.7847,0.0393,0.0570,0.4343,1.9813,0.1099,0.5074,0.8627,105.1063,18.5051,0.3375,0.8541,0.1110,0.3375,0.0000,0.6717,1.0411
26,26,223.2142,1.1984,1.2083,7.0736,4.6761,0.4730,1.9089,3.8486,0.7950,0.0505,0.1819,0.4819,1.7091,0.0981,0.4383,0.8500,116.6644,19.1777,0.3442,0.9672,0.1171,0.3442,0.0000,0.6877,0.9550
27,27,223.3697,0.8893,1.2822,7.1200,4.6761,0.3196,1.8276,4.0718,0.6893,0.0660,0.2513,0.5200,1.6020,0.0777,0.4341,0.9711,116.6644,19.9045,0.3496,0.9672,0.1232,0.3496,0.0000,0.6900,0.9551
28,28,223.3502,0.6288,1.2914,7.3008,4.6761,0.2241,1.7015,4.2767,0.6893,0.0236,0.2697,0.5359,1.6611,0.0778,0.4337,1.0844,116.6644,20.6686,0.3615,0.9672,0.1232,0.3615,0.0000,0.6973,0.9578
29,29,223.1446,0.8900,1.2699,7.5081,4.6761,0.1551,1.5177,4.5254,0.5462,0.0236,0.2167,0.5769,1.7103,0.0730,0.4438,1.0170,116.6644,21.3455,0.3739,0.9672,0.1232,0.3739,0.0000,0.6931,0.9338
30,30,222.8068,1.0591,1.2775,7.8006,4.6761,0.1341,1.3327,4.7255,0.3526,0.0236,0.1945,0.4799,1.9475,0.0990,0.4116,0.9795,116.6644,22.0479,0.3897,0.9672,0.1232,0.3897,0.0000,0.6923,0.8966
31,31,223.1846,0.8947,0.9005,9.0415,4.1054,0.3052,1.4741,3.7662,0.2874,0.0146,0.1707,0.4376,1.9597,0.0930,0.4630,1.1946,133.6914,22.7355,0.4014,1.0491,0.1232,0.4014,0.0000,0.6318,0.8245
32,32,223.0357,0.9598,1.0209,9.0905,4.1054,0.1810,1.3850,3.9701,0.2874,0.0146,0.1592,0.4472,1.8705,0.0691,0.4409,1.3451,133.6914,23.5088,0.4079,1.0491,0.1232,0.4079,0.0000,0.6310,0.8636
33,33,223.2371,0.7609,0.8053,10.5124,3.7245,0.2635,1.3172,3.2289,0.0293,0.0146,0.1302,0.3070,1.9178,0.1154,0.5581,1.2787,145.3016,24.2755,0.4184,1.0963,0.1232,0.4184,0.0000,0.5699,0.7614
34,34,223.3783,0.5595,0.8475,10.7252,3.7245,0.1394,1.2464,3.4126,0.0293,0.0146,0.1302,0.3070,1.7515,0.1491,0.4943,1.2863,145.3016,24.9661,0.4248,1.0963,0.1232,0.4248,0.0000,0.5607,0.7403
35,35,223.4200,0.3813,0.8664,10.8144,3.7245,0.1162,1.1365,3.5399,0.0293,0.0000,0.1428,0.3070,1.6932,0.1322,0.4581,1.3810,145.3016,25.6916,0.4300,1.0963,0.1232,0.4300,0.0000,0.5615,0.7527
