,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,0.0000,5.3737,0.6431,0.0143,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.1691,0.0000,0.0143,0.0000,0.0000,0.6805,0.0143,0.0000,0.0000,0.0143,0.0000,0.0143,0.0000
2,0.0000,7.1474,1.0644,0.2650,0.1051,0.0000,0.0000,0.0000,0.0000,1.7863,0.0000,0.0049,0.0000,5.1691,0.0000,0.0049,0.0095,0.0000,1.2387,0.0143,0.0000,0.0049,0.0143,0.0000,0.0191,0.1117
3,0.0000,30.5889,2.0776,0.7316,0.2004,23.8742,0.1080,0.4101,0.0071,1.7863,0.0000,0.0049,0.0000,6.6892,0.0000,0.0242,0.0095,0.0238,1.8515,0.0190,0.0814,0.0049,0.0190,0.0000,0.1005,0.1560
4,0.0000,30.8807,3.2390,1.4739,0.3314,23.8742,0.0852,0.3434,0.0448,1.7863,0.0000,0.0049,0.0000,9.2406,0.0098,0.0874,0.0095,0.0238,2.2606,0.0284,0.0814,0.0049,0.0284,0.0000,0.1079,0.1836
5,0.0000,36.9548,5.4733,2.8239,0.5469,28.4400,0.1797,0.4968,0.0736,1.7863,0.0000,0.0049,0.0000,10.6411,0.2058,0.1352,0.0336,27.7909,3.2191,0.0376,0.1002,0.0049,0.0376,0.0000,0.1318,0.2256
6,0.0000,39.7575,3.3561,4.3784,0.7691,28.4400,0.1053,0.5715,0.1239,3.9595,0.0243,0.1018,0.0049,10.6411,0.1075,0.1220,0.0959,27.7909,4.0158,0.0376,0.1002,0.0145,0.0376,0.0000,0.1382,0.2550
7,0.0000,45.0500,2.1306,5.3764,1.1635,28.4400,0.0611,0.5893,0.1889,4.1817,0.1018,0.3399,0.0534,14.4837,0.1096,0.4004,0.1267,27.7909,4.4011,0.0550,0.1002,0.0192,0.0550,0.0000,0.1629,0.3276
8,0.0000,55.5893,4.9877,5.2572,1.8503,28.4400,0.0330,0.4537,0.2657,6.6600,0.0434,0.4768,0.0966,22.4590,0.1117,1.3309,0.2042,27.7909,4.8765,0.0931,0.1002,0.0285,0.0931,0.0000,0.2062,0.3845
9,0.0000,58.2283,7.1564,6.8577,2.5272,28.4400,0.0237,0.3558,0.3442,8.5897,0.0771,0.3474,0.2309,22.8200,0.2249,1.8379,0.3121,27.7909,5.8686,0.1002,0.1002,0.0377,0.1002,0.0000,0.2152,0.4198
10,0.0000,73.2564,9.6546,7.0028,2.9789,39.3538,0.8886,3.8563,1.3669,8.9308,0.1679,0.4237,0.3138,24.5575,0.4011,1.9336,0.6122,27.9468,6.0506,0.1148,0.1904,0.0421,0.1148,0.0000,0.2744,0.5314
11,0.0000,80.4325,9.8523,9.6158,4.4048,39.3538,0.5764,3.9136,1.7628,10.0980,0.2603,1.0395,0.4692,26.7861,0.4519,1.8592,1.0850,27.9468,6.6312,0.1292,0.1904,0.0551,0.1292,0.0000,0.2965,0.6112
12,0.0000,96.2089,9.8877,9.1908,5.1160,42.4500,0.7653,4.6694,2.9399,11.0768,0.1444,1.3179,0.8442,27.5223,0.5588,3.0681,2.2708,32.8555,7.2416,0.1488,0.2077,0.0637,0.1488,0.0000,0.3198,0.6874
