,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated,num-immunized,num-immunized-in-quarantine,num-immunized-in-quarantine-external-1,num-immunized-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,0.2467,0.2467,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7219,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2467,0.0000,0.0000
2,2,6.1397,4.9689,0.0709,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0020,0.0000,0.7093,3.5672,0.0020,0.0000,0.0000,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.4911,0.0000,0.0726
3,3,25.7315,16.1569,0.7914,0.0136,0.1610,0.0179,0.0751,0.0020,0.0000,0.0000,0.0020,0.0000,0.0000,0.0000,0.0098,0.0000,4.2519,5.4385,0.0098,0.0751,0.0020,0.0098,0.0000,0.0080,0.0080,0.0000,0.0000,0.6426,0.0020,0.1842
4,4,66.6710,37.4075,3.1287,0.0805,0.1883,0.6997,0.7805,0.0257,0.0000,0.0000,0.0048,0.0020,0.0000,0.0000,0.0366,0.0020,16.1222,6.9081,0.0384,0.7955,0.0068,0.0384,0.0000,0.0631,0.0631,0.0000,0.0000,0.8374,0.0158,0.3630
5,5,128.3848,55.8178,7.2529,0.1625,0.4198,3.0424,3.1203,0.1581,0.1975,0.0079,0.0223,0.0020,0.0000,0.0000,0.0842,0.0040,40.2904,8.4002,0.0915,2.9626,0.0184,0.0915,0.0000,0.2344,0.2273,0.0079,0.0000,1.0382,0.0586,0.5902
6,6,133.0497,24.1285,15.4683,0.3604,1.2409,5.8889,8.7150,0.4530,0.1975,0.0079,0.0371,0.0020,0.0000,0.0000,0.1683,0.0195,80.3642,9.7800,0.1938,7.1788,0.0332,0.1938,0.0000,0.5428,0.5367,0.0079,0.0000,1.2231,0.1357,1.0758
7,7,141.8179,10.0576,16.1205,0.8089,2.4591,5.2166,14.6572,1.6016,0.1975,0.0079,0.0436,0.0087,0.0020,0.0717,0.3357,0.0307,119.9512,11.4765,0.2904,11.8769,0.0458,0.2904,0.0000,0.8801,0.8701,0.0079,0.0080,1.4479,0.2200,1.3782
8,8,280.5093,68.7718,14.0588,1.6357,3.4388,3.8596,16.6725,3.3068,0.1975,0.0020,0.0641,0.0145,0.2881,0.0199,0.3906,0.0874,152.0298,12.9047,0.3406,14.5255,0.0656,0.3406,0.0000,1.0454,1.0169,0.0079,0.0159,1.6260,0.2614,1.5322
9,9,481.0884,144.5998,23.2960,2.2972,3.8799,5.2882,22.1440,6.3543,0.1975,0.0000,0.1103,0.0202,0.2881,0.0179,0.3902,0.1693,228.6234,14.5723,0.4732,20.1690,0.1022,0.4732,0.0000,1.3875,1.3623,0.0079,0.0159,1.7843,0.3469,2.0385
