,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-vaccinated-susceptible,num-vaccinated-exposed,num-vaccinated-infected,num-vaccinated-removed,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000
1,1,237.5431,2.0958,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5941,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,2.0958,0.0000,0.0000
2,2,231.6042,4.1937,0.4567,0.0000,1.2957,0.0096,0.0699,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0867,0.0000,-0.0046,0.0000,59.9269,1.2198,-0.0046,0.0699,0.0000,-0.0046,0.0000,0.0000,0.0000,50.0000,4.5152,0.0742,0.5568
3,3,227.7321,6.5722,1.5469,0.0410,1.2957,0.0017,0.0660,-0.0037,0.0000,0.0000,0.0000,0.0000,-0.0661,-0.0047,-0.0036,0.0000,59.9269,1.9313,-0.0036,0.0699,0.0000,-0.0036,0.0000,0.0000,0.0000,50.0000,6.7876,0.0784,1.4782
4,4,222.0089,9.3654,3.1345,0.1998,1.2957,-0.0003,0.0641,0.0008,0.0000,0.0000,0.0000,0.0000,0.2365,-0.0036,0.0155,-0.0047,59.9269,2.5989,0.0135,0.0699,0.0000,0.0135,0.0000,0.0000,0.0000,50.0000,9.0836,0.1070,2.6298
5,5,214.7085,12.6209,5.1136,0.6327,1.2957,0.0009,0.0623,0.0067,-0.0403,-0.0061,-0.0151,-0.0037,0.8131,0.0195,0.0646,-0.0037,59.9269,3.3198,0.0466,0.0699,-0.0030,0.0466,0.0000,0.0000,0.0000,50.0000,11.2436,0.1551,3.7292
6,6,210.6467,11.0984,7.5790,1.2871,1.2957,-0.0016,0.0536,0.0135,0.2175,-0.0001,0.0277,-0.0037,1.9420,0.0936,0.1681,0.0133,59.9269,3.8955,0.1144,0.0699,0.0136,0.1144,0.0000,0.0000,0.0000,50.0000,13.2392,0.2545,4.8779
7,7,206.8929,9.7366,9.3869,2.2543,1.2957,-0.0016,0.0493,0.0172,0.4802,0.0155,0.0768,0.0090,3.1583,0.1453,0.3474,0.0774,59.9269,4.6088,0.1923,0.0699,0.0317,0.1923,0.0000,0.0000,0.0000,50.0000,15.1930,0.3593,5.7602
8,8,194.9976,16.0531,10.5929,3.3641,1.2957,-0.0036,0.0371,0.0287,0.9310,0.0175,0.1495,0.0237,4.4245,0.1438,0.5575,0.1847,59.9269,5.2584,0.2728,0.0699,0.0596,0.2728,0.0000,0.0000,0.0000,50.0000,17.1636,0.4759,6.4574
9,9,142.0755,12.3758,5.6922,2.6840,42.5044,4.6762,7.2568,1.9115,1.4491,0.0435,0.2281,0.0707,5.4514,0.2274,0.7951,0.3254,115.9462,5.9626,0.3485,3.4553,0.0941,0.3485,0.0000,0.0000,0.0000,50.0000,19.3915,3.4107,7.0772
