,day,cumulative_infected,type,type_of_screening_pretty
0,1.0,0.0,Total infected,Screening 25%
1,2.0,0.08539999999999281,Total infected,Screening 25%
2,3.0,0.23450000000002547,Total infected,Screening 25%
3,4.0,0.4421999999999855,Total infected,Screening 25%
4,5.0,0.7555000000000405,Total infected,Screening 25%
5,6.0,1.1758000000000095,Total infected,Screening 25%
6,7.0,1.581200000000024,Total infected,Screening 25%
7,8.0,1.976600000000019,Total infected,Screening 25%
8,9.0,2.5006999999999664,Total infected,Screening 25%
9,10.0,3.296600000000012,Total infected,Screening 25%
10,11.0,4.3349999999999795,Total infected,Screening 25%
11,12.0,5.472300000000018,Total infected,Screening 25%
12,13.0,7.1588999999999885,Total infected,Screening 25%
13,14.0,8.331500000000034,Total infected,Screening 25%
14,15.0,9.180900000000037,Total infected,Screening 25%
15,16.0,10.530999999999977,Total infected,Screening 25%
16,17.0,12.16240000000002,Total infected,Screening 25%
17,18.0,14.169299999999993,Total infected,Screening 25%
18,19.0,16.48060000000001,Total infected,Screening 25%
19,20.0,18.978099999999984,Total infected,Screening 25%
20,21.0,20.961599999999947,Total infected,Screening 25%
21,22.0,22.232899999999972,Total infected,Screening 25%
22,23.0,24.25630000000004,Total infected,Screening 25%
23,24.0,26.638199999999955,Total infected,Screening 25%
24,25.0,29.175800000000038,Total infected,Screening 25%
25,26.0,32.09529999999995,Total infected,Screening 25%
26,27.0,35.1927,Total infected,Screening 25%
27,28.0,37.36850000000004,Total infected,Screening 25%
28,29.0,38.93290000000002,Total infected,Screening 25%
29,30.0,41.21939999999995,Total infected,Screening 25%
30,31.0,43.9195,Total infected,Screening 25%
31,32.0,46.901100000000014,Total infected,Screening 25%
32,33.0,49.931400000000025,Total infected,Screening 25%
33,34.0,53.140900000000016,Total infected,Screening 25%
34,35.0,55.31490000000002,Total infected,Screening 25%
35,1.0,0.0,Total infected,Screening 50%
36,2.0,0.07030000000000314,Total infected,Screening 50%
37,3.0,0.19610000000000127,Total infected,Screening 50%
38,4.0,0.42210000000000036,Total infected,Screening 50%
39,5.0,0.7253000000000043,Total infected,Screening 50%
40,6.0,1.1640999999999906,Total infected,Screening 50%
41,7.0,1.6181000000000267,Total infected,Screening 50%
42,8.0,1.8710000000000093,Total infected,Screening 50%
43,9.0,2.433799999999991,Total infected,Screening 50%
44,10.0,3.1907999999999674,Total infected,Screening 50%
45,11.0,4.1843000000000075,Total infected,Screening 50%
46,12.0,5.2210999999999785,Total infected,Screening 50%
47,13.0,6.572799999999972,Total infected,Screening 50%
48,14.0,7.581199999999967,Total infected,Screening 50%
49,15.0,8.378600000000006,Total infected,Screening 50%
50,16.0,9.571200000000005,Total infected,Screening 50%
51,17.0,10.979700000000008,Total infected,Screening 50%
52,18.0,12.631500000000017,Total infected,Screening 50%
53,19.0,14.67330000000004,Total infected,Screening 50%
54,20.0,16.596300000000014,Total infected,Screening 50%
55,21.0,18.249499999999983,Total infected,Screening 50%
56,22.0,19.40870000000001,Total infected,Screening 50%
57,23.0,21.00649999999999,Total infected,Screening 50%
58,24.0,23.058500000000038,Total infected,Screening 50%
59,25.0,25.10880000000003,Total infected,Screening 50%
60,26.0,27.39529999999999,Total infected,Screening 50%
61,27.0,29.804100000000034,Total infected,Screening 50%
62,28.0,31.544399999999996,Total infected,Screening 50%
63,29.0,32.82929999999999,Total infected,Screening 50%
64,30.0,34.654900000000026,Total infected,Screening 50%
65,31.0,36.748700000000014,Total infected,Screening 50%
66,32.0,38.8878,Total infected,Screening 50%
67,33.0,41.24949999999998,Total infected,Screening 50%
68,34.0,43.52270000000004,Total infected,Screening 50%
69,35.0,45.29989999999998,Total infected,Screening 50%
70,1.0,0.0,Total infected,Screening 100%
71,2.0,0.10049999999998249,Total infected,Screening 100%
72,3.0,0.27139999999999986,Total infected,Screening 100%
73,4.0,0.48910000000000764,Total infected,Screening 100%
74,5.0,0.804000000000002,Total infected,Screening 100%
75,6.0,1.1758000000000095,Total infected,Screening 100%
76,7.0,1.505800000000022,Total infected,Screening 100%
77,8.0,1.9162999999999784,Total infected,Screening 100%
78,9.0,2.4906999999999755,Total infected,Screening 100%
79,10.0,3.2145000000000152,Total infected,Screening 100%
80,11.0,4.152500000000003,Total infected,Screening 100%
81,12.0,5.1658999999999935,Total infected,Screening 100%
82,13.0,6.373700000000014,Total infected,Screening 100%
83,14.0,7.281599999999997,Total infected,Screening 100%
84,15.0,8.085400000000021,Total infected,Screening 100%
85,16.0,9.204400000000021,Total infected,Screening 100%
86,17.0,10.49090000000001,Total infected,Screening 100%
87,18.0,11.90440000000001,Total infected,Screening 100%
88,19.0,13.316600000000022,Total infected,Screening 100%
89,20.0,14.961600000000004,Total infected,Screening 100%
90,21.0,16.170800000000014,Total infected,Screening 100%
91,22.0,17.0385,Total infected,Screening 100%
92,23.0,18.277900000000017,Total infected,Screening 100%
93,24.0,19.70860000000002,Total infected,Screening 100%
94,25.0,21.26800000000003,Total infected,Screening 100%
95,26.0,22.943099999999987,Total infected,Screening 100%
96,27.0,24.495800000000003,Total infected,Screening 100%
97,28.0,25.76049999999998,Total infected,Screening 100%
98,29.0,26.708499999999987,Total infected,Screening 100%
99,30.0,27.966499999999996,Total infected,Screening 100%
100,31.0,29.375200000000007,Total infected,Screening 100%
101,32.0,30.880899999999997,Total infected,Screening 100%
102,33.0,32.39690000000002,Total infected,Screening 100%
103,34.0,33.95809999999997,Total infected,Screening 100%
104,35.0,35.24610000000001,Total infected,Screening 100%
