,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,237.9009,0.7295,0.9840,0.0000,0.0000,0.0000,0.0000,0.0000,0.0055,0.0000,0.0003,0.0000,0.0238,0.0000,0.0013,0.0000,0.0000,0.6987,0.0013,0.0000,0.0003,0.0013,0.0000,0.0040,1.0000
2,2,236.7356,1.3444,1.0152,0.1085,0.0000,0.0000,0.0000,0.0000,0.0735,-0.0008,0.0041,0.0000,0.1280,-0.0008,0.0076,0.0000,0.0000,1.3974,0.0068,0.0000,0.0040,0.0068,0.0000,0.0147,0.8813
3,3,235.4405,1.8400,1.2143,0.2394,0.0000,0.0000,0.0000,0.0000,0.1493,0.0010,0.0107,-0.0007,0.2950,0.0027,0.0212,-0.0008,0.0000,2.1230,0.0163,0.0000,0.0084,0.0163,0.0000,0.0298,0.8270
4,4,234.0692,2.3249,1.5104,0.4025,0.0000,0.0000,0.0000,0.0000,0.2316,0.0040,0.0270,0.0019,0.4228,0.0054,0.0288,0.0055,0.0000,2.8161,0.0237,0.0000,0.0139,0.0237,0.0000,0.0435,0.8420
5,5,232.5984,2.8031,1.8809,0.6087,0.0000,0.0000,0.0000,0.0000,0.3300,0.0153,0.0523,0.0061,0.5073,0.0095,0.0431,0.0111,0.0000,3.4986,0.0297,0.0000,0.0213,0.0297,0.0000,0.0578,0.9066
6,6,232.1954,1.9464,2.2737,0.8535,0.0000,0.0000,0.0000,0.0000,0.4530,0.0269,0.0816,0.0246,0.7097,0.0377,0.0892,0.0292,0.0000,4.1731,0.0452,0.0000,0.0306,0.0452,0.0000,0.0840,0.9412
7,7,231.7266,1.3483,2.3814,1.1040,0.0000,0.0000,0.0000,0.0000,0.6122,0.0392,0.1222,0.0534,0.9465,0.0485,0.1659,0.0603,0.0000,4.8665,0.0632,0.0000,0.0428,0.0632,0.0000,0.1156,0.9729
8,8,229.9893,2.2306,2.3954,1.3853,0.0000,0.0000,0.0000,0.0000,0.7210,0.0324,0.1312,0.0798,1.1349,0.0468,0.2099,0.1000,0.0000,5.5458,0.0768,0.0000,0.0499,0.0768,0.0000,0.1373,0.9838
9,9,228.1973,2.8138,2.6094,1.6361,0.0000,0.0000,0.0000,0.0000,0.7869,0.0347,0.1508,0.1086,1.3995,0.0700,0.2878,0.1827,0.0000,6.2825,0.0999,0.0000,0.0562,0.0999,0.0000,0.1676,1.0222
10,10,226.3846,3.2751,3.0063,1.8983,0.0000,0.0000,0.0000,0.0000,0.8534,0.0322,0.1504,0.1512,1.6562,0.0783,0.3557,0.2718,0.0000,6.9478,0.1214,0.0000,0.0616,0.1214,0.0000,0.1954,1.0739
11,11,224.6448,3.5055,3.3957,2.2200,0.0000,0.0000,0.0000,0.0000,0.9584,0.0476,0.1814,0.1903,1.8637,0.0995,0.4410,0.3761,0.0000,7.6413,0.1431,0.0000,0.0714,0.1431,0.0000,0.2280,1.1496
12,12,222.7862,3.6248,3.6594,2.4552,0.0000,0.0000,0.0000,0.0000,1.1133,0.0610,0.2511,0.2715,2.1442,0.1543,0.6408,0.5453,0.0000,8.3655,0.1792,0.0000,0.0879,0.1792,0.0000,0.2823,1.2237
13,13,222.5309,2.5199,3.9232,2.7885,0.0000,0.0000,0.0000,0.0000,1.1885,0.0726,0.3037,0.3391,2.2979,0.1635,0.7521,0.7487,0.0000,9.0711,0.2037,0.0000,0.0990,0.2037,0.0000,0.3187,1.2976
14,14,222.1929,1.6951,3.9324,3.1567,0.0000,0.0000,0.0000,0.0000,1.3137,0.0748,0.3538,0.4294,2.4710,0.1479,0.8315,0.9555,0.0000,9.7657,0.2263,0.0000,0.1128,0.2263,0.0000,0.3562,1.3535
15,15,220.3130,2.5045,3.5901,3.4892,0.0000,0.0000,0.0000,0.0000,1.3903,0.0675,0.4088,0.5414,2.7419,0.1449,0.9331,1.2064,0.0000,10.5068,0.2637,0.0000,0.1284,0.2637,0.0000,0.4000,1.3665
