,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,4.0943,0.8279,0.0099,0.0000,0.0000,0.0000,0.0000,0.0000,1.4338,0.0000,0.0040,0.0000,2.1472,0.0000,0.0059,0.0000,0.0000,0.8121,0.0059,0.0000,0.0040,0.0059,0.0000,0.0099,0.0000
2,2,8.9713,1.4744,0.3569,0.1107,0.0000,0.0000,0.0000,0.0000,3.3864,0.0059,0.0128,0.0000,4.8224,0.0020,0.0197,0.0000,0.0000,1.4602,0.0138,0.0000,0.0099,0.0138,0.0000,0.0233,0.0996
3,3,15.1368,2.5013,0.9375,0.2034,0.0000,0.0000,0.0000,0.0000,5.0081,0.0168,0.0473,0.0020,8.3174,0.0138,0.0582,0.0020,0.0000,2.1503,0.0252,0.0000,0.0157,0.0252,0.0000,0.0400,0.1735
4,4,21.6828,4.0272,1.8469,0.3380,0.0000,0.0000,0.0000,0.0000,6.4309,0.0377,0.1389,0.0099,10.7300,0.0197,0.1080,0.0147,0.0000,2.7961,0.0336,0.0000,0.0224,0.0336,0.0000,0.0563,0.2330
5,5,28.3081,5.6937,3.0013,0.5025,0.0000,0.0000,0.0000,0.0000,7.8653,0.1124,0.3162,0.0257,11.9893,0.0708,0.2200,0.0311,0.0000,3.4104,0.0400,0.0000,0.0309,0.0400,0.0000,0.0702,0.3103
6,6,33.9825,3.5350,4.9652,0.7731,0.0000,0.0000,0.0000,0.0000,9.5802,0.1519,0.4955,0.0799,15.2817,0.2087,0.5719,0.0931,0.0000,4.1955,0.0581,0.0000,0.0410,0.0581,0.0000,0.0959,0.3552
7,7,39.6443,2.2938,5.5885,1.1754,0.0000,0.0000,0.0000,0.0000,11.6752,0.1570,0.7000,0.1863,18.2605,0.2152,1.0466,0.1608,0.0000,4.9733,0.0751,0.0000,0.0531,0.0751,0.0000,0.1210,0.3619
8,8,47.2338,4.9721,6.0495,1.7148,0.0000,0.0000,0.0000,0.0000,13.4255,0.1183,0.6999,0.3632,20.6525,0.1677,1.3288,0.2878,0.0000,5.5923,0.0875,0.0000,0.0600,0.0875,0.0000,0.1372,0.3825
9,9,55.1511,7.6724,7.9775,2.3287,0.0000,0.0000,0.0000,0.0000,14.1656,0.1797,0.8181,0.5410,23.4578,0.2536,1.7361,0.6668,0.0000,6.4546,0.1070,0.0000,0.0660,0.1070,0.0000,0.1577,0.4352
10,10,65.6380,10.2931,10.4694,3.2368,0.0000,0.0000,0.0000,0.0000,15.0051,0.1479,0.7741,0.8489,26.1130,0.2481,2.0573,1.1213,0.0000,7.0890,0.1238,0.0000,0.0711,0.1238,0.0000,0.1746,0.5345
