,day,infected,type,type_pretty
146,24.0,6.282900000000001,Infected,40%
147,25.0,6.525200000000001,Infected,40%
148,26.0,7.2626,Infected,40%
149,27.0,7.838300000000001,Infected,40%
150,28.0,7.8889,Infected,40%
151,29.0,7.151500000000001,Infected,40%
152,30.0,7.050500000000001,Infected,40%
153,31.0,7.0909,Infected,40%
154,32.0,7.121099999999999,Infected,40%
155,33.0,7.2525,Infected,40%
156,34.0,7.5454,Infected,40%
157,35.0,7.4949,Infected,40%
158,36.0,6.6868,Infected,40%
159,37.0,6.5555,Infected,40%
160,38.0,6.4949,Infected,40%
161,39.0,6.8081000000000005,Infected,40%
162,40.0,6.777700000000001,Infected,40%
163,41.0,7.0909,Infected,40%
164,42.0,7.151500000000001,Infected,40%
165,43.0,6.2424,Infected,40%
166,44.0,6.2424,Infected,40%
167,45.0,6.1919,Infected,40%
168,46.0,6.2727,Infected,40%
169,47.0,6.5959,Infected,40%
170,48.0,6.9191,Infected,40%
171,49.0,6.8081000000000005,Infected,40%
172,50.0,6.3332999999999995,Infected,40%
173,51.0,6.222200000000001,Infected,40%
174,52.0,6.070700000000001,Infected,40%
175,53.0,6.171700000000001,Infected,40%
176,54.0,6.353500000000001,Infected,40%
177,55.0,6.7879000000000005,Infected,40%
178,56.0,6.666700000000001,Infected,40%
179,57.0,5.959600000000002,Infected,40%
180,58.0,5.737400000000001,Infected,40%
181,59.0,5.5353,Infected,40%
182,60.0,5.6263000000000005,Infected,40%
183,0.0,0.0,Infected,70%
184,1.0,0.0,Infected,70%
185,2.0,0.0202,Infected,70%
186,3.0,0.0404,Infected,70%
187,4.0,0.1414,Infected,70%
188,5.0,0.2121,Infected,70%
189,6.0,0.2626,Infected,70%
190,7.0,0.2828,Infected,70%
191,8.0,0.2525,Infected,70%
192,9.0,0.3333,Infected,70%
193,10.0,0.42419999999999997,Infected,70%
194,11.0,0.5252,Infected,70%
195,12.0,0.6162,Infected,70%
196,13.0,0.8182,Infected,70%
197,14.0,0.7979999999999999,Infected,70%
198,15.0,0.7272000000000001,Infected,70%
199,16.0,0.7676000000000001,Infected,70%
200,17.0,0.8080999999999999,Infected,70%
201,18.0,0.9292999999999999,Infected,70%
202,19.0,0.9899,Infected,70%
203,20.0,1.1414,Infected,70%
204,21.0,1.1818,Infected,70%
205,22.0,1.2728,Infected,70%
206,23.0,1.3939,Infected,70%
207,24.0,1.4545,Infected,70%
208,25.0,1.5554999999999999,Infected,70%
209,26.0,1.6463999999999999,Infected,70%
210,27.0,1.8281999999999998,Infected,70%
211,28.0,1.8382999999999998,Infected,70%
212,29.0,1.8485,Infected,70%
213,30.0,1.7778,Infected,70%
214,31.0,1.798,Infected,70%
215,32.0,1.8081,Infected,70%
216,33.0,1.8584999999999998,Infected,70%
217,34.0,2.0202,Infected,70%
218,35.0,2.0404,Infected,70%
219,36.0,1.8081,Infected,70%
220,37.0,1.8384,Infected,70%
221,38.0,1.8586,Infected,70%
222,39.0,1.8988999999999998,Infected,70%
223,40.0,1.9493999999999998,Infected,70%
224,41.0,2.01,Infected,70%
225,42.0,1.9796999999999998,Infected,70%
226,43.0,1.7879,Infected,70%
227,44.0,1.7677,Infected,70%
228,45.0,1.8485,Infected,70%
229,46.0,1.7677,Infected,70%
230,47.0,1.8081,Infected,70%
231,48.0,1.7978999999999998,Infected,70%
232,49.0,1.7372999999999998,Infected,70%
233,50.0,1.6869,Infected,70%
234,51.0,1.697,Infected,70%
235,52.0,1.7172,Infected,70%
236,53.0,1.7677,Infected,70%
237,54.0,1.6768,Infected,70%
238,55.0,1.7475,Infected,70%
239,56.0,1.6665999999999999,Infected,70%
240,57.0,1.5657,Infected,70%
241,58.0,1.4949999999999999,Infected,70%
242,59.0,1.4445000000000001,Infected,70%
243,60.0,1.5455,Infected,70%
