day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated	num-immunized	num-immunized-in-quarantine	num-immunized-in-quarantine-external-1	num-immunized-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123457140	249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	41	0	0	0	0	[]	0	0
1	123457140	247	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	74	41	0	0	0	2	[]	0	0
2	123457140	243	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	74	41	0	0	0	3	[]	0	2
3	123457140	235	9	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	74	41	0	0	0	8	[]	0	3
4	123457140	226	15	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	9	0	0	1	0	74	41	0	0	0	10	[]	0	3
5	123457140	209	29	9	0	0	0	0	0	0	0	2	0	0	0	0	0	0	11	0	0	2	0	74	41	0	0	0	13	[]	0	4
6	123457140	205	24	14	3	0	0	0	0	0	0	2	0	0	0	1	0	0	14	1	0	2	1	74	41	0	0	0	17	[]	0	6
7	123457140	200	24	16	4	0	0	0	0	0	0	2	0	0	0	3	0	0	16	3	0	2	3	74	41	0	0	0	22	[]	0	8
8	123457140	172	44	22	6	0	0	0	0	0	0	1	1	0	0	3	0	0	17	3	0	2	3	74	41	0	0	0	29	[]	0	10
9	123457140	132	74	28	9	0	0	0	0	0	0	1	1	0	0	4	0	0	18	4	0	2	4	74	41	0	0	0	33	[]	0	10
10	123457140	109	75	39	16	0	0	0	0	0	0	2	1	0	0	7	0	0	20	7	0	3	7	74	41	0	0	0	34	[]	0	11
11	123457140	74	88	57	19	0	0	0	0	0	0	2	1	0	0	8	0	0	21	8	0	3	8	74	41	0	0	0	35	[]	0	12
12	123457140	51	92	69	23	0	0	0	0	0	0	2	1	0	0	9	2	0	22	11	0	3	11	74	41	0	0	0	35	[]	0	12
13	123457140	50	70	80	30	0	0	0	0	0	0	3	1	0	0	12	3	0	25	15	0	4	15	74	41	0	0	0	36	[]	0	12
14	123457140	50	49	92	38	0	0	0	0	0	0	2	2	0	0	11	5	0	27	16	0	5	16	74	41	0	0	0	36	[]	0	12
15	123457140	28	57	94	49	0	0	0	0	0	0	1	2	0	0	10	8	0	29	18	0	5	18	74	41	0	0	0	37	[]	0	12
16	123457140	22	47	93	60	0	0	0	0	0	0	4	2	0	0	12	9	0	32	22	0	8	22	74	41	0	0	0	38	[]	0	12
17	123457140	15	40	96	73	0	0	0	0	0	0	4	2	0	0	10	9	0	32	22	0	8	22	74	41	0	0	0	38	[]	0	12
18	123457140	13	27	98	86	0	0	0	0	0	0	3	3	0	0	8	11	0	33	22	0	8	22	74	41	0	0	0	38	[]	0	12
19	123457140	9	26	91	98	0	0	0	0	0	0	3	3	0	0	8	11	0	35	23	0	8	23	74	41	0	0	0	39	[]	0	12
20	123457140	9	19	81	115	0	0	0	0	0	0	3	2	0	0	10	10	0	38	27	0	8	27	74	41	0	0	0	39	[]	0	12
21	123457140	9	17	70	129	0	0	0	0	0	0	3	2	0	0	10	9	0	38	27	0	8	27	74	41	0	0	0	39	[]	0	12
22	123457140	7	11	62	147	0	0	0	0	0	0	1	4	0	0	9	8	0	40	28	0	8	28	74	41	0	0	0	40	[]	0	12
23	123457140	5	8	56	161	0	0	0	0	0	0	2	3	0	0	9	5	0	44	29	0	9	29	74	41	0	0	0	40	[]	0	12
24	123457140	5	8	47	171	0	0	0	0	0	0	2	2	0	0	10	4	0	44	30	0	9	30	74	41	0	0	0	40	[]	0	12
25	123457140	5	7	42	178	0	0	0	0	0	0	2	2	0	0	7	6	0	45	31	0	9	31	74	41	0	0	0	40	[]	0	12
26	123457140	5	6	34	191	0	0	0	0	0	0	3	0	0	0	5	5	0	48	32	0	11	32	74	41	0	0	0	40	[]	0	12
27	123457140	5	5	33	192	0	0	0	0	0	0	3	1	0	0	5	5	0	51	32	0	12	32	74	41	0	0	0	40	[]	0	12
28	123457140	5	3	30	196	0	0	0	0	0	0	2	2	0	0	6	5	0	54	33	0	12	33	74	41	0	0	0	40	[]	0	12
29	123457140	4	3	26	201	0	0	0	0	0	0	3	2	0	0	5	5	0	58	33	0	13	33	74	41	0	0	0	41	[]	0	12
