day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-vaccinated-susceptible-in-quarantine	num-vaccinated-exposed-in-quarantine	num-vaccinated-infected-in-quarantine	num-vaccinated-removed-in-quarantine	num-vaccinated-susceptible-in-quarantine-external-1	num-vaccinated-exposed-in-quarantine-external-1	num-vaccinated-infected-in-quarantine-external-1	num-vaccinated-removed-in-quarantine-external-1	num-vaccinated-susceptible-in-quarantine-external-2	num-vaccinated-exposed-in-quarantine-external-2	num-vaccinated-infected-in-quarantine-external-2	num-vaccinated-removed-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected	prob-outside-contagion
0	123457207	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0.001	0
1	123457207	215	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0.001	0
2	123457207	215	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	1	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0.001	0
3	123457207	215	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	3	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0.001	0
4	123457207	214	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	4	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	[]	0	0.001	0
5	123457207	213	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	60	6	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	[]	0	0.001	1
6	123457207	213	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	60	7	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	[]	0	0.001	0
7	123457207	213	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	60	7	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	[]	0	0.001	0
8	123457207	210	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	120	7	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	[]	0	0.001	2
9	123457207	208	4	3	1	0	0	0	0	0	0	0	0	0	0	0	0	120	9	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	[]	0	0.001	2
10	123457207	205	7	3	1	0	0	0	0	0	0	0	0	0	0	0	0	120	11	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	[]	0	0.001	2
11	123457207	198	10	7	1	0	0	0	0	0	0	0	0	0	0	0	0	120	11	0	0	0	0	73	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	[]	0	0.001	2
12	123457207	190	12	11	3	0	0	0	0	0	0	0	0	0	0	0	0	120	11	0	0	0	0	73	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	[]	0	0.001	2
13	123457207	190	10	12	4	0	0	0	0	0	0	0	0	0	0	0	0	120	13	0	0	0	0	73	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	[]	0	0.001	3
14	123457207	190	5	16	5	0	0	0	0	0	0	0	0	0	0	0	0	120	13	0	0	0	0	73	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	[]	0	0.001	3
15	123457207	188	3	4	3	0	4	10	4	0	0	0	0	0	0	0	0	199	13	0	10	0	0	71	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	[3A]	1	0.001	3
16	123457207	183	8	4	3	0	3	11	4	0	0	0	0	0	0	0	0	199	14	0	10	0	0	71	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	[3A]	1	0.001	3
17	123457207	180	9	6	3	0	2	9	7	0	0	0	0	0	0	0	0	199	15	0	10	0	0	71	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	[3A]	1	0.001	3
18	123457207	177	9	8	4	0	2	7	9	0	0	0	0	0	0	0	0	199	15	0	10	0	0	70	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	3	[3A]	1	0.001	2
19	123457207	175	8	11	4	0	1	8	9	0	0	0	0	0	0	0	0	199	17	0	10	0	0	70	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	3	[3A]	1	0.001	2
20	123457207	175	4	13	6	0	0	6	12	0	0	0	0	0	0	0	0	199	18	0	10	0	0	70	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	3	[3A]	1	0.001	4
21	123457207	175	2	14	7	0	0	5	13	0	0	0	0	0	0	0	0	199	19	0	10	0	0	70	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	3	[3A]	1	0.001	3
22	123457207	160	1	0	1	15	1	19	19	0	0	0	0	0	0	0	0	254	20	0	16	0	0	67	0	1	0	5	0	1	0	0	0	0	0	0	0	0	0	3	[3A 1C 2C]	3	0.001	3
23	123457207	159	2	0	1	15	0	18	21	0	0	0	0	0	0	0	0	254	20	0	16	0	0	67	0	1	0	5	0	1	0	0	0	0	0	0	0	0	0	4	[3A 1C 2C]	3	0.001	3
24	123457207	159	2	0	1	15	0	15	24	0	0	0	0	0	0	0	0	254	22	0	16	0	0	67	0	1	0	5	0	1	0	0	0	0	0	0	0	0	0	4	[3A 1C 2C]	3	0.001	3
25	123457207	157	3	1	1	15	0	15	24	0	0	0	0	0	0	0	0	254	23	0	16	0	0	67	0	1	0	5	0	0	1	0	0	0	0	0	0	0	0	4	[3A 1C 2C]	3	0.001	4
26	123457207	156	3	2	1	15	0	12	27	0	0	0	0	0	0	0	0	254	24	0	16	0	0	67	0	1	0	5	0	0	1	0	0	0	0	0	0	0	0	4	[3A 1C 2C]	3	0.001	5
27	123457207	156	2	2	2	15	0	7	32	0	0	0	0	0	0	0	0	254	24	0	16	0	0	67	0	1	0	5	0	0	1	0	0	0	0	0	0	0	0	4	[3A 1C 2C]	3	0.001	3
28	123457207	156	2	2	2	15	0	7	32	0	0	0	0	0	0	0	0	254	24	0	16	0	0	67	0	1	0	5	0	0	1	0	0	0	0	0	0	0	0	4	[3A 1C 2C]	3	0.001	3
29	123457207	141	1	0	20	29	2	6	17	0	0	0	0	0	0	0	0	323	25	0	18	0	0	67	0	1	0	5	0	0	1	0	0	0	0	0	0	0	0	5	[1C 2C 1B]	3	0.001	3
30	123457207	140	2	0	20	29	1	6	18	0	0	0	0	0	0	0	0	323	26	0	18	0	0	67	0	1	0	5	0	0	1	0	0	0	0	0	0	0	0	6	[1C 2C 1B]	3	0.001	2
31	123457207	140	2	0	20	29	1	4	20	0	0	0	0	0	0	0	0	323	27	0	18	0	0	67	0	1	0	5	0	0	1	0	0	0	0	0	0	0	0	6	[1C 2C 1B]	3	0.001	2
32	123457207	137	4	1	20	29	1	4	20	0	0	0	0	0	0	0	0	323	27	0	18	0	0	67	0	1	0	5	0	0	1	0	0	0	0	0	0	0	0	6	[1C 2C 1B]	3	0.001	3
33	123457207	133	7	2	20	29	1	3	21	0	0	0	0	0	0	0	0	323	28	0	18	0	0	67	0	1	0	5	0	0	1	0	0	0	0	0	0	0	0	6	[1C 2C 1B]	3	0.001	3
34	123457207	133	4	4	21	29	1	3	21	0	0	0	0	0	0	0	0	323	29	0	18	0	0	67	0	1	0	5	0	0	1	0	0	0	0	0	0	0	0	6	[1C 2C 1B]	3	0.001	3
35	123457207	133	4	4	21	29	1	3	21	0	0	0	0	0	0	0	0	323	29	0	18	0	0	67	0	1	0	5	0	0	1	0	0	0	0	0	0	0	0	6	[1C 2C 1B]	3	0.001	3
36	123457207	139	0	0	41	23	4	5	3	0	0	0	0	0	0	1	0	392	29	1	21	0	1	68	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	6	[1B 2B]	2	0.001	2
37	123457207	139	0	0	41	23	3	6	3	0	0	0	0	0	0	1	0	392	30	1	21	0	1	68	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	6	[1B 2B]	2	0.001	2
38	123457207	139	0	0	41	23	2	6	4	0	0	0	0	0	0	1	0	392	30	1	21	0	1	68	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	6	[1B 2B]	2	0.001	2
39	123457207	139	0	0	41	23	2	6	4	0	0	0	0	0	0	1	0	392	31	1	21	0	1	68	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	6	[1B 2B]	2	0.001	2
40	123457207	139	0	0	41	23	2	5	5	0	0	0	0	0	0	1	0	392	32	1	21	0	1	68	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	6	[1B 2B]	2	0.001	2
41	123457207	139	0	0	41	23	2	4	6	0	0	0	0	0	0	1	0	392	33	1	21	0	1	68	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	6	[1B 2B]	2	0.001	2
42	123457207	139	0	0	41	23	0	6	6	0	0	0	0	0	0	1	0	392	33	1	21	0	1	68	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	6	[1B 2B]	2	0.001	2
43	123457207	153	0	0	45	9	0	1	7	0	0	0	0	0	0	1	0	447	35	1	21	0	1	70	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	6	[2B]	1	0.001	1
44	123457207	153	0	0	45	9	0	1	7	0	0	0	0	0	0	1	0	447	36	1	21	0	1	70	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	6	[2B]	1	0.001	1
45	123457207	153	0	0	45	9	0	1	7	0	0	0	0	0	0	1	0	447	36	1	21	0	1	70	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	6	[2B]	1	0.001	1
46	123457207	153	0	0	45	9	0	1	7	0	0	0	0	0	0	1	0	447	36	1	21	0	1	70	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	6	[2B]	1	0.001	1
47	123457207	153	0	0	45	9	0	1	7	0	0	0	0	0	0	1	0	447	37	1	21	0	1	70	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	6	[2B]	1	0.001	1
