,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated-susceptible,num-vaccinated-exposed,num-vaccinated-infected,num-vaccinated-removed,num-vaccinated-susceptible-in-quarantine,num-vaccinated-exposed-in-quarantine,num-vaccinated-infected-in-quarantine,num-vaccinated-removed-in-quarantine,num-vaccinated-susceptible-in-quarantine-external-1,num-vaccinated-exposed-in-quarantine-external-1,num-vaccinated-infected-in-quarantine-external-1,num-vaccinated-removed-in-quarantine-external-1,num-vaccinated-susceptible-in-quarantine-external-2,num-vaccinated-exposed-in-quarantine-external-2,num-vaccinated-infected-in-quarantine-external-2,num-vaccinated-removed-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0.0000,144.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,146.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1.0000,137.4549,6.5451,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7535,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,146.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.5451,0.0000,0.0000
2,2.0000,129.3888,12.6393,1.9339,0.0000,0.0200,0.0000,0.0020,0.0000,0.0000,0.0000,0.0040,0.0000,0.0000,0.0000,0.0120,0.0000,0.3046,1.4709,0.0120,0.0020,0.0040,0.0120,0.0000,0.0000,0.0000,145.9840,0.0000,0.0000,0.0000,0.0160,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7715,0.0020,1.7936
3,3.0000,118.5912,19.5311,5.2525,0.2525,0.2325,0.0321,0.0441,0.0000,0.0000,0.0000,0.0180,0.0000,0.0000,0.0000,0.0441,0.0020,1.2184,2.1683,0.0461,0.0441,0.0180,0.0461,0.0000,0.0000,0.0000,145.7756,0.0000,0.0000,0.0000,0.2244,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.6934,0.0281,4.0461
4,4.0000,105.2365,26.7996,9.7796,0.8978,0.7415,0.1884,0.1824,0.0120,0.0000,0.0000,0.0481,0.0020,0.0000,0.0000,0.1082,0.0040,3.0842,2.8457,0.1122,0.1784,0.0501,0.1122,0.0000,0.0000,0.0000,145.1824,0.0000,0.0000,0.0000,0.8176,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24.1022,0.1022,6.1844
5,5.0000,89.8036,33.2986,15.8737,2.1283,1.5050,0.4689,0.5050,0.0782,0.0000,0.0000,0.0802,0.0100,0.0000,0.0000,0.2325,0.0160,6.4349,3.5471,0.2485,0.4770,0.0902,0.2485,0.0000,0.0000,0.0000,144.1403,0.0000,0.0000,0.0000,1.8597,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.8858,0.2325,8.0561
6,6.0000,84.6313,27.4910,22.3928,4.1543,2.4048,0.9238,1.1463,0.2645,0.0000,0.0000,0.1383,0.0240,0.0120,0.0040,0.3607,0.0521,10.8136,4.3206,0.4088,1.0481,0.1623,0.4088,0.0000,0.0000,0.0000,142.5371,0.0000,0.0000,0.0000,3.4469,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0160,33.1423,0.4329,9.3407
7,7.0000,79.0381,22.9359,26.2605,6.8517,4.0040,1.2184,2.0721,0.6854,0.0180,0.0020,0.2325,0.0341,0.0321,0.0020,0.5070,0.1062,16.7535,5.0160,0.6072,1.8657,0.2665,0.6072,0.0000,0.0000,0.0000,140.1483,0.0000,0.0000,0.0000,5.8036,0.0000,0.0000,0.0000,0.0160,0.0000,0.0000,0.0000,0.0321,37.0982,0.7315,10.2405
8,8.0000,60.6253,32.6232,27.7976,10.0000,5.6733,1.4749,3.1764,1.3587,0.0180,0.0000,0.3186,0.0481,0.0321,0.0000,0.6713,0.1824,23.5311,5.6413,0.8457,2.9158,0.3647,0.8457,0.0000,0.0000,0.0000,137.4549,0.0000,0.0000,0.0000,8.4970,0.0000,0.0000,0.0000,0.0160,0.0000,0.0000,0.0000,0.0321,40.5892,1.0681,10.7375
9,9.0000,44.7756,36.9198,31.9339,13.2445,7.0240,1.8477,4.3768,2.2485,0.0321,0.0060,0.3727,0.0762,0.0321,0.0000,0.8597,0.2505,30.3848,6.2866,1.1022,4.0842,0.4469,1.1022,0.0000,0.0000,0.0000,134.6653,0.0000,0.0000,0.0000,11.2705,0.0000,0.0000,0.0000,0.0321,0.0000,0.0000,0.0000,0.0321,43.2705,1.4168,11.1022
10,10.0000,32.2926,36.5531,36.0661,16.7295,8.2946,2.3868,5.9920,3.5631,0.0561,0.0060,0.4429,0.1323,0.0541,0.0100,1.0341,0.3868,38.8758,6.8858,1.4048,5.7074,0.5571,1.4048,0.0000,0.0000,0.0000,131.1543,0.0000,0.0000,0.0000,14.7174,0.0000,0.0000,0.0000,0.0641,0.0000,0.0000,0.0000,0.0641,45.3447,1.8557,11.3968
11,11.0000,23.1202,33.3407,39.8858,20.6032,9.1443,2.6814,7.5311,5.2004,0.0561,0.0060,0.4870,0.1924,0.0541,0.0060,1.1663,0.5251,46.4148,7.4289,1.6713,7.3808,0.6613,1.6713,0.0000,0.0000,0.0000,128.0120,0.0000,0.0000,0.0000,17.8597,0.0000,0.0000,0.0000,0.0641,0.0000,0.0000,0.0000,0.0641,46.8417,2.2485,11.5671
12,12.0000,16.0461,29.3126,41.5832,24.7295,9.7936,2.9459,9.3006,7.3667,0.0561,0.0040,0.5431,0.2705,0.0541,0.0060,1.3226,0.6653,54.9058,8.0461,1.9679,9.4068,0.7936,1.9679,0.0000,0.0000,0.0000,124.4850,0.0000,0.0000,0.0000,21.3868,0.0000,0.0000,0.0000,0.0641,0.0000,0.0000,0.0000,0.0641,47.8557,2.6894,11.7355
13,13.0000,14.7555,20.9218,41.7936,28.8737,10.3447,2.9760,10.9800,10.0000,0.0561,0.0040,0.5932,0.3226,0.0541,0.0040,1.4830,0.8377,63.4349,8.5451,2.2986,11.4248,0.8958,2.2986,0.0000,0.0000,0.0000,120.9259,0.0000,0.0000,0.0000,24.9459,0.0000,0.0000,0.0000,0.0641,0.0000,0.0000,0.0000,0.0641,48.5952,3.1343,11.7756
