day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated	num-immunized	num-immunized-in-quarantine	num-immunized-in-quarantine-external-1	num-immunized-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123457148	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218	156	0	0	0	0	[]	0	0
1	123457148	131	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	218	156	0	0	0	3	[]	0	0
2	123457148	127	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	218	156	0	0	0	7	[]	0	0
3	123457148	110	22	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	218	156	0	0	0	9	[]	0	2
4	123457148	86	35	12	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	1	0	0	1	218	156	0	0	0	14	[]	0	5
5	123457148	76	39	17	1	0	0	0	0	0	0	0	0	0	0	1	0	0	5	1	0	0	1	218	156	0	0	0	17	[]	0	6
6	123457148	70	36	23	2	0	0	0	0	0	0	0	0	0	0	3	0	0	8	3	0	0	3	218	156	0	0	0	23	[]	0	7
7	123457148	65	35	20	9	0	0	0	0	0	0	0	0	0	0	5	0	0	10	5	0	0	5	218	156	0	0	0	28	[]	0	8
8	123457148	42	46	31	10	0	0	0	0	0	0	0	0	0	0	4	1	0	11	5	0	0	5	218	156	0	0	0	30	[]	0	10
9	123457148	25	53	37	14	0	0	0	0	0	0	0	0	0	0	4	1	0	12	5	0	0	5	218	156	0	0	0	30	[]	0	11
10	123457148	10	55	38	24	0	0	0	0	0	0	0	0	0	0	5	2	0	13	7	0	0	7	218	156	0	0	0	31	[]	0	11
11	123457148	4	48	46	28	0	0	0	0	0	0	0	0	0	0	5	3	0	13	8	0	0	8	218	156	0	0	0	32	[]	0	12
12	123457148	1	36	54	34	0	0	0	0	0	0	1	0	0	0	5	3	0	15	8	0	1	8	218	156	0	0	0	32	[]	0	12
13	123457148	1	25	57	41	0	0	0	0	0	0	1	0	0	0	4	5	0	16	9	0	1	9	218	156	0	0	0	32	[]	0	12
14	123457148	1	15	56	50	0	0	0	0	0	0	1	0	0	0	6	5	0	19	12	0	1	12	218	156	0	0	0	32	[]	0	12
15	123457148	0	13	48	60	0	0	0	0	0	0	1	0	0	0	6	6	0	20	13	0	1	13	218	156	0	0	0	32	[]	0	11
16	123457148	0	12	41	68	0	0	0	0	0	0	2	0	0	0	4	7	0	22	14	0	2	14	218	156	0	0	0	32	[]	0	11
17	123457148	0	8	41	73	0	0	0	0	0	0	2	0	0	0	4	6	0	23	15	0	2	15	218	156	0	0	0	32	[]	0	12
18	123457148	0	5	36	78	0	0	0	0	0	0	2	1	0	0	6	6	0	25	17	0	3	17	218	156	0	0	0	32	[]	0	12
19	123457148	0	3	31	83	0	0	0	0	0	0	3	1	0	0	7	6	0	27	18	0	4	18	218	156	0	0	0	32	[]	0	12
20	123457148	0	3	25	89	0	0	0	0	0	0	3	1	0	0	9	4	0	27	20	0	4	20	218	156	0	0	0	32	[]	0	12
21	123457148	0	2	23	92	0	0	0	0	0	0	3	1	0	0	9	4	0	27	21	0	4	21	218	156	0	0	0	32	[]	0	12
22	123457148	0	1	24	93	0	0	0	0	0	0	2	1	0	0	9	4	0	28	21	0	4	21	218	156	0	0	0	32	[]	0	12
23	123457148	0	1	22	95	0	0	0	0	0	0	2	1	0	0	9	4	0	30	22	0	4	22	218	156	0	0	0	32	[]	0	12
24	123457148	0	1	19	101	0	0	0	0	0	0	2	1	0	0	9	1	0	31	22	0	4	22	218	156	0	0	0	32	[]	0	10
25	123457148	0	1	18	103	0	0	0	0	0	0	1	2	0	0	7	2	0	33	22	0	4	22	218	156	0	0	0	32	[]	0	10
26	123457148	0	1	17	106	0	0	0	0	0	0	1	1	0	0	6	2	0	35	22	0	4	22	218	156	0	0	0	32	[]	0	9
27	123457148	0	1	16	108	0	0	0	0	0	0	1	1	0	0	4	3	0	36	22	0	4	22	218	156	0	0	0	32	[]	0	8
28	123457148	0	0	17	111	0	0	0	0	0	0	0	1	0	0	3	2	0	38	22	0	4	22	218	156	0	0	0	32	[]	0	8
