,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,0.0000,0.7146,0.7146,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2,0.0000,62.5626,1.3811,0.3876,0.1146,65.6390,0.1692,0.4099,0.0059,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2146,0.0000,0.0000,0.1976,0.1141
3,0.0000,58.3921,2.3338,0.8764,0.1796,65.6390,0.1075,0.4496,0.0474,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2146,0.0000,0.0000,0.1976,0.1773
4,0.0000,54.4369,4.0885,1.7539,0.2499,65.6390,0.0754,0.4471,0.0951,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2146,0.0000,0.0000,0.1976,0.2057
5,0.0000,51.6793,6.0560,3.0569,0.4050,65.6390,0.0501,0.4452,0.1614,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2146,0.0000,0.0000,0.1976,0.2551
6,0.0000,51.6793,3.5991,5.0760,0.6653,65.6390,0.0393,0.3906,0.2146,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2146,0.0000,0.0000,0.1976,0.3245
7,0.0000,51.6793,2.1572,6.2264,1.0181,65.6390,0.0301,0.3739,0.2521,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2146,0.0000,0.0000,0.1976,0.3973
8,0.0000,50.2593,5.1644,6.2512,1.5575,65.6390,0.0214,0.3382,0.2999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2146,0.0000,0.0000,0.1976,0.4031
9,0.0000,99.2033,3.5947,1.9357,1.2599,78.4984,1.8766,6.9230,1.7782,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9389,0.0000,0.0000,0.7545,0.0000,0.0000,0.3168,0.5028
10,0.0000,99.0599,4.8763,3.1789,1.6007,78.4984,1.1069,7.2728,2.4730,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9389,0.0000,0.0000,0.7545,0.0000,0.0000,0.3168,0.5898
11,0.0000,101.3742,6.0150,5.1867,2.1220,78.4984,0.6874,6.7169,3.5962,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9389,0.0000,0.0000,0.7545,0.0000,0.0000,0.3168,0.6258
12,0.0000,106.6035,7.6949,7.4491,2.8091,78.4984,0.4479,5.9745,4.8001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9389,0.0000,0.0000,0.7545,0.0000,0.0000,0.3168,0.7042
13,0.0000,106.6035,4.3870,9.5972,3.8223,78.4984,0.3366,5.0860,6.0389,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9389,0.0000,0.0000,0.7545,0.0000,0.0000,0.3168,0.7782
14,0.0000,106.6035,2.6046,10.3713,5.2579,78.4984,0.2202,4.1659,7.3377,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9389,0.0000,0.0000,0.7545,0.0000,0.0000,0.3168,0.8306
15,0.0000,113.1025,5.2617,10.2042,7.1673,78.4984,0.1447,3.6079,8.6793,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9389,0.0000,0.0000,0.7545,0.0000,0.0000,0.3168,0.8620
