,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,238.2069,0.6884,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
2,2,232.1759,0.8912,0.6511,0.1131,4.5433,0.1094,0.3189,0.0012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.0000,0.0000,0.2557,0.0000,0.0000,0.2497,0.8719
3,3,231.5789,1.2127,0.8089,0.2010,4.5433,0.0776,0.3139,0.0325,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.0000,0.0000,0.2557,0.0000,0.0000,0.2497,0.8308
4,4,230.7764,1.6176,1.0662,0.2983,4.5433,0.0539,0.2990,0.0689,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.0000,0.0000,0.2557,0.0000,0.0000,0.2497,0.8188
5,5,229.8784,2.0218,1.3574,0.4510,4.5433,0.0361,0.2721,0.1112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.0000,0.0000,0.2557,0.0000,0.0000,0.2497,0.8076
6,6,229.8784,1.4371,1.7557,0.6301,4.5433,0.0297,0.2456,0.1444,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.0000,0.0000,0.2557,0.0000,0.0000,0.2497,0.8386
7,7,229.8784,1.0161,1.9531,0.8534,4.5433,0.0213,0.2313,0.1670,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.0000,0.0000,0.2557,0.0000,0.0000,0.2497,0.8789
8,8,228.7559,1.7992,1.9796,1.1080,4.5433,0.0131,0.2111,0.1963,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.0000,0.0000,0.2557,0.0000,0.0000,0.2497,0.8696
9,9,223.2656,0.9730,0.6656,0.6333,9.3539,0.6860,1.7208,0.9337,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.4757,0.0000,0.0000,0.8131,0.0000,0.0000,0.6438,0.8841
