,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,238.2626,0.8422,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
2,2,222.1805,0.1137,0.0000,0.1391,16.8452,0.5142,1.1138,0.0359,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,240.0000,0.0000,0.0000,1.1138,0.0000,0.0000,0.9227,0.9227
3,3,222.1592,0.1088,0.0362,0.1391,16.8452,0.3907,1.0834,0.2066,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,240.0000,0.0000,0.0000,1.1138,0.0000,0.0000,0.9227,0.8660
4,4,222.1189,0.1237,0.0666,0.1440,16.8452,0.2828,1.0757,0.3280,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,240.0000,0.0000,0.0000,1.1138,0.0000,0.0000,0.9227,0.8441
5,5,222.0757,0.1426,0.0938,0.1495,16.8452,0.1967,1.0280,0.4645,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,240.0000,0.0000,0.0000,1.1138,0.0000,0.0000,0.9227,0.7996
6,6,222.0757,0.1073,0.1242,0.1569,16.8452,0.1457,0.9450,0.5984,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,240.0000,0.0000,0.0000,1.1138,0.0000,0.0000,0.9227,0.7543
7,7,222.0757,0.0876,0.1290,0.1721,16.8452,0.1170,0.8714,0.7006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,240.0000,0.0000,0.0000,1.1138,0.0000,0.0000,0.9227,0.7175
8,8,222.0034,0.1625,0.1267,0.1885,16.8452,0.0885,0.7766,0.8224,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,240.0000,0.0000,0.0000,1.1138,0.0000,0.0000,0.9227,0.6622
9,9,220.9924,0.0365,0.0000,0.1202,17.8881,0.1428,0.8494,0.9779,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,462.4188,0.0000,0.0000,1.2488,0.0000,0.0000,0.9885,0.6271
10,10,220.9823,0.0388,0.0148,0.1202,17.8881,0.0995,0.7834,1.0841,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,462.4188,0.0000,0.0000,1.2488,0.0000,0.0000,0.9885,0.5784
11,11,220.9699,0.0491,0.0259,0.1202,17.8881,0.0605,0.7164,1.1870,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,462.4188,0.0000,0.0000,1.2488,0.0000,0.0000,0.9885,0.5387
12,12,220.9498,0.0730,0.0343,0.1213,17.8881,0.0525,0.6371,1.2731,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,462.4188,0.0000,0.0000,1.2488,0.0000,0.0000,0.9885,0.4940
13,13,220.9498,0.0518,0.0504,0.1260,17.8881,0.0365,0.5530,1.3692,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,462.4188,0.0000,0.0000,1.2488,0.0000,0.0000,0.9885,0.4426
14,14,220.9498,0.0352,0.0627,0.1299,17.8881,0.0205,0.5034,1.4306,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,462.4188,0.0000,0.0000,1.2488,0.0000,0.0000,0.9885,0.4216
15,15,220.9295,0.0587,0.0693,0.1334,17.8881,0.0102,0.4376,1.5039,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,462.4188,0.0000,0.0000,1.2488,0.0000,0.0000,0.9885,0.3765
16,16,237.0013,0.0048,0.0000,1.7303,1.6997,0.0465,0.1719,0.2429,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,701.1307,0.0000,0.0000,1.3089,0.0000,0.0000,0.1066,0.0832
17,17,237.0003,0.0048,0.0030,1.7303,1.6997,0.0368,0.1563,0.2677,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,701.1307,0.0000,0.0000,1.3089,0.0000,0.0000,0.1066,0.0758
18,18,236.9993,0.0074,0.0030,1.7303,1.6997,0.0288,0.1468,0.2850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,701.1307,0.0000,0.0000,1.3089,0.0000,0.0000,0.1066,0.0700
19,19,236.9985,0.0074,0.0048,1.7303,1.6997,0.0195,0.1325,0.3085,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,701.1307,0.0000,0.0000,1.3089,0.0000,0.0000,0.1066,0.0650
20,20,236.9985,0.0059,0.0074,1.7303,1.6997,0.0158,0.1163,0.3271,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,701.1307,0.0000,0.0000,1.3089,0.0000,0.0000,0.1066,0.0611
21,21,236.9985,0.0059,0.0074,1.7303,1.6997,0.0102,0.1025,0.3433,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,701.1307,0.0000,0.0000,1.3089,0.0000,0.0000,0.1066,0.0567
22,22,236.9969,0.0074,0.0074,1.7313,1.6997,0.0064,0.0947,0.3529,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,701.1307,0.0000,0.0000,1.3089,0.0000,0.0000,0.1066,0.0522
