day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-students	num-of-screened-students-external-1	num-of-screened-students-external-2	num-of-positive-students	num-of-positive-students-external-1	num-of-positive-students-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456877	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	[]	0	0
1	123456877	238	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	50	2	[]	0	0
2	123456877	233	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	50	7	[]	0	0
3	123456877	213	6	1	0	17	1	2	0	0	0	0	0	0	0	0	0	60	3	0	1	0	0	0	0	0	50	10	[3D]	1	2
4	123456877	212	6	2	0	17	1	2	0	0	0	0	0	0	0	0	0	60	3	0	1	0	0	0	0	0	50	11	[3D]	1	3
5	123456877	206	10	3	1	17	1	1	1	0	0	0	0	0	0	0	0	60	3	0	1	0	0	0	0	0	50	12	[3D]	1	4
6	123456877	204	9	4	3	17	1	1	1	0	0	0	0	0	0	0	0	60	3	0	1	0	0	0	0	0	50	14	[3D]	1	5
7	123456877	185	6	5	4	17	0	2	1	0	0	0	0	19	0	1	0	60	3	1	1	0	1	0	0	0	50	14	[3D 3A]	2	7
8	123456877	182	7	7	4	17	0	2	1	0	0	0	0	19	0	1	0	60	3	1	1	0	1	0	0	0	50	16	[3D 3A]	2	8
9	123456877	173	16	6	5	17	0	2	1	0	0	0	0	19	0	1	0	60	3	1	1	0	1	0	0	0	50	21	[3D 3A]	2	7
10	123456877	131	19	7	3	48	2	7	3	0	0	0	0	19	0	1	0	110	4	1	3	0	1	0	0	0	50	26	[3D 3A 1B 3B]	4	9
11	123456877	124	19	14	3	48	1	8	3	0	0	0	0	19	0	1	0	110	6	1	3	0	1	0	0	0	50	26	[3D 3A 1B 3B]	4	10
12	123456877	98	22	15	5	48	0	9	3	0	0	0	0	32	0	7	1	110	6	2	3	0	2	0	0	0	50	28	[3D 3A 1B 3B 3C]	5	10
13	123456877	98	13	23	6	48	0	9	3	0	0	0	0	32	0	6	2	110	6	2	3	0	2	0	0	0	50	28	[3D 3A 1B 3B 3C]	5	11
14	123456877	97	8	26	9	48	0	8	4	0	0	0	0	32	0	5	3	110	6	2	3	0	2	0	0	0	50	29	[3D 3A 1B 3B 3C]	5	10
15	123456877	85	19	25	11	48	0	7	5	0	0	0	0	32	0	5	3	110	6	2	3	0	2	0	0	0	50	30	[3D 3A 1B 3B 3C]	5	10
16	123456877	73	27	28	12	48	0	6	6	0	0	0	0	32	0	4	4	110	6	2	3	0	2	0	0	0	50	30	[3D 3A 1B 3B 3C]	5	11
17	123456877	45	7	2	6	53	8	25	14	0	0	0	0	53	1	17	9	140	7	4	8	0	4	0	0	0	50	30	[3A 1B 3B 3C 2A 2C 1A 1D 2B]	9	10
18	123456877	42	8	4	6	53	6	23	18	0	0	0	0	53	1	14	12	140	7	4	8	0	4	0	0	0	50	30	[3A 1B 3B 3C 2A 2C 1A 1D 2B]	9	10
19	123456877	37	8	9	6	53	4	24	19	0	0	0	0	53	1	13	13	140	7	4	8	0	4	0	0	0	50	30	[3A 1B 3B 3C 2A 2C 1A 1D 2B]	9	10
20	123456877	37	4	13	6	53	4	23	20	0	0	0	0	53	1	12	14	140	8	4	8	0	4	0	0	0	50	30	[3A 1B 3B 3C 2A 2C 1A 1D 2B]	9	10
21	123456877	54	4	14	8	53	3	17	27	0	0	0	0	34	0	11	15	140	8	4	8	0	4	0	0	0	50	32	[1B 3B 3C 2A 2C 1A 1D 2B]	8	10
22	123456877	47	11	13	9	53	2	16	29	0	0	0	0	34	0	11	15	140	8	4	8	0	4	0	0	0	50	32	[1B 3B 3C 2A 2C 1A 1D 2B]	8	10
